Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-195122@CP
Wafer number	18
Date	2025/02/13
Time	19:56:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
345	36	16	1	1.35000E-002	1.33000E-002	8.50000E-003	3.32500E-010	2.88980E-009	7.38562E+002	7.42085E+002	3.52330E+000	9.21200E-007	4.13290E+000	3.36548E-002	6.33400E-001	6.11000E-011	1.61100E-010
349	38	16	1	1.35000E-002	1.34000E-002	8.50000E-003	4.68000E-011	3.22700E-009	7.32902E+002	7.37191E+002	4.28870E+000	1.04120E-006	4.13050E+000	3.31910E-002	6.33000E-001	1.02800E-010	2.32000E-011
357	37	18	1	1.35000E-002	1.32000E-002	8.50000E-003	2.52900E-010	2.73290E-009	7.32733E+002	7.36244E+002	3.51050E+000	9.93600E-007	4.14230E+000	3.30485E-002	6.33500E-001	9.25500E-010	1.27200E-010
361	35	18	1	1.35000E-002	1.34000E-002	8.50000E-003	3.51000E-011	2.65800E-009	7.34092E+002	7.42078E+002	7.98660E+000	9.73100E-007	4.16200E+000	3.39888E-002	6.33200E-001	4.32300E-010	7.47000E-011
365	33	18	1	1.35000E-002	1.31000E-002	8.50000E-003	2.57600E-010	2.71890E-009	7.29996E+002	7.38830E+002	8.83360E+000	1.02220E-006	4.09980E+000	3.41748E-002	6.33100E-001	2.07700E-010	6.43500E-010
369	31	18	1	1.35000E-002	1.33000E-002	8.50000E-003	5.01200E-010	3.15680E-009	7.22874E+002	7.35556E+002	1.26817E+001	1.08220E-006	4.11450E+000	3.38437E-002	6.33500E-001	1.77300E-010	2.18300E-010
373	29	18	1	1.36000E-002	1.30000E-002	8.50000E-003	5.85000E-011	2.58540E-009	7.25928E+002	7.36922E+002	1.09943E+001	1.08160E-006	4.11400E+000	3.35536E-002	6.32800E-001	4.94800E-010	5.41400E-010
377	27	18	1	1.35000E-002	1.35000E-002	8.50000E-003	8.89900E-010	2.42150E-009	7.25695E+002	7.38507E+002	1.28119E+001	1.04560E-006	4.14730E+000	3.31404E-002	6.33100E-001	3.19400E-010	2.90000E-011
381	25	18	1	1.35000E-002	1.32000E-002	8.50000E-003	3.56000E-010	2.32780E-009	7.16017E+002	7.29737E+002	1.37206E+001	1.14060E-006	4.23450E+000	3.28151E-002	6.33100E-001	5.58800E-010	7.26000E-011
385	23	18	1	1.36000E-002	1.31000E-002	8.50000E-003	2.45900E-010	2.23880E-009	7.11882E+002	7.26883E+002	1.50015E+001	1.27460E-006	4.26770E+000	3.29693E-002	6.31900E-001	6.87600E-010	3.93000E-011
389	21	18	1	1.35000E-002	1.31000E-002	8.50000E-003	4.19200E-010	2.60880E-009	7.13602E+002	7.27853E+002	1.42512E+001	1.21440E-006	4.25420E+000	3.29386E-002	6.32700E-001	5.23400E-010	3.40000E-010
393	19	18	1	1.35000E-002	1.31000E-002	8.50000E-003	3.27900E-010	2.47770E-009	7.13577E+002	7.27474E+002	1.38966E+001	1.20110E-006	4.24120E+000	3.30115E-002	6.32500E-001	6.53400E-010	3.29300E-010
397	17	18	1	1.36000E-002	1.30000E-002	8.50000E-003	2.41200E-010	2.36520E-009	7.16307E+002	7.30074E+002	1.37665E+001	1.15100E-006	4.23020E+000	3.33146E-002	6.33300E-001	1.43000E-011	3.59200E-010
401	15	18	1	1.36000E-002	1.31000E-002	8.50000E-003	1.47500E-010	3.11230E-009	7.19408E+002	7.29647E+002	1.02387E+001	1.21400E-006	4.10610E+000	3.37256E-002	6.32700E-001	2.30000E-012	1.59000E-011
405	13	18	1	1.35000E-002	1.30000E-002	8.50000E-003	2.08400E-010	2.85000E-009	7.05406E+002	7.18440E+002	1.30342E+001	1.35580E-006	4.12530E+000	3.41618E-002	6.33100E-001	2.65300E-010	1.91800E-010
409	11	18	1	1.34000E-002	1.31000E-002	8.50000E-003	5.62000E-011	3.10290E-009	6.99079E+002	7.18155E+002	1.90764E+001	1.32750E-006	4.16170E+000	3.44210E-002	6.34300E-001	1.74200E-010	6.17300E-010
413	9	18	1	1.36000E-002	1.29000E-002	8.50000E-003	4.68000E-011	3.02560E-009	7.10646E+002	7.26494E+002	1.58477E+001	1.24550E-006	4.15440E+000	3.45147E-002	6.33000E-001	1.36000E-011	1.92000E-011
417	7	18	1	1.36000E-002	1.29000E-002	8.50000E-003	5.17500E-010	2.76570E-009	7.17837E+002	7.25173E+002	7.33610E+000	1.16910E-006	4.18280E+000	3.37719E-002	6.33200E-001	6.56000E-011	1.17000E-011
421	8	20	1	1.35000E-002	1.23000E-002	7.90000E-003	5.59700E-010	3.69540E-009	7.25932E+002	7.28958E+002	3.02620E+000	1.07920E-006	4.14320E+000	3.34484E-002	6.33100E-001	8.09600E-010	5.32300E-010
424	10	20	1	1.35000E-002	1.28000E-002	8.50000E-003	7.86900E-010	3.14980E-009	7.19982E+002	7.31381E+002	1.13997E+001	1.13260E-006	4.12560E+000	3.41226E-002	6.33500E-001	6.74900E-010	3.16000E-011
428	12	20	1	1.35000E-002	1.28000E-002	8.50000E-003	3.60600E-010	2.70720E-009	7.10575E+002	7.26287E+002	1.57124E+001	1.19750E-006	4.09970E+000	3.42866E-002	6.33600E-001	9.60000E-011	2.69800E-010
432	14	20	1	1.35000E-002	1.27000E-002	8.50000E-003	1.14700E-010	2.85470E-009	7.10643E+002	7.24952E+002	1.43086E+001	1.24130E-006	4.07220E+000	3.41197E-002	6.33400E-001	5.19200E-010	1.92000E-011
436	16	20	1	1.36000E-002	1.27000E-002	8.50000E-003	3.18500E-010	2.25050E-009	7.12556E+002	7.27702E+002	1.51464E+001	1.23110E-006	4.05630E+000	3.38863E-002	6.33400E-001	5.84300E-010	2.78000E-010
440	18	20	1	1.35000E-002	1.27000E-002	8.50000E-003	1.31100E-010	2.38160E-009	7.23179E+002	7.33010E+002	9.83130E+000	1.15710E-006	4.10980E+000	3.37076E-002	6.32600E-001	2.51000E-011	3.93000E-010
444	20	20	1	1.35000E-002	1.26000E-002	8.50000E-003	5.97200E-010	2.18730E-009	7.20911E+002	7.32212E+002	1.13016E+001	1.10810E-006	4.13190E+000	3.33258E-002	6.33200E-001	7.10700E-010	8.10000E-011
448	22	20	1	1.35000E-002	1.29000E-002	8.50000E-003	6.81500E-010	2.86410E-009	7.21204E+002	7.34276E+002	1.30720E+001	1.08600E-006	4.13140E+000	3.33276E-002	6.32900E-001	2.94600E-010	2.24600E-010
452	24	20	1	1.35000E-002	1.27000E-002	8.50000E-003	2.34000E-011	2.54320E-009	7.30708E+002	7.39462E+002	8.75450E+000	1.01060E-006	4.12810E+000	3.32012E-002	6.33000E-001	2.59500E-010	5.15700E-010
456	26	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.20800E-010	2.26690E-009	7.27453E+002	7.37564E+002	1.01112E+001	1.07710E-006	4.05190E+000	3.35015E-002	6.32700E-001	4.24100E-010	2.39600E-010
460	28	20	1	1.36000E-002	1.28000E-002	8.50000E-003	9.40000E-012	2.65560E-009	7.25919E+002	7.38231E+002	1.23116E+001	1.06150E-006	4.04130E+000	3.37189E-002	6.33200E-001	4.33900E-010	2.52200E-010
464	30	20	1	1.35000E-002	1.27000E-002	8.50000E-003	4.05100E-010	2.64860E-009	7.30319E+002	7.38060E+002	7.74090E+000	1.02630E-006	4.05220E+000	3.39023E-002	6.33300E-001	6.23000E-011	1.23600E-010
468	32	20	1	1.35000E-002	1.29000E-002	8.50000E-003	8.43000E-011	2.78210E-009	7.27342E+002	7.35914E+002	8.57220E+000	1.02460E-006	4.07610E+000	3.40371E-002	6.34000E-001	1.66000E-011	2.09100E-010
472	34	20	1	1.36000E-002	1.29000E-002	8.50000E-003	5.29300E-010	2.48000E-009	7.34448E+002	7.43912E+002	9.46370E+000	9.60700E-007	4.09310E+000	3.38849E-002	6.33300E-001	1.31800E-010	5.71000E-011
476	36	20	1	1.35000E-002	1.27000E-002	8.50000E-003	2.50600E-010	3.28790E-009	7.35257E+002	7.36831E+002	1.57410E+000	9.83900E-007	4.10110E+000	3.29826E-002	6.33300E-001	4.85000E-011	5.90000E-012
482	34	22	1	1.36000E-002	1.30000E-002	8.50000E-003	7.63400E-010	3.53850E-009	7.31538E+002	7.34863E+002	3.32530E+000	1.03850E-006	4.16190E+000	3.32190E-002	6.33100E-001	5.38900E-010	1.41000E-010
486	32	22	1	1.35000E-002	1.29000E-002	8.50000E-003	2.06100E-010	2.58540E-009	7.35925E+002	7.42638E+002	6.71320E+000	9.13900E-007	4.09870E+000	3.35484E-002	6.33900E-001	1.11500E-010	2.78400E-010
490	30	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.34900E-010	2.82420E-009	7.33012E+002	7.41143E+002	8.13170E+000	1.01810E-006	4.13120E+000	3.41359E-002	6.33100E-001	1.62000E-011	1.29700E-010
494	28	22	1	1.35000E-002	1.28000E-002	8.50000E-003	2.69300E-010	2.46830E-009	7.15963E+002	7.29829E+002	1.38659E+001	1.23910E-006	4.11580E+000	3.44369E-002	6.33200E-001	1.74700E-010	2.08400E-010
498	26	22	1	1.36000E-002	1.28000E-002	8.50000E-003	3.27900E-010	2.56430E-009	7.19807E+002	7.31383E+002	1.15757E+001	1.23440E-006	4.04870E+000	3.42681E-002	6.32400E-001	5.85200E-010	8.90000E-012
502	24	22	1	1.35000E-002	1.29000E-002	8.50000E-003	1.38200E-010	2.58770E-009	7.26130E+002	7.33984E+002	7.85450E+000	1.12410E-006	4.08860E+000	3.38113E-002	6.32900E-001	2.38200E-010	3.00000E-012
506	22	22	1	1.35000E-002	1.29000E-002	8.50000E-003	6.79000E-011	2.87580E-009	7.22286E+002	7.33721E+002	1.14351E+001	1.13900E-006	4.10380E+000	3.38344E-002	6.33400E-001	8.08400E-010	4.21500E-010
510	20	22	1	1.35000E-002	1.28000E-002	8.60000E-003	7.23600E-010	3.06550E-009	7.24090E+002	7.34095E+002	1.00048E+001	1.13460E-006	4.06130E+000	3.39685E-002	6.33300E-001	2.82000E-010	2.37500E-010
514	18	22	1	1.36000E-002	1.28000E-002	8.50000E-003	5.76100E-010	3.28090E-009	7.24470E+002	7.34703E+002	1.02325E+001	1.19160E-006	4.12250E+000	3.41968E-002	6.32600E-001	6.88700E-010	2.56900E-010
518	16	22	1	1.35000E-002	1.28000E-002	8.50000E-003	4.16800E-010	2.81720E-009	7.12567E+002	7.28082E+002	1.55154E+001	1.25370E-006	4.15560E+000	3.44352E-002	6.33300E-001	1.52200E-010	3.25700E-010
522	14	22	1	1.36000E-002	1.28000E-002	8.50000E-003	5.26900E-010	3.06550E-009	7.17902E+002	7.30751E+002	1.28492E+001	1.22450E-006	4.12800E+000	3.44297E-002	6.33100E-001	8.01400E-010	4.00000E-012
526	12	22	1	1.36000E-002	1.26000E-002	8.50000E-003	9.60000E-011	3.13570E-009	7.31695E+002	7.38169E+002	6.47350E+000	9.56400E-007	4.20610E+000	3.36799E-002	6.34200E-001	9.64400E-010	8.06000E-011
530	10	22	1	1.35000E-002	1.20000E-002	8.00000E-003	4.68000E-011	3.09590E-009	7.26920E+002	7.32402E+002	5.48240E+000	1.08280E-006	4.17940E+000	3.34871E-002	6.33200E-001	6.36000E-010	1.70500E-010
533	13	24	1	1.37000E-002	1.17000E-002	7.50000E-003	1.94400E-010	3.68840E-009	7.22653E+002	7.29419E+002	6.76550E+000	1.12610E-006	4.22260E+000	3.35111E-002	6.33400E-001	6.30200E-010	1.11500E-010
535	15	24	1	1.36000E-002	1.21000E-002	8.00000E-003	2.71700E-010	3.37460E-009	7.36198E+002	7.40447E+002	4.24920E+000	9.80000E-007	4.22510E+000	3.33791E-002	6.33400E-001	7.26000E-011	6.59500E-010
538	17	24	1	1.36000E-002	1.27000E-002	8.50000E-003	9.78900E-010	2.98110E-009	7.31434E+002	7.38309E+002	6.87460E+000	1.00350E-006	4.17360E+000	3.37836E-002	6.33500E-001	3.41200E-010	2.55000E-011
542	19	24	1	1.35000E-002	1.26000E-002	8.50000E-003	7.33000E-010	2.55960E-009	7.24513E+002	7.36333E+002	1.18199E+001	1.08750E-006	4.19150E+000	3.40955E-002	6.33400E-001	5.50600E-010	2.42100E-010
546	21	24	1	1.35000E-002	1.28000E-002	8.50000E-003	2.03700E-010	2.78910E-009	7.31071E+002	7.37553E+002	6.48230E+000	1.02920E-006	4.17700E+000	3.39674E-002	6.32800E-001	6.39000E-011	1.45000E-010
550	23	24	1	1.35000E-002	1.29000E-002	8.50000E-003	1.78000E-010	3.13100E-009	7.25808E+002	7.33512E+002	7.70420E+000	1.06220E-006	4.13500E+000	3.39152E-002	6.33000E-001	5.85200E-010	1.19000E-010
554	25	24	1	1.35000E-002	1.28000E-002	8.50000E-003	4.33200E-010	2.40740E-009	7.22176E+002	7.33241E+002	1.10647E+001	1.14270E-006	4.16290E+000	3.42111E-002	6.33100E-001	3.64400E-010	1.89200E-010
558	27	24	1	1.35000E-002	1.28000E-002	8.50000E-003	2.34200E-010	2.31140E-009	7.33735E+002	7.39674E+002	5.93840E+000	9.54600E-007	4.17460E+000	3.35976E-002	6.34100E-001	7.02100E-010	1.41900E-010
562	29	24	1	1.36000E-002	1.29000E-002	8.50000E-003	1.73300E-010	2.50580E-009	7.35903E+002	7.38804E+002	2.90130E+000	9.96700E-007	4.12180E+000	3.32249E-002	6.33000E-001	5.71000E-011	3.42400E-010
566	31	24	1	1.37000E-002	1.20000E-002	7.60000E-003	4.19200E-010	2.90860E-009	7.24165E+002	7.29084E+002	4.91930E+000	1.11860E-006	4.18670E+000	3.32779E-002	6.33100E-001	3.99800E-010	1.33700E-010
570	23	26	1	1.38000E-002	1.17000E-002	7.50000E-003	2.81000E-010	2.87110E-009	7.13109E+002	7.21596E+002	8.48690E+000	1.24020E-006	4.19860E+000	3.34841E-002	6.33500E-001	3.58000E-011	3.37700E-010
572	21	26	1	1.37000E-002	1.16000E-002	7.50000E-003	1.14700E-010	3.45890E-009	7.15987E+002	7.23476E+002	7.48860E+000	1.20930E-006	4.21170E+000	3.34027E-002	6.33600E-001	6.67000E-011	4.13600E-010

1	21	5	5	1.10000E-002	1.02000E-002	6.30000E-003	8.50300E-010	2.41040E-009	5.64903E+002
3	23	5	5	1.32000E-002	8.60000E-003	5.40000E-003	1.00720E-009	2.81800E-009	5.34070E+002
4	31	7	1	1.32000E-002	8.60000E-003	5.50000E-003	1.14310E-009	1.74750E-009	6.86673E+002	6.95704E+002	9.03110E+000	1.59210E-006	3.98560E+000	3.36593E-002	6.33900E-001	1.11080E-009	5.31000E-010
6	29	7	7	1.31000E-002	9.80000E-003	6.50000E-003	8.66700E-010	2.39870E-009	6.63927E+002	7.24751E+002	6.08245E+001
10	27	7	1	1.36000E-002	1.02000E-002	7.10000E-003	3.88800E-010	2.40570E-009	7.28677E+002	7.34054E+002	5.37650E+000	1.07390E-006	4.03590E+000	3.33169E-002	6.33700E-001	3.99600E-010	1.44500E-010
14	25	7	1	1.35000E-002	1.03000E-002	7.10000E-003	6.09000E-010	1.69360E-009	7.21528E+002	7.31951E+002	1.04227E+001	1.09910E-006	4.05100E+000	3.35814E-002	6.34400E-001	1.82200E-010	1.43800E-010
18	23	7	1	1.36000E-002	1.04000E-002	7.10000E-003	3.06900E-010	2.46660E-009	7.22444E+002	7.31275E+002	8.83020E+000	1.12070E-006	4.02110E+000	3.37235E-002	6.33900E-001	4.91000E-010	1.65400E-010
22	21	7	1	1.35000E-002	1.02000E-002	7.00000E-003	4.05200E-010	1.67250E-009	7.28018E+002	7.35498E+002	7.48010E+000	1.04490E-006	4.06930E+000	3.36428E-002	6.34200E-001	1.71900E-010	2.72000E-011
26	19	7	1	1.35000E-002	1.03000E-002	7.00000E-003	1.35900E-010	2.53220E-009	7.28988E+002	7.38285E+002	9.29710E+000	1.03510E-006	4.05480E+000	3.34841E-002	6.34000E-001	4.49700E-010	1.91600E-010
30	17	7	1	1.36000E-002	1.04000E-002	7.00000E-003	9.14000E-011	2.24410E-009	7.32740E+002	7.37108E+002	4.36840E+000	1.03430E-006	3.98690E+000	3.31632E-002	6.33600E-001	8.32000E-011	3.77100E-010
34	15	7	1	1.36000E-002	1.04000E-002	7.10000E-003	7.96000E-011	2.67740E-009	7.33380E+002	7.38338E+002	4.95840E+000	1.07150E-006	4.01980E+000	3.29985E-002	6.33400E-001	9.81000E-011	4.20200E-010
36	13	7	1	1.10000E-002	9.50000E-003	6.30000E-003	2.24900E-010	2.18780E-009	7.03537E+002	7.09863E+002	6.32660E+000	1.32100E-006	3.98720E+000	3.34304E-002	6.34000E-001	3.26300E-010	2.26500E-010
38	9	9	1	1.10000E-002	9.50000E-003	6.30000E-003	5.97300E-010	2.50410E-009	6.89877E+002	6.99861E+002	9.98340E+000	1.47090E-006	4.00290E+000	3.38037E-002	6.33900E-001	6.78400E-010	3.80400E-010
42	11	9	1	1.36000E-002	1.04000E-002	7.10000E-003	8.57300E-010	2.42210E-009	7.30992E+002	7.33439E+002	2.44730E+000	1.03980E-006	4.01630E+000	3.32006E-002	6.33600E-001	5.56300E-010	1.09600E-010
46	13	9	1	1.35000E-002	1.03000E-002	7.10000E-003	4.63800E-010	1.69830E-009	7.29415E+002	7.38894E+002	9.47920E+000	9.89300E-007	4.07780E+000	3.36240E-002	6.34500E-001	1.55500E-010	5.13200E-010
50	15	9	1	1.35000E-002	1.04000E-002	7.10000E-003	3.53700E-010	1.73340E-009	7.25072E+002	7.34533E+002	9.46060E+000	1.11950E-006	4.07640E+000	3.41714E-002	6.33600E-001	3.18100E-010	4.51900E-010
54	17	9	1	1.36000E-002	1.02000E-002	7.10000E-003	2.57700E-010	2.56500E-009	7.15776E+002	7.27294E+002	1.15186E+001	1.22880E-006	4.04350E+000	3.43201E-002	6.34200E-001	5.33800E-010	1.99300E-010
58	19	9	1	1.35000E-002	1.04000E-002	7.00000E-003	5.17700E-010	2.11050E-009	7.08737E+002	7.25326E+002	1.65886E+001	1.36680E-006	4.06670E+000	3.44343E-002	6.33300E-001	6.87000E-010	4.76000E-011
62	21	9	1	1.35000E-002	1.03000E-002	7.00000E-003	4.92000E-011	1.78030E-009	7.12584E+002	7.26411E+002	1.38270E+001	1.30730E-006	4.05560E+000	3.41845E-002	6.33200E-001	5.56300E-010	3.40100E-010
66	23	9	1	1.35000E-002	1.02000E-002	7.00000E-003	3.28000E-011	2.03790E-009	7.04872E+002	7.21428E+002	1.65564E+001	1.42900E-006	4.00900E+000	3.43073E-002	6.32900E-001	2.43100E-010	2.84800E-010
70	25	9	8	1.36000E-002	1.02000E-002	7.00000E-003	2.57700E-010	2.18320E-009	6.82089E+002	7.07939E+002	2.58502E+001	1.40893E-005
74	27	9	1	1.36000E-002	1.03000E-002	7.10000E-003	1.20870E-009	1.86220E-009	7.00617E+002	7.16958E+002	1.63406E+001	1.41930E-006	4.09740E+000	3.43736E-002	6.34500E-001	7.89900E-010	2.79700E-010
78	29	9	8	1.35000E-002	1.02000E-002	7.00000E-003	4.68500E-010	2.34240E-009	6.99522E+002	7.17131E+002	1.76084E+001	1.40944E-005
82	31	9	1	1.35000E-002	1.03000E-002	7.10000E-003	8.48000E-010	2.18780E-009	7.19455E+002	7.31220E+002	1.17646E+001	1.15050E-006	4.06600E+000	3.37670E-002	6.34000E-001	1.66000E-011	4.40000E-011
85	33	9	1	1.32000E-002	9.70000E-003	6.60000E-003	8.31600E-010	2.55090E-009	7.25833E+002	7.29998E+002	4.16530E+000	1.09180E-006	4.03760E+000	3.31730E-002	6.33600E-001	4.17200E-010	2.37100E-010
87	35	9	1	1.32000E-002	8.70000E-003	5.50000E-003	1.40780E-009	2.45020E-009	6.82886E+002	6.92559E+002	9.67300E+000	1.66740E-006	3.97250E+000	3.36497E-002	6.33800E-001	7.04600E-010	6.52600E-010
88	37	11	1	1.31000E-002	8.70000E-003	5.60000E-003	9.25300E-010	2.63290E-009	6.94890E+002	7.00678E+002	5.78850E+000	1.38070E-006	4.03400E+000	3.36600E-002	6.34200E-001	5.33400E-010	4.46000E-010
91	35	11	1	1.35000E-002	1.04000E-002	7.00000E-003	4.19300E-010	2.63760E-009	7.30011E+002	7.36874E+002	6.86260E+000	1.03850E-006	4.08030E+000	3.31291E-002	6.33700E-001	2.91900E-010	3.13200E-010
95	33	11	1	1.36000E-002	1.04000E-002	7.10000E-003	8.50300E-010	2.56260E-009	7.26613E+002	7.34294E+002	7.68090E+000	1.10060E-006	4.08650E+000	3.38958E-002	6.33800E-001	2.47100E-010	1.70500E-010
99	31	11	1	1.35000E-002	1.03000E-002	7.10000E-003	5.97300E-010	1.71230E-009	6.98045E+002	7.17815E+002	1.97696E+001	1.37710E-006	4.07710E+000	3.40849E-002	6.34300E-001	1.17600E-010	3.87000E-011
103	29	11	1	1.35000E-002	1.02000E-002	7.10000E-003	8.57300E-010	2.56500E-009	7.05283E+002	7.21148E+002	1.58652E+001	1.31970E-006	4.07740E+000	3.40737E-002	6.34000E-001	3.07000E-011	1.55000E-011
107	27	11	1	1.35000E-002	1.02000E-002	7.10000E-003	7.63600E-010	1.51090E-009	7.13868E+002	7.25244E+002	1.13758E+001	1.22500E-006	4.05750E+000	3.38220E-002	6.33700E-001	4.03000E-011	2.66800E-010
111	25	11	1	1.35000E-002	1.03000E-002	7.10000E-003	7.16800E-010	1.57180E-009	7.12038E+002	7.25703E+002	1.36651E+001	1.29470E-006	4.02960E+000	3.38613E-002	6.33400E-001	9.18200E-010	5.88400E-010
115	23	11	1	1.35000E-002	1.02000E-002	7.10000E-003	1.61600E-010	1.70300E-009	7.18766E+002	7.29621E+002	1.08556E+001	1.20320E-006	4.04570E+000	3.36001E-002	6.33400E-001	3.17900E-010	2.23000E-010
119	21	11	1	1.35000E-002	1.03000E-002	7.00000E-003	3.56100E-010	2.24640E-009	7.23996E+002	7.32158E+002	8.16190E+000	1.13840E-006	4.05580E+000	3.34748E-002	6.33400E-001	5.54500E-010	8.09500E-010
123	19	11	1	1.35000E-002	1.03000E-002	7.10000E-003	2.03800E-010	1.55540E-009	7.18921E+002	7.31608E+002	1.26862E+001	1.21040E-006	4.03790E+000	3.37029E-002	6.33400E-001	8.29000E-011	3.87000E-011
127	17	11	1	1.36000E-002	1.03000E-002	7.10000E-003	1.26500E-010	2.16680E-009	7.24587E+002	7.34400E+002	9.81320E+000	1.10600E-006	4.05390E+000	3.37848E-002	6.34100E-001	1.01700E-010	9.81000E-011
131	15	11	1	1.36000E-002	1.03000E-002	7.10000E-003	8.24500E-010	2.81560E-009	7.30177E+002	7.38263E+002	8.08550E+000	1.05370E-006	4.06500E+000	3.38885E-002	6.33900E-001	5.45100E-010	1.58100E-010
135	13	11	1	1.35000E-002	1.04000E-002	7.10000E-003	9.53400E-010	2.01450E-009	7.13933E+002	7.28987E+002	1.50545E+001	1.19050E-006	4.06340E+000	3.42134E-002	6.34600E-001	3.66600E-010	4.82500E-010
139	11	11	1	1.36000E-002	1.04000E-002	7.10000E-003	9.62700E-010	2.13630E-009	7.26695E+002	7.34000E+002	7.30560E+000	1.09910E-006	4.08220E+000	3.41021E-002	6.33700E-001	4.34100E-010	4.22600E-010
143	9	11	1	1.35000E-002	1.04000E-002	7.10000E-003	5.92600E-010	1.99580E-009	7.33641E+002	7.40619E+002	6.97820E+000	1.00340E-006	4.09110E+000	3.33169E-002	6.33900E-001	8.06300E-010	1.23900E-010
146	7	11	1	1.39000E-002	1.01000E-002	6.80000E-003	2.81100E-010	3.02410E-009	6.84256E+002	6.91692E+002	7.43580E+000	1.53760E-006	4.03940E+000	3.38059E-002	6.34000E-001	2.33800E-010	1.52500E-010
150	6	13	1	1.36000E-002	1.03000E-002	7.10000E-003	8.94800E-010	3.18340E-009	7.12784E+002	7.21124E+002	8.33940E+000	1.26010E-006	4.08940E+000	3.36877E-002	6.34100E-001	4.03800E-010	4.21200E-010
154	8	13	1	1.35000E-002	1.04000E-002	7.10000E-003	1.49900E-010	2.86010E-009	7.28418E+002	7.32009E+002	3.59150E+000	1.04600E-006	4.14610E+000	3.35614E-002	6.33800E-001	5.60000E-011	1.43100E-010
158	10	13	1	1.35000E-002	1.03000E-002	7.00000E-003	2.11000E-011	2.05900E-009	7.12149E+002	7.28097E+002	1.59472E+001	1.23750E-006	4.09600E+000	3.41951E-002	6.33800E-001	3.22800E-010	9.25000E-011
162	12	13	1	1.35000E-002	1.04000E-002	7.10000E-003	8.03500E-010	3.12480E-009	7.29553E+002	7.38465E+002	8.91210E+000	1.07200E-006	4.06200E+000	3.38239E-002	6.33500E-001	8.15000E-011	3.29300E-010
166	14	13	1	1.35000E-002	1.04000E-002	7.10000E-003	1.14310E-009	2.20890E-009	7.30252E+002	7.37819E+002	7.56750E+000	1.00690E-006	4.09000E+000	3.35882E-002	6.34300E-001	6.88900E-010	2.71500E-010
170	16	13	1	1.34000E-002	1.03000E-002	7.10000E-003	6.27800E-010	2.41970E-009	7.21027E+002	7.34368E+002	1.33408E+001	1.12240E-006	4.07810E+000	3.35064E-002	6.33900E-001	2.71700E-010	3.76400E-010
174	18	13	1	1.36000E-002	1.02000E-002	7.10000E-003	5.15000E-011	1.77090E-009	7.24319E+002	7.32915E+002	8.59630E+000	1.09920E-006	4.12840E+000	3.31587E-002	6.33400E-001	8.99000E-010	4.02700E-010
178	20	13	1	1.36000E-002	1.03000E-002	7.00000E-003	5.86000E-011	1.82710E-009	7.18749E+002	7.28637E+002	9.88850E+000	1.14430E-006	4.19810E+000	3.28264E-002	6.33500E-001	2.00500E-010	6.44200E-010
182	22	13	1	1.36000E-002	1.03000E-002	7.10000E-003	3.27900E-010	1.65840E-009	7.12574E+002	7.27621E+002	1.50467E+001	1.19740E-006	4.18030E+000	3.27474E-002	6.33400E-001	2.76200E-010	4.37100E-010
186	24	13	1	1.35000E-002	1.03000E-002	7.00000E-003	3.53700E-010	2.38460E-009	7.21621E+002	7.31254E+002	9.63280E+000	1.11440E-006	4.13770E+000	3.27471E-002	6.33400E-001	1.91100E-010	6.81200E-010
190	26	13	1	1.35000E-002	1.02000E-002	7.10000E-003	3.72400E-010	2.15500E-009	7.23608E+002	7.32192E+002	8.58390E+000	1.09940E-006	4.11400E+000	3.31003E-002	6.33500E-001	4.93600E-010	1.05200E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.00000E-003	4.35700E-010	2.27920E-009	7.17756E+002	7.31440E+002	1.36836E+001	1.16040E-006	4.06480E+000	3.34949E-002	6.33700E-001	1.27400E-010	2.96300E-010
198	30	13	1	1.35000E-002	1.02000E-002	7.10000E-003	7.63600E-010	2.27920E-009	7.23161E+002	7.31728E+002	8.56700E+000	1.10360E-006	4.06230E+000	3.36328E-002	6.34000E-001	3.85800E-010	5.04000E-011
202	32	13	1	1.35000E-002	1.03000E-002	7.10000E-003	8.94800E-010	2.34710E-009	7.13131E+002	7.27457E+002	1.43262E+001	1.22590E-006	4.11360E+000	3.39199E-002	6.33800E-001	7.04600E-010	7.10000E-011
206	34	13	1	1.35000E-002	1.03000E-002	7.10000E-003	6.95700E-010	1.72400E-009	7.14535E+002	7.30191E+002	1.56560E+001	1.15370E-006	4.11290E+000	3.40058E-002	6.34500E-001	5.30600E-010	4.34100E-010
210	36	13	1	1.36000E-002	1.03000E-002	7.10000E-003	4.54400E-010	2.24170E-009	7.36157E+002	7.38335E+002	2.17780E+000	9.39500E-007	4.09590E+000	3.31054E-002	6.34100E-001	1.81500E-010	3.73600E-010
213	38	13	1	1.35000E-002	9.10000E-003	5.80000E-003	3.25600E-010	2.58370E-009	7.22024E+002	7.26779E+002	4.75470E+000	1.12390E-006	4.08690E+000	3.31599E-002	6.34000E-001	1.04200E-010	8.07000E-010
