Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-205110@CP
Wafer number	23
Date	2025/02/13
Time	20:56:00

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
341	34	16	1	1.35000E-002	1.29000E-002	8.50000E-003	5.62000E-011	2.12640E-009	7.30243E+002	7.40017E+002	9.77480E+000	9.58300E-007	4.12540E+000	3.40551E-002	6.34200E-001	1.41200E-010	2.22000E-010
345	36	16	1	1.35000E-002	1.29000E-002	8.50000E-003	1.59200E-010	2.53850E-009	7.44730E+002	7.46789E+002	2.05930E+000	8.20200E-007	4.18280E+000	3.35066E-002	6.33900E-001	1.66700E-010	1.85000E-011
349	38	16	1	1.35000E-002	1.30000E-002	8.50000E-003	5.41000E-010	2.26450E-009	7.36836E+002	7.40561E+002	3.72550E+000	9.34100E-007	4.20920E+000	3.31033E-002	6.33500E-001	1.37200E-010	3.13800E-010
357	37	18	1	1.36000E-002	1.30000E-002	8.50000E-003	1.31100E-010	2.19430E-009	7.40485E+002	7.42223E+002	1.73770E+000	8.63800E-007	4.19320E+000	3.31148E-002	6.34000E-001	2.60000E-011	2.29300E-010
361	35	18	1	1.35000E-002	1.30000E-002	8.50000E-003	4.35600E-010	2.42380E-009	7.42929E+002	7.49756E+002	6.82750E+000	8.51700E-007	4.18720E+000	3.37649E-002	6.33900E-001	3.65100E-010	4.37700E-010
365	33	18	1	1.35000E-002	1.29000E-002	8.50000E-003	4.23900E-010	2.60650E-009	7.42026E+002	7.46995E+002	4.96900E+000	8.72500E-007	4.12420E+000	3.37870E-002	6.33600E-001	1.85500E-010	1.19700E-010
369	31	18	1	1.36000E-002	1.28000E-002	8.50000E-003	4.98800E-010	2.55030E-009	7.37574E+002	7.45255E+002	7.68140E+000	9.08800E-007	4.09630E+000	3.33631E-002	6.34100E-001	9.37200E-010	3.62300E-010
373	29	18	1	1.36000E-002	1.29000E-002	8.50000E-003	4.12200E-010	2.03040E-009	7.45709E+002	7.50586E+002	4.87740E+000	8.80000E-007	4.08390E+000	3.29670E-002	6.33100E-001	3.14300E-010	2.84300E-010
377	27	18	1	1.36000E-002	1.30000E-002	8.50000E-003	5.62000E-011	1.81020E-009	7.42185E+002	7.45757E+002	3.57190E+000	8.75600E-007	4.09260E+000	3.25137E-002	6.33600E-001	2.71700E-010	7.87000E-011
381	25	18	1	1.36000E-002	1.28000E-002	8.50000E-003	2.38900E-010	2.24580E-009	7.31546E+002	7.37892E+002	6.34540E+000	9.69900E-007	4.16280E+000	3.24773E-002	6.33400E-001	1.55000E-011	1.84100E-010
385	23	18	1	1.35000E-002	1.30000E-002	8.50000E-003	3.04000E-011	2.47060E-009	7.28620E+002	7.36392E+002	7.77130E+000	1.03920E-006	4.22130E+000	3.24693E-002	6.32700E-001	1.26000E-010	1.73800E-010
389	21	18	1	1.36000E-002	1.32000E-002	8.60000E-003	5.99500E-010	2.28560E-009	7.29165E+002	7.36375E+002	7.21020E+000	9.93000E-007	4.22130E+000	3.24537E-002	6.33500E-001	3.69500E-010	5.23600E-010
393	19	18	1	1.35000E-002	1.28000E-002	8.50000E-003	5.73700E-010	2.39800E-009	7.29458E+002	7.36753E+002	7.29540E+000	1.00020E-006	4.21330E+000	3.24397E-002	6.33300E-001	6.32000E-011	4.59000E-010
397	17	18	1	1.35000E-002	1.29000E-002	8.50000E-003	4.33200E-010	2.49170E-009	7.35441E+002	7.43466E+002	8.02500E+000	9.39200E-007	4.17480E+000	3.28207E-002	6.33700E-001	4.29500E-010	3.15200E-010
401	15	18	1	1.35000E-002	1.28000E-002	8.50000E-003	3.27900E-010	2.38870E-009	7.38561E+002	7.46190E+002	7.62840E+000	9.49100E-007	4.10670E+000	3.32429E-002	6.33300E-001	6.78900E-010	8.17000E-011
405	13	18	1	1.35000E-002	1.27000E-002	8.50000E-003	3.79400E-010	2.23640E-009	7.25914E+002	7.37132E+002	1.12174E+001	1.07490E-006	4.13630E+000	3.37783E-002	6.33500E-001	4.20100E-010	3.24600E-010
409	11	18	1	1.35000E-002	1.31000E-002	8.50000E-003	2.97400E-010	1.74230E-009	7.23096E+002	7.33964E+002	1.08673E+001	1.01720E-006	4.19500E+000	3.40735E-002	6.34300E-001	5.31400E-010	1.99000E-011
413	9	18	1	1.35000E-002	1.27000E-002	8.50000E-003	0.00000E+000	2.44720E-009	7.30912E+002	7.40098E+002	9.18600E+000	9.71400E-007	4.22830E+000	3.41308E-002	6.33600E-001	2.40700E-010	3.35000E-011
417	7	18	1	1.35000E-002	1.27000E-002	8.50000E-003	1.82700E-010	2.19900E-009	7.35210E+002	7.40511E+002	5.30140E+000	9.17500E-007	4.25100E+000	3.35682E-002	6.33600E-001	6.49200E-010	4.94000E-011
421	8	20	1	1.34000E-002	1.23000E-002	8.00000E-003	6.79000E-011	2.71650E-009	7.36612E+002	7.39110E+002	2.49740E+000	8.98300E-007	4.18690E+000	3.34321E-002	6.33500E-001	3.30000E-012	3.58000E-011
424	10	20	1	1.36000E-002	1.27000E-002	8.50000E-003	4.66000E-010	2.67670E-009	7.31463E+002	7.41162E+002	9.69920E+000	9.55000E-007	4.17130E+000	3.41123E-002	6.33800E-001	6.38600E-010	6.23900E-010
428	12	20	1	1.35000E-002	1.27000E-002	8.50000E-003	5.19900E-010	2.09590E-009	7.26361E+002	7.36486E+002	1.01245E+001	1.02540E-006	4.13520E+000	3.40897E-002	6.33900E-001	5.67000E-011	2.84500E-010
432	14	20	1	1.35000E-002	1.28000E-002	8.50000E-003	2.22500E-010	2.45890E-009	7.29132E+002	7.36826E+002	7.69350E+000	1.03030E-006	4.08030E+000	3.38664E-002	6.33300E-001	7.30900E-010	2.51500E-010
436	16	20	1	1.36000E-002	1.28000E-002	8.60000E-003	1.00700E-010	1.77740E-009	7.27314E+002	7.37982E+002	1.06674E+001	1.02150E-006	4.04840E+000	3.35695E-002	6.33900E-001	1.90900E-010	1.45000E-011
440	18	20	1	1.36000E-002	1.28000E-002	8.50000E-003	3.04000E-011	2.09360E-009	7.40633E+002	7.45877E+002	5.24420E+000	9.30000E-007	4.03020E+000	3.31919E-002	6.33100E-001	3.79600E-010	2.08000E-010
444	20	20	1	1.36000E-002	1.28000E-002	8.50000E-003	4.40300E-010	1.80090E-009	7.37980E+002	7.44360E+002	6.37950E+000	8.93400E-007	4.05890E+000	3.28687E-002	6.34100E-001	2.19200E-010	1.03000E-010
448	22	20	1	1.35000E-002	1.29000E-002	8.50000E-003	2.76300E-010	1.69550E-009	7.36700E+002	7.43696E+002	6.99610E+000	9.15400E-007	4.05970E+000	3.28514E-002	6.33700E-001	3.10500E-010	5.95300E-010
452	24	20	1	1.35000E-002	1.28000E-002	8.50000E-003	5.15000E-011	2.55260E-009	7.42271E+002	7.45603E+002	3.33230E+000	8.78600E-007	4.04480E+000	3.27665E-002	6.33600E-001	2.78000E-010	4.30000E-010
456	26	20	1	1.35000E-002	1.29000E-002	8.50000E-003	4.22000E-011	2.25520E-009	7.40503E+002	7.45642E+002	5.13940E+000	9.28100E-007	4.03230E+000	3.30897E-002	6.33100E-001	1.71000E-010	4.03300E-010
460	28	20	1	1.35000E-002	1.29000E-002	8.50000E-003	1.26500E-010	2.13110E-009	7.38658E+002	7.46178E+002	7.52020E+000	9.14000E-007	4.03970E+000	3.33893E-002	6.33600E-001	1.87800E-010	2.30900E-010
464	30	20	1	1.35000E-002	1.29000E-002	8.50000E-003	4.12200E-010	1.55970E-009	7.45450E+002	7.50365E+002	4.91510E+000	8.73100E-007	4.06610E+000	3.35619E-002	6.33100E-001	4.64900E-010	1.77300E-010
468	32	20	1	1.36000E-002	1.27000E-002	8.50000E-003	3.77000E-010	2.75630E-009	7.40267E+002	7.47446E+002	7.17960E+000	8.55000E-007	4.10630E+000	3.37866E-002	6.34400E-001	4.85900E-010	6.53000E-011
472	34	20	1	1.36000E-002	1.29000E-002	8.50000E-003	6.13600E-010	2.31370E-009	7.42407E+002	7.48577E+002	6.16970E+000	8.50900E-007	4.12680E+000	3.37080E-002	6.33700E-001	6.28000E-011	3.28800E-010
476	36	20	1	1.35000E-002	1.27000E-002	8.60000E-003	1.40500E-010	2.60410E-009	7.38910E+002	7.40432E+002	1.52160E+000	8.90000E-007	4.16630E+000	3.29675E-002	6.33800E-001	3.31800E-010	3.80800E-010
482	34	22	1	1.35000E-002	1.30000E-002	8.50000E-003	2.81000E-011	2.83600E-009	7.36958E+002	7.39618E+002	2.65970E+000	9.26700E-007	4.19580E+000	3.31583E-002	6.33400E-001	1.65100E-010	3.18500E-010
486	32	22	1	1.35000E-002	1.27000E-002	8.50000E-003	6.69800E-010	2.51750E-009	7.42642E+002	7.47768E+002	5.12690E+000	8.22800E-007	4.13710E+000	3.34543E-002	6.34200E-001	1.41400E-010	4.43300E-010
490	30	22	1	1.36000E-002	1.27000E-002	8.60000E-003	1.12400E-010	1.57370E-009	7.42365E+002	7.48260E+002	5.89490E+000	8.75900E-007	4.13930E+000	3.38630E-002	6.33700E-001	1.11000E-010	2.75600E-010
494	28	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.23200E-010	1.53160E-009	7.33233E+002	7.42868E+002	9.63580E+000	9.71100E-007	4.11620E+000	3.39488E-002	6.33700E-001	7.37900E-010	6.23000E-011
498	26	22	1	1.35000E-002	1.27000E-002	8.50000E-003	1.24100E-010	1.71190E-009	7.35778E+002	7.44151E+002	8.37330E+000	9.80200E-007	4.07660E+000	3.37745E-002	6.33000E-001	1.29500E-010	4.00000E-010
502	24	22	1	1.36000E-002	1.29000E-002	8.50000E-003	1.19400E-010	2.38160E-009	7.41688E+002	7.45442E+002	3.75310E+000	9.01200E-007	4.08690E+000	3.33736E-002	6.33500E-001	3.35000E-011	7.14000E-011
506	22	22	1	1.35000E-002	1.27000E-002	8.60000E-003	3.41900E-010	2.47530E-009	7.34550E+002	7.43274E+002	8.72410E+000	9.67600E-007	4.08080E+000	3.36086E-002	6.33800E-001	3.15900E-010	1.02800E-010
510	20	22	1	1.36000E-002	1.29000E-002	8.50000E-003	7.75100E-010	2.41440E-009	7.36967E+002	7.43659E+002	6.69140E+000	9.39200E-007	4.05190E+000	3.36602E-002	6.33600E-001	2.16400E-010	6.07200E-010
514	18	22	1	1.36000E-002	1.28000E-002	8.50000E-003	6.62700E-010	2.56200E-009	7.38653E+002	7.45168E+002	6.51490E+000	9.62900E-007	4.11030E+000	3.38224E-002	6.33200E-001	2.68600E-010	1.79100E-010
518	16	22	1	1.35000E-002	1.25000E-002	8.50000E-003	1.31100E-010	1.84540E-009	7.27090E+002	7.37993E+002	1.09023E+001	1.05040E-006	4.14150E+000	3.42155E-002	6.33600E-001	1.71200E-010	1.14000E-010
522	14	22	1	1.35000E-002	1.28000E-002	8.50000E-003	5.39000E-011	2.97650E-009	7.28932E+002	7.39183E+002	1.02507E+001	1.04690E-006	4.13460E+000	3.43689E-002	6.33500E-001	7.59000E-011	3.18000E-010
526	12	22	1	1.35000E-002	1.26000E-002	8.50000E-003	3.39600E-010	2.77980E-009	7.40966E+002	7.47392E+002	6.42660E+000	8.30000E-007	4.19860E+000	3.37577E-002	6.34400E-001	1.18500E-010	2.95100E-010
530	10	22	1	1.35000E-002	1.20000E-002	8.10000E-003	5.19900E-010	2.73760E-009	7.38666E+002	7.43228E+002	4.56220E+000	8.88300E-007	4.18680E+000	3.33475E-002	6.33700E-001	1.71200E-010	7.73000E-011
533	13	24	1	1.37000E-002	1.18000E-002	7.50000E-003	5.22200E-010	2.39330E-009	7.35486E+002	7.41271E+002	5.78520E+000	9.22500E-007	4.19770E+000	3.34032E-002	6.33600E-001	7.80500E-010	1.44300E-010
535	15	24	1	1.35000E-002	1.23000E-002	8.00000E-003	1.21800E-010	2.85000E-009	7.43322E+002	7.45563E+002	2.24100E+000	8.38300E-007	4.20610E+000	3.32762E-002	6.33600E-001	3.04900E-010	2.23900E-010
538	17	24	1	1.36000E-002	1.28000E-002	8.50000E-003	1.01870E-009	2.18490E-009	7.41853E+002	7.47360E+002	5.50660E+000	8.40700E-007	4.17570E+000	3.35952E-002	6.34300E-001	1.24000E-011	8.48900E-010
542	19	24	1	1.35000E-002	1.28000E-002	8.50000E-003	1.06080E-009	2.11230E-009	7.33449E+002	7.43523E+002	1.00745E+001	9.19400E-007	4.17080E+000	3.40534E-002	6.34300E-001	4.44000E-010	6.66500E-010
546	21	24	1	1.36000E-002	1.28000E-002	8.50000E-003	1.00230E-009	2.17560E-009	7.39666E+002	7.45395E+002	5.72850E+000	9.40800E-007	4.16300E+000	3.40039E-002	6.33400E-001	6.03300E-010	2.53400E-010
550	23	24	1	1.37000E-002	1.27000E-002	8.50000E-003	3.11500E-010	1.63690E-009	7.36741E+002	7.41649E+002	4.90750E+000	9.56800E-007	4.12420E+000	3.37505E-002	6.33200E-001	1.15570E-009	1.02300E-010
554	25	24	1	1.35000E-002	1.30000E-002	8.50000E-003	4.92000E-011	1.54330E-009	7.33700E+002	7.42939E+002	9.23860E+000	9.60800E-007	4.15040E+000	3.39422E-002	6.33400E-001	6.98600E-010	2.66500E-010
558	27	24	1	1.35000E-002	1.29000E-002	8.50000E-003	1.10100E-010	2.36520E-009	7.41880E+002	7.46111E+002	4.23040E+000	8.35300E-007	4.17500E+000	3.35595E-002	6.34400E-001	5.91800E-010	1.26000E-010
562	29	24	1	1.36000E-002	1.33000E-002	8.60000E-003	4.16800E-010	2.75400E-009	7.41009E+002	7.43151E+002	2.14190E+000	8.83400E-007	4.12950E+000	3.31180E-002	6.33400E-001	7.01100E-010	1.01900E-010
566	31	24	1	1.38000E-002	1.22000E-002	7.60000E-003	6.56000E-011	2.70720E-009	7.30837E+002	7.34415E+002	3.57820E+000	9.85500E-007	4.20120E+000	3.31418E-002	6.33200E-001	1.57800E-010	8.50000E-011
570	23	26	1	1.38000E-002	1.15000E-002	7.60000E-003	6.90800E-010	2.77510E-009	7.23098E+002	7.30185E+002	7.08780E+000	1.04250E-006	4.19180E+000	3.33719E-002	6.34100E-001	2.70000E-010	1.45400E-010
572	21	26	1	1.37000E-002	1.15000E-002	7.50000E-003	7.26000E-011	2.64390E-009	7.27318E+002	7.33321E+002	6.00350E+000	9.92100E-007	4.18270E+000	3.33153E-002	6.34200E-001	4.71400E-010	3.00000E-012

1	21	5	5	1.09000E-002	9.80000E-003	6.40000E-003	5.29400E-010	1.94660E-009	5.73671E+002
3	23	5	5	1.32000E-002	8.60000E-003	5.50000E-003	1.41010E-009	8.62000E-010	5.53816E+002
4	31	7	1	1.31000E-002	8.60000E-003	5.50000E-003	5.64500E-010	1.28130E-009	6.96812E+002	7.05239E+002	8.42740E+000	1.35700E-006	4.16120E+000	3.34102E-002	6.34600E-001	7.48200E-010	5.96200E-010
6	29	7	1	1.31000E-002	9.60000E-003	6.60000E-003	1.30240E-009	1.73810E-009	7.28056E+002	7.35692E+002	7.63560E+000	1.05680E-006	4.12120E+000	3.32448E-002	6.33800E-001	4.89300E-010	8.73500E-010
10	27	7	1	1.36000E-002	1.02000E-002	7.10000E-003	1.12400E-010	2.02850E-009	7.31941E+002	7.37383E+002	5.44270E+000	9.83300E-007	4.13500E+000	3.32142E-002	6.34100E-001	1.78700E-010	7.40000E-011
14	25	7	1	1.35000E-002	1.02000E-002	7.00000E-003	5.24700E-010	1.16650E-009	7.28247E+002	7.37272E+002	9.02470E+000	9.71700E-007	4.13620E+000	3.34491E-002	6.34800E-001	2.06000E-011	4.89800E-010
18	23	7	1	1.35000E-002	1.01000E-002	7.10000E-003	1.89700E-010	2.27920E-009	7.26833E+002	7.34307E+002	7.47410E+000	1.01040E-006	4.12450E+000	3.36517E-002	6.34800E-001	1.65100E-010	4.55600E-010
22	21	7	1	1.35000E-002	1.02000E-002	7.00000E-003	1.33500E-010	1.39840E-009	7.30926E+002	7.36854E+002	5.92740E+000	9.66900E-007	4.18120E+000	3.35835E-002	6.35000E-001	2.37000E-011	8.18000E-011
26	19	7	1	1.35000E-002	1.03000E-002	7.10000E-003	1.40500E-010	1.97700E-009	7.32602E+002	7.40802E+002	8.19970E+000	9.43500E-007	4.18320E+000	3.34158E-002	6.34800E-001	8.40200E-010	6.85600E-010
30	17	7	1	1.36000E-002	1.03000E-002	7.10000E-003	2.29600E-010	1.90670E-009	7.36551E+002	7.40810E+002	4.25930E+000	9.26000E-007	4.17700E+000	3.31846E-002	6.34600E-001	2.53900E-010	3.96600E-010
34	15	7	1	1.35000E-002	1.02000E-002	7.10000E-003	1.82700E-010	2.14800E-009	7.38613E+002	7.43506E+002	4.89260E+000	9.44800E-007	4.22290E+000	3.30377E-002	6.34300E-001	4.72900E-010	1.08000E-011
36	13	7	1	1.10000E-002	9.40000E-003	6.30000E-003	1.21570E-009	2.17850E-009	7.11452E+002	7.18910E+002	7.45810E+000	1.14700E-006	4.19780E+000	3.34126E-002	6.34700E-001	7.77500E-010	8.49800E-010
38	9	9	1	1.10000E-002	9.50000E-003	6.30000E-003	6.46500E-010	3.83152E-008	7.18422E+002	7.24991E+002	6.56870E+000	1.07680E-006	4.21440E+000	3.36490E-002	6.35000E-001	1.15080E-009	6.21000E-011
42	11	9	1	1.36000E-002	1.03000E-002	7.10000E-003	1.24100E-010	2.10590E-009	7.42187E+002	7.44380E+002	2.19310E+000	8.54900E-007	4.23210E+000	3.31206E-002	6.35000E-001	3.46400E-010	4.48300E-010
46	13	9	1	1.35000E-002	1.02000E-002	7.10000E-003	7.26000E-011	2.05200E-009	7.36535E+002	7.44680E+002	8.14460E+000	8.45500E-007	4.25180E+000	3.36123E-002	6.35900E-001	7.83300E-010	5.69000E-010
50	15	9	1	1.35000E-002	1.03000E-002	7.10000E-003	5.90300E-010	1.96530E-009	7.33538E+002	7.40704E+002	7.16620E+000	9.83400E-007	4.22420E+000	3.39854E-002	6.34300E-001	3.09000E-010	6.84000E-011
54	17	9	1	1.35000E-002	1.02000E-002	7.10000E-003	6.34800E-010	1.20640E-009	7.27012E+002	7.34509E+002	7.49600E+000	1.07220E-006	4.16660E+000	3.40535E-002	6.34600E-001	4.61000E-010	4.57000E-010
58	19	9	1	1.36000E-002	1.02000E-002	7.10000E-003	4.77900E-010	1.84120E-009	7.22970E+002	7.34758E+002	1.17883E+001	1.13070E-006	4.14780E+000	3.40043E-002	6.34200E-001	2.11300E-010	6.93400E-010
62	21	9	1	1.35000E-002	1.02000E-002	7.00000E-003	3.98000E-011	1.13140E-009	7.28496E+002	7.34985E+002	6.48920E+000	1.09560E-006	4.11920E+000	3.39254E-002	6.33900E-001	1.63700E-010	9.45400E-010
66	23	9	1	1.35000E-002	1.02000E-002	7.00000E-003	7.35500E-010	1.52730E-009	7.24175E+002	7.32606E+002	8.43170E+000	1.14140E-006	4.07200E+000	3.39249E-002	6.33700E-001	2.48000E-011	5.35500E-010
70	25	9	1	1.35000E-002	1.02000E-002	7.10000E-003	6.32000E-011	1.68890E-009	7.17995E+002	7.30177E+002	1.21823E+001	1.20330E-006	4.10700E+000	3.40499E-002	6.34100E-001	2.41700E-010	3.30800E-010
74	27	9	1	1.35000E-002	1.02000E-002	7.10000E-003	4.82500E-010	1.78730E-009	7.22584E+002	7.30173E+002	7.58920E+000	1.09380E-006	4.12310E+000	3.39653E-002	6.34900E-001	1.59300E-010	7.06700E-010
78	29	9	1	1.35000E-002	1.02000E-002	7.10000E-003	1.24100E-010	2.32370E-009	7.21723E+002	7.31443E+002	9.71990E+000	1.11210E-006	4.09760E+000	3.40153E-002	6.33800E-001	5.59800E-010	3.20200E-010
82	31	9	1	1.35000E-002	1.02000E-002	7.10000E-003	8.66700E-010	2.00980E-009	7.29883E+002	7.39500E+002	9.61630E+000	9.64900E-007	4.14010E+000	3.35538E-002	6.34700E-001	1.17600E-010	2.93700E-010
85	33	9	1	1.31000E-002	9.70000E-003	6.60000E-003	2.71700E-010	1.43830E-009	7.31608E+002	7.35501E+002	3.89360E+000	9.73800E-007	4.16420E+000	3.31331E-002	6.34100E-001	2.42000E-010	6.93000E-011
87	35	9	1	1.32000E-002	8.60000E-003	5.50000E-003	6.25400E-010	9.51000E-010	6.88475E+002	6.97627E+002	9.15170E+000	1.47910E-006	4.07750E+000	3.35533E-002	6.34800E-001	1.29980E-009	9.98300E-010
88	37	11	1	1.32000E-002	8.60000E-003	5.50000E-003	5.20000E-010	1.37270E-009	6.98138E+002	7.03844E+002	5.70560E+000	1.27690E-006	4.16590E+000	3.36382E-002	6.34700E-001	6.49100E-010	3.39900E-010
91	35	11	1	1.35000E-002	1.01000E-002	7.10000E-003	1.99100E-010	1.64440E-009	7.37070E+002	7.42561E+002	5.49150E+000	9.23400E-007	4.16870E+000	3.31478E-002	6.34200E-001	3.72000E-010	1.06100E-010
95	33	11	1	1.36000E-002	1.01000E-002	7.10000E-003	0.00000E+000	1.51560E-009	7.33798E+002	7.41924E+002	8.12600E+000	9.72900E-007	4.14010E+000	3.36461E-002	6.34000E-001	5.61700E-010	2.79200E-010
99	31	11	1	1.36000E-002	1.02000E-002	7.00000E-003	6.51200E-010	2.28620E-009	7.24738E+002	7.35352E+002	1.06142E+001	1.02020E-006	4.11620E+000	3.35835E-002	6.34900E-001	3.00000E-012	5.30600E-010
103	29	11	1	1.36000E-002	1.02000E-002	7.00000E-003	1.82700E-010	1.51560E-009	7.29793E+002	7.36368E+002	6.57570E+000	1.01760E-006	4.10510E+000	3.35022E-002	6.34300E-001	1.10300E-010	5.15000E-011
107	27	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.14600E-010	1.65380E-009	7.31936E+002	7.38571E+002	6.63550E+000	9.73500E-007	4.06390E+000	3.34838E-002	6.34300E-001	8.20000E-011	4.33600E-010
111	25	11	1	1.35000E-002	1.02000E-002	7.00000E-003	4.94300E-010	1.39140E-009	7.33170E+002	7.41179E+002	8.00950E+000	9.90200E-007	4.04500E+000	3.33699E-002	6.34200E-001	1.61900E-010	3.75500E-010
115	23	11	1	1.35000E-002	1.02000E-002	7.10000E-003	5.41100E-010	1.36560E-009	7.37076E+002	7.42449E+002	5.37260E+000	9.63900E-007	4.06830E+000	3.32026E-002	6.33900E-001	5.39000E-011	7.52000E-011
119	21	11	1	1.35000E-002	1.02000E-002	7.10000E-003	9.37000E-011	1.48980E-009	7.39419E+002	7.43840E+002	4.42050E+000	9.32800E-007	4.10470E+000	3.29969E-002	6.34200E-001	0.00000E+000	4.52000E-011
123	19	11	1	1.35000E-002	1.02000E-002	7.00000E-003	2.11000E-011	2.13630E-009	7.31576E+002	7.40090E+002	8.51380E+000	1.01140E-006	4.08640E+000	3.33455E-002	6.34100E-001	7.40000E-011	6.23300E-010
127	17	11	1	1.35000E-002	1.03000E-002	7.10000E-003	7.98800E-010	2.17850E-009	7.37949E+002	7.43148E+002	5.19980E+000	9.33300E-007	4.12000E+000	3.34432E-002	6.34600E-001	2.04000E-011	1.46600E-010
131	15	11	1	1.35000E-002	1.02000E-002	7.10000E-003	9.86200E-010	1.86220E-009	7.41038E+002	7.46675E+002	5.63680E+000	8.98200E-007	4.17190E+000	3.36770E-002	6.34900E-001	1.97000E-010	9.51500E-010
135	13	11	1	1.35000E-002	1.03000E-002	7.20000E-003	3.58400E-010	1.25320E-009	7.29574E+002	7.40883E+002	1.13087E+001	9.72600E-007	4.20010E+000	3.40136E-002	6.35200E-001	2.99600E-010	5.83500E-010
139	11	11	1	1.35000E-002	1.04000E-002	7.10000E-003	3.84200E-010	1.90210E-009	7.37593E+002	7.43513E+002	5.91980E+000	9.39400E-007	4.24780E+000	3.39289E-002	6.34300E-001	1.08200E-010	5.90500E-010
143	9	11	1	1.35000E-002	1.03000E-002	7.10000E-003	1.05400E-010	1.50620E-009	7.44063E+002	7.47150E+002	3.08700E+000	8.53700E-007	4.26750E+000	3.31991E-002	6.34500E-001	4.72000E-010	3.99400E-010
146	7	11	1	1.40000E-002	1.00000E-002	6.90000E-003	1.03100E-010	2.57670E-009	7.13326E+002	7.18533E+002	5.20650E+000	1.06770E-006	4.20430E+000	3.37449E-002	6.34900E-001	1.31900E-010	1.83600E-010
150	6	13	1	1.35000E-002	1.03000E-002	7.10000E-003	4.12300E-010	2.22300E-009	7.34344E+002	7.42109E+002	7.76520E+000	9.26400E-007	4.24490E+000	3.34434E-002	6.35000E-001	1.04900E-010	6.32900E-010
154	8	13	1	1.35000E-002	1.02000E-002	7.10000E-003	2.29600E-010	2.02620E-009	7.44618E+002	7.46738E+002	2.12070E+000	8.42100E-007	4.30350E+000	3.33337E-002	6.34500E-001	5.32000E-011	5.67300E-010
158	10	13	1	1.35000E-002	1.02000E-002	7.10000E-003	4.61500E-010	2.07770E-009	7.29505E+002	7.39408E+002	9.90310E+000	9.82600E-007	4.24560E+000	3.38498E-002	6.34400E-001	4.59100E-010	3.23000E-010
162	12	13	1	1.35000E-002	1.02000E-002	7.10000E-003	1.00700E-010	1.90210E-009	7.39940E+002	7.47274E+002	7.33330E+000	9.44400E-007	4.18130E+000	3.35890E-002	6.34200E-001	2.51100E-010	2.45300E-010
166	14	13	1	1.35000E-002	1.02000E-002	7.10000E-003	7.40200E-010	1.67020E-009	7.39906E+002	7.44857E+002	4.95090E+000	8.96600E-007	4.15410E+000	3.32491E-002	6.34800E-001	8.46000E-011	3.07300E-010
170	16	13	1	1.35000E-002	1.02000E-002	7.10000E-003	8.40900E-010	1.65380E-009	7.35571E+002	7.43839E+002	8.26840E+000	9.34400E-007	4.12870E+000	3.30834E-002	6.34500E-001	5.39900E-010	2.10600E-010
174	18	13	1	1.35000E-002	1.02000E-002	7.10000E-003	3.49000E-010	1.71930E-009	7.38503E+002	7.41766E+002	3.26280E+000	9.37000E-007	4.19810E+000	3.27690E-002	6.34200E-001	6.58200E-010	5.33100E-010
178	20	13	1	1.35000E-002	1.01000E-002	7.10000E-003	3.49000E-010	1.22040E-009	7.31991E+002	7.37378E+002	5.38750E+000	9.84900E-007	4.23810E+000	3.24016E-002	6.34100E-001	1.13490E-009	4.03100E-010
182	22	13	1	1.35000E-002	1.02000E-002	7.10000E-003	2.22500E-010	1.19000E-009	7.27369E+002	7.35256E+002	7.88620E+000	1.00780E-006	4.21360E+000	3.22921E-002	6.34100E-001	5.81600E-010	5.03600E-010
186	24	13	1	1.35000E-002	1.01000E-002	7.10000E-003	2.53000E-010	1.68660E-009	7.33500E+002	7.39004E+002	5.50330E+000	9.67700E-007	4.17490E+000	3.23007E-002	6.34100E-001	3.08700E-010	7.92400E-010
190	26	13	1	1.36000E-002	1.02000E-002	7.10000E-003	1.64000E-011	1.56010E-009	7.37845E+002	7.40963E+002	3.11740E+000	9.32100E-007	4.10420E+000	3.25035E-002	6.34000E-001	1.56500E-010	3.76400E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.10000E-003	4.77900E-010	1.92310E-009	7.36924E+002	7.44740E+002	7.81620E+000	9.34600E-007	4.04740E+000	3.29918E-002	6.34000E-001	1.90700E-010	3.48800E-010
198	30	13	1	1.36000E-002	1.02000E-002	7.00000E-003	8.67000E-011	1.57880E-009	7.39247E+002	7.43196E+002	3.94910E+000	8.92500E-007	4.06530E+000	3.30286E-002	6.34300E-001	6.75000E-011	6.42000E-011
202	32	13	1	1.35000E-002	1.02000E-002	7.10000E-003	4.73200E-010	1.05640E-009	7.35801E+002	7.41406E+002	5.60520E+000	9.66000E-007	4.12310E+000	3.35081E-002	6.34000E-001	1.32600E-010	3.47100E-010
206	34	13	1	1.36000E-002	1.03000E-002	7.00000E-003	2.48300E-010	1.71930E-009	7.27874E+002	7.38966E+002	1.10921E+001	9.63300E-007	4.14610E+000	3.37179E-002	6.35200E-001	2.15000E-010	4.83700E-010
