Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-210304@CP
Wafer number	25
Date	2025/02/13
Time	21:07:53

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
341	34	16	1	1.36000E-002	1.33000E-002	8.60000E-003	2.59900E-010	2.43320E-009	7.18858E+002	7.30865E+002	1.20074E+001	1.04790E-006	3.98380E+000	3.38093E-002	6.35000E-001	5.57000E-011	7.86600E-010
345	36	16	1	1.35000E-002	1.29000E-002	8.50000E-003	3.70000E-010	2.38630E-009	7.42491E+002	7.44566E+002	2.07530E+000	7.98600E-007	4.06710E+000	3.33278E-002	6.35000E-001	3.81200E-010	9.60000E-011
349	38	16	1	1.35000E-002	1.30000E-002	8.50000E-003	7.28300E-010	3.09590E-009	7.37876E+002	7.39345E+002	1.46850E+000	8.86400E-007	4.14060E+000	3.28327E-002	6.34900E-001	6.91100E-010	4.52200E-010
357	37	18	1	1.36000E-002	1.28000E-002	8.50000E-003	2.11000E-011	2.66270E-009	7.38202E+002	7.39887E+002	1.68510E+000	8.57000E-007	4.12040E+000	3.29361E-002	6.34900E-001	9.96700E-010	7.56000E-011
361	35	18	1	1.35000E-002	1.29000E-002	8.50000E-003	2.34000E-011	2.29270E-009	7.35679E+002	7.42147E+002	6.46880E+000	8.85100E-007	4.05090E+000	3.36220E-002	6.34400E-001	6.00200E-010	1.51300E-010
365	33	18	1	1.35000E-002	1.29000E-002	8.50000E-003	1.33500E-010	1.81730E-009	7.29939E+002	7.36654E+002	6.71530E+000	9.42600E-007	3.96620E+000	3.36212E-002	6.34200E-001	4.58500E-010	3.18500E-010
369	31	18	1	1.35000E-002	1.29000E-002	8.50000E-003	3.30200E-010	2.22470E-009	7.25303E+002	7.35660E+002	1.03568E+001	9.61700E-007	3.91990E+000	3.32998E-002	6.34600E-001	2.83000E-011	2.85200E-010
373	29	18	1	1.36000E-002	1.28000E-002	8.50000E-003	1.26500E-010	1.96010E-009	7.32688E+002	7.42146E+002	9.45780E+000	8.95100E-007	3.90670E+000	3.28862E-002	6.33900E-001	4.67200E-010	3.63000E-011
377	27	18	1	1.36000E-002	1.30000E-002	8.50000E-003	1.31100E-010	2.15920E-009	7.30984E+002	7.40772E+002	9.78740E+000	9.03300E-007	3.90420E+000	3.24053E-002	6.33800E-001	6.22900E-010	3.15400E-010
381	25	18	1	1.35000E-002	1.30000E-002	8.50000E-003	2.29500E-010	2.06320E-009	7.19257E+002	7.29718E+002	1.04615E+001	9.76100E-007	3.94510E+000	3.22707E-002	6.34500E-001	6.55500E-010	1.80000E-011
385	23	18	1	1.35000E-002	1.29000E-002	8.50000E-003	2.06100E-010	2.14980E-009	7.16436E+002	7.27586E+002	1.11508E+001	1.08380E-006	4.01010E+000	3.23367E-002	6.33500E-001	3.67200E-010	3.87100E-010
389	21	18	1	1.36000E-002	1.27000E-002	8.50000E-003	1.75600E-010	1.77510E-009	7.16408E+002	7.27521E+002	1.11124E+001	1.06150E-006	4.03500E+000	3.23720E-002	6.34200E-001	1.10100E-010	2.58500E-010
393	19	18	1	1.35000E-002	1.30000E-002	8.50000E-003	3.98000E-011	2.70480E-009	7.14347E+002	7.26490E+002	1.21430E+001	1.07120E-006	4.03500E+000	3.24695E-002	6.33800E-001	2.25000E-011	1.67900E-010
397	17	18	1	1.36000E-002	1.28000E-002	8.50000E-003	1.64000E-011	2.82190E-009	7.19377E+002	7.31749E+002	1.23720E+001	9.85800E-007	4.01600E+000	3.28972E-002	6.34700E-001	9.30000E-011	1.78900E-010
401	15	18	1	1.35000E-002	1.29000E-002	8.50000E-003	3.58300E-010	2.33950E-009	7.20781E+002	7.31700E+002	1.09196E+001	1.06500E-006	3.98510E+000	3.33237E-002	6.33700E-001	4.00000E-012	3.86000E-011
405	13	18	1	1.35000E-002	1.28000E-002	8.50000E-003	1.78000E-010	2.85470E-009	7.06818E+002	7.19311E+002	1.24935E+001	1.22590E-006	4.02710E+000	3.37371E-002	6.35000E-001	4.00000E-012	2.43300E-010
409	11	18	1	1.36000E-002	1.29000E-002	8.50000E-003	7.73000E-011	2.64860E-009	7.00567E+002	7.16677E+002	1.61098E+001	1.26780E-006	4.11360E+000	3.41672E-002	6.34700E-001	1.44700E-010	9.60000E-011
413	9	18	1	1.36000E-002	1.26000E-002	8.50000E-003	4.80100E-010	2.44960E-009	7.13934E+002	7.27274E+002	1.33402E+001	1.09740E-006	4.18700E+000	3.42186E-002	6.34700E-001	1.25800E-010	6.84300E-010
417	7	18	1	1.35000E-002	1.27000E-002	8.60000E-003	3.98000E-011	2.98580E-009	7.25516E+002	7.31946E+002	6.42950E+000	9.72100E-007	4.21130E+000	3.35830E-002	6.35000E-001	5.55000E-011	2.55000E-010
421	8	20	1	1.35000E-002	1.21000E-002	8.00000E-003	4.87100E-010	2.81720E-009	7.27309E+002	7.30477E+002	3.16860E+000	9.42800E-007	4.17800E+000	3.34414E-002	6.35200E-001	1.04400E-010	2.33500E-010
424	10	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.48900E-010	2.20370E-009	7.11985E+002	7.24817E+002	1.28321E+001	1.13280E-006	4.15350E+000	3.41651E-002	6.35000E-001	5.92000E-011	2.15000E-010
428	12	20	1	1.35000E-002	1.27000E-002	8.50000E-003	5.80800E-010	2.66030E-009	6.99622E+002	7.16796E+002	1.71738E+001	1.27720E-006	4.08510E+000	3.41556E-002	6.35000E-001	3.67700E-010	6.65000E-011
432	14	20	1	1.36000E-002	1.26000E-002	8.50000E-003	7.56400E-010	2.36060E-009	7.01227E+002	7.16177E+002	1.49500E+001	1.34220E-006	4.00030E+000	3.39099E-002	6.34200E-001	3.76600E-010	1.39300E-010
436	16	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.46600E-010	1.70720E-009	7.09032E+002	7.22563E+002	1.35304E+001	1.20250E-006	3.94440E+000	3.35261E-002	6.34200E-001	6.52200E-010	2.92300E-010
440	18	20	1	1.36000E-002	1.27000E-002	8.50000E-003	3.77000E-010	2.47770E-009	7.22343E+002	7.32185E+002	9.84220E+000	1.02680E-006	3.91890E+000	3.32080E-002	6.33900E-001	5.57400E-010	2.10300E-010
444	20	20	1	1.36000E-002	1.27000E-002	8.50000E-003	5.92500E-010	2.04210E-009	7.22772E+002	7.32510E+002	9.73870E+000	9.67700E-007	3.89960E+000	3.29174E-002	6.34200E-001	4.34400E-010	2.43600E-010
448	22	20	1	1.35000E-002	1.27000E-002	8.50000E-003	6.34600E-010	2.36520E-009	7.23640E+002	7.35367E+002	1.17276E+001	9.41300E-007	3.88870E+000	3.28397E-002	6.34000E-001	3.19900E-010	1.18300E-010
452	24	20	1	1.35000E-002	1.28000E-002	8.60000E-003	2.43600E-010	2.20370E-009	7.30466E+002	7.38254E+002	7.78730E+000	8.85100E-007	3.87480E+000	3.26838E-002	6.34400E-001	6.03500E-010	1.81700E-010
456	26	20	1	1.36000E-002	1.26000E-002	8.50000E-003	5.87800E-010	2.18020E-009	7.28517E+002	7.37534E+002	9.01750E+000	9.60300E-007	3.86340E+000	3.29565E-002	6.33500E-001	2.28100E-010	1.20600E-010
460	28	20	1	1.36000E-002	1.27000E-002	8.50000E-003	3.88700E-010	1.83600E-009	7.27034E+002	7.37766E+002	1.07322E+001	9.41800E-007	3.87290E+000	3.31786E-002	6.34100E-001	8.02800E-010	8.50000E-011
464	30	20	1	1.34000E-002	1.29000E-002	8.50000E-003	1.63900E-010	1.53390E-009	7.33430E+002	7.38470E+002	5.03930E+000	8.77300E-007	3.90320E+000	3.33106E-002	6.34600E-001	4.47500E-010	2.23900E-010
468	32	20	1	1.35000E-002	1.28000E-002	8.50000E-003	3.93400E-010	2.36290E-009	7.29417E+002	7.36418E+002	7.00050E+000	8.94900E-007	3.95680E+000	3.36559E-002	6.35100E-001	1.50600E-010	1.09100E-010
472	34	20	1	1.36000E-002	1.29000E-002	8.50000E-003	7.86900E-010	2.44720E-009	7.35334E+002	7.43085E+002	7.75060E+000	8.69600E-007	4.02260E+000	3.36735E-002	6.34600E-001	2.26500E-010	1.62300E-010
476	36	20	1	1.35000E-002	1.26000E-002	8.50000E-003	4.52000E-010	2.71180E-009	7.35409E+002	7.36862E+002	1.45310E+000	8.64300E-007	4.08830E+000	3.27503E-002	6.35000E-001	4.80100E-010	2.40500E-010
482	34	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.56000E-010	2.42150E-009	7.35159E+002	7.37465E+002	2.30620E+000	8.99900E-007	4.10590E+000	3.28825E-002	6.34900E-001	1.13600E-010	1.43300E-010
486	32	22	1	1.35000E-002	1.29000E-002	8.50000E-003	6.79000E-011	2.79380E-009	7.35937E+002	7.41561E+002	5.62420E+000	8.45300E-007	4.02890E+000	3.32904E-002	6.35000E-001	3.55000E-010	1.02600E-010
490	30	22	1	1.36000E-002	1.28000E-002	8.50000E-003	1.17000E-011	2.42850E-009	7.31147E+002	7.38383E+002	7.23610E+000	9.47900E-007	4.01620E+000	3.37025E-002	6.34400E-001	3.77700E-010	3.06800E-010
494	28	22	1	1.35000E-002	1.28000E-002	8.50000E-003	2.71700E-010	2.21300E-009	7.15977E+002	7.28432E+002	1.24551E+001	1.11320E-006	3.97190E+000	3.40058E-002	6.34400E-001	4.86600E-010	1.91600E-010
498	26	22	1	1.36000E-002	1.27000E-002	8.50000E-003	1.26500E-010	2.13110E-009	7.24040E+002	7.32682E+002	8.64220E+000	1.04990E-006	3.91310E+000	3.37556E-002	6.33900E-001	6.14000E-011	1.04700E-010
502	24	22	1	1.35000E-002	1.26000E-002	8.50000E-003	6.56000E-011	2.03740E-009	7.29174E+002	7.35914E+002	6.74010E+000	9.89200E-007	3.93160E+000	3.33753E-002	6.33800E-001	2.59000E-010	2.86900E-010
506	22	22	1	1.34000E-002	1.26000E-002	8.50000E-003	2.08400E-010	2.14510E-009	7.22190E+002	7.32725E+002	1.05359E+001	1.03220E-006	3.94270E+000	3.34983E-002	6.34400E-001	3.87100E-010	7.61000E-011
510	20	22	1	1.35000E-002	1.27000E-002	8.50000E-003	8.66000E-011	3.00220E-009	7.18453E+002	7.27166E+002	8.71280E+000	1.11220E-006	3.93330E+000	3.36710E-002	6.34300E-001	7.42000E-011	2.26900E-010
514	18	22	1	1.35000E-002	1.27000E-002	8.50000E-003	2.48200E-010	2.70720E-009	7.15898E+002	7.24830E+002	8.93190E+000	1.21250E-006	4.00490E+000	3.39425E-002	6.33900E-001	6.16800E-010	1.09800E-010
518	16	22	1	1.35000E-002	1.27000E-002	8.50000E-003	2.13100E-010	2.73760E-009	6.99949E+002	7.15373E+002	1.54244E+001	1.37520E-006	4.06990E+000	3.42513E-002	6.34500E-001	1.20600E-010	8.04200E-010
522	14	22	1	1.36000E-002	1.26000E-002	8.50000E-003	9.84000E-011	2.77740E-009	7.09790E+002	7.22285E+002	1.24954E+001	1.23630E-006	4.10170E+000	3.42333E-002	6.35000E-001	5.79100E-010	1.25100E-010
526	12	22	1	1.35000E-002	1.27000E-002	8.50000E-003	7.82200E-010	2.24110E-009	7.28904E+002	7.35574E+002	6.67000E+000	8.96900E-007	4.17570E+000	3.37110E-002	6.35500E-001	2.15900E-010	1.12600E-010
530	10	22	1	1.35000E-002	1.20000E-002	8.10000E-003	6.44000E-010	2.77740E-009	7.30065E+002	7.35894E+002	5.82940E+000	9.39100E-007	4.19020E+000	3.34504E-002	6.35000E-001	1.42900E-010	2.65100E-010
533	13	24	1	1.39000E-002	1.16000E-002	7.50000E-003	5.38600E-010	2.51040E-009	7.25873E+002	7.31914E+002	6.04100E+000	9.79500E-007	4.17710E+000	3.35095E-002	6.35000E-001	2.77300E-010	1.35800E-010
535	15	24	1	1.36000E-002	1.22000E-002	8.00000E-003	2.62300E-010	2.82890E-009	7.39352E+002	7.43587E+002	4.23560E+000	8.55800E-007	4.17800E+000	3.32779E-002	6.35000E-001	1.08000E-010	1.68400E-010
538	17	24	1	1.35000E-002	1.26000E-002	8.60000E-003	3.56000E-010	2.78910E-009	7.30524E+002	7.37182E+002	6.65710E+000	9.11700E-007	4.13190E+000	3.35695E-002	6.35400E-001	7.25300E-010	5.93200E-010
542	19	24	1	1.34000E-002	1.27000E-002	8.50000E-003	1.00230E-009	2.39800E-009	7.18501E+002	7.29603E+002	1.11015E+001	1.06320E-006	4.11090E+000	3.40535E-002	6.35200E-001	8.23900E-010	1.41200E-010
546	21	24	1	1.35000E-002	1.27000E-002	8.50000E-003	1.42900E-010	2.33010E-009	7.26092E+002	7.32453E+002	6.36110E+000	9.35300E-007	4.09250E+000	3.36569E-002	6.35400E-001	2.16900E-010	1.68600E-010
550	23	24	1	1.35000E-002	1.28000E-002	8.50000E-003	3.91100E-010	1.48470E-009	7.23535E+002	7.30349E+002	6.81380E+000	9.99000E-007	4.03270E+000	3.36402E-002	6.34300E-001	2.86600E-010	4.45000E-011
554	25	24	1	1.36000E-002	1.28000E-002	8.50000E-003	6.08900E-010	2.02100E-009	7.20928E+002	7.31507E+002	1.05786E+001	1.06590E-006	4.06570E+000	3.39026E-002	6.34500E-001	2.06800E-010	3.24100E-010
558	27	24	1	1.35000E-002	1.28000E-002	8.50000E-003	1.89700E-010	2.64390E-009	7.32652E+002	7.38227E+002	5.57520E+000	8.86600E-007	4.08990E+000	3.34417E-002	6.35500E-001	3.90400E-010	3.45400E-010
562	29	24	1	1.35000E-002	1.31000E-002	8.50000E-003	4.16800E-010	2.78210E-009	7.37557E+002	7.40857E+002	3.30050E+000	8.71200E-007	4.06070E+000	3.30001E-002	6.34700E-001	3.48200E-010	8.45000E-011
566	31	24	1	1.38000E-002	1.18000E-002	7.50000E-003	7.03000E-011	2.57130E-009	7.27299E+002	7.30899E+002	3.60030E+000	9.76900E-007	4.09540E+000	3.30834E-002	6.34500E-001	5.99000E-010	2.42400E-010
570	23	26	1	1.38000E-002	1.17000E-002	7.50000E-003	5.64400E-010	2.86870E-009	7.19876E+002	7.25573E+002	5.69760E+000	1.02710E-006	4.13580E+000	3.32041E-002	6.35500E-001	3.74000E-010	2.96500E-010
572	21	26	1	1.37000E-002	1.16000E-002	7.50000E-003	3.46600E-010	3.14270E-009	7.22340E+002	7.27447E+002	5.10730E+000	9.90300E-007	4.16250E+000	3.32577E-002	6.35700E-001	9.91000E-011	7.61000E-011

1	21	5	5	1.10000E-002	9.90000E-003	6.40000E-003	9.48700E-010	2.39630E-009	5.93851E+002
3	23	5	5	1.31000E-002	8.50000E-003	5.50000E-003	5.48100E-010	2.12690E-009	5.70637E+002
4	31	7	1	1.31000E-002	8.60000E-003	5.50000E-003	1.00490E-009	1.67720E-009	7.02076E+002	7.08178E+002	6.10230E+000	1.19890E-006	4.15240E+000	3.33347E-002	6.36400E-001	6.95200E-010	6.64500E-010
6	29	7	1	1.31000E-002	9.70000E-003	6.50000E-003	8.66700E-010	1.89270E-009	7.31164E+002	7.37015E+002	5.85090E+000	9.69600E-007	4.12260E+000	3.28536E-002	6.35400E-001	7.08400E-010	7.60800E-010
10	27	7	1	1.35000E-002	1.03000E-002	7.00000E-003	1.02600E-009	1.38200E-009	7.33641E+002	7.37722E+002	4.08120E+000	9.24900E-007	4.15360E+000	3.30318E-002	6.35700E-001	1.17000E-011	2.46000E-010
14	25	7	1	1.36000E-002	1.02000E-002	7.10000E-003	4.73200E-010	1.72400E-009	7.26073E+002	7.34500E+002	8.42670E+000	9.51000E-007	4.14010E+000	3.32859E-002	6.36100E-001	3.66400E-010	1.86900E-010
18	23	7	1	1.35000E-002	1.02000E-002	7.10000E-003	1.21340E-009	1.65610E-009	7.22516E+002	7.29532E+002	7.01580E+000	9.97500E-007	4.11290E+000	3.36602E-002	6.36400E-001	4.28000E-010	4.13900E-010
22	21	7	1	1.35000E-002	1.03000E-002	7.10000E-003	6.93400E-010	1.44530E-009	7.26223E+002	7.32298E+002	6.07450E+000	9.52800E-007	4.14490E+000	3.36000E-002	6.36500E-001	3.89500E-010	5.36900E-010
26	19	7	1	1.35000E-002	1.03000E-002	7.10000E-003	2.57700E-010	1.69120E-009	7.30742E+002	7.37833E+002	7.09130E+000	9.06700E-007	4.16220E+000	3.32730E-002	6.36200E-001	7.68600E-010	8.41600E-010
30	17	7	1	1.36000E-002	1.03000E-002	7.10000E-003	9.37000E-011	2.49940E-009	7.37431E+002	7.40591E+002	3.15970E+000	8.92400E-007	4.15270E+000	3.29860E-002	6.35600E-001	9.73800E-010	4.87900E-010
34	15	7	1	1.35000E-002	1.03000E-002	7.10000E-003	4.54400E-010	2.40570E-009	7.38234E+002	7.41348E+002	3.11370E+000	8.87900E-007	4.18520E+000	3.29239E-002	6.36100E-001	5.46000E-010	1.01000E-011
36	13	7	1	1.10000E-002	9.40000E-003	6.30000E-003	5.20000E-010	2.58600E-009	7.13486E+002	7.19719E+002	6.23330E+000	1.05470E-006	4.18680E+000	3.32208E-002	6.36400E-001	9.89900E-010	1.09160E-009
38	9	9	1	1.10000E-002	9.50000E-003	6.30000E-003	4.19300E-010	1.84820E-009	6.98683E+002	7.07192E+002	8.50900E+000	1.16650E-006	4.20450E+000	3.37045E-002	6.37400E-001	2.02200E-010	9.33200E-010
42	11	9	1	1.35000E-002	1.03000E-002	7.10000E-003	2.24900E-010	1.72170E-009	7.33638E+002	7.36350E+002	2.71250E+000	8.79100E-007	4.18440E+000	3.30907E-002	6.36400E-001	7.87000E-011	5.60100E-010
46	13	9	1	1.36000E-002	1.03000E-002	7.10000E-003	2.29600E-010	2.04030E-009	7.30874E+002	7.38737E+002	7.86210E+000	8.97500E-007	4.16230E+000	3.35630E-002	6.36300E-001	2.11500E-010	3.38700E-010
50	15	9	1	1.36000E-002	1.02000E-002	7.10000E-003	3.44300E-010	2.41040E-009	7.22006E+002	7.30388E+002	8.38260E+000	1.04450E-006	4.14230E+000	3.39191E-002	6.35600E-001	1.72600E-010	1.08500E-010
54	17	9	1	1.35000E-002	1.02000E-002	7.20000E-003	6.39500E-010	2.19020E-009	7.13263E+002	7.22701E+002	9.43810E+000	1.11530E-006	4.12530E+000	3.40111E-002	6.36800E-001	3.48800E-010	4.83000E-011
58	19	9	1	1.35000E-002	1.02000E-002	7.00000E-003	9.44000E-010	1.52490E-009	7.07804E+002	7.21686E+002	1.38812E+001	1.30970E-006	4.08410E+000	3.41198E-002	6.35200E-001	7.48600E-010	2.69400E-010
62	21	9	1	1.36000E-002	1.02000E-002	7.10000E-003	4.63800E-010	1.11030E-009	7.10591E+002	7.21626E+002	1.10349E+001	1.25170E-006	4.04580E+000	3.39253E-002	6.35000E-001	1.87900E-010	2.86000E-011
66	23	9	1	1.35000E-002	1.02000E-002	7.10000E-003	9.74500E-010	1.29540E-009	7.05984E+002	7.18493E+002	1.25094E+001	1.30560E-006	4.01170E+000	3.39107E-002	6.35200E-001	1.12900E-010	2.66800E-010
70	25	9	1	1.36000E-002	1.02000E-002	7.10000E-003	8.90000E-011	1.04470E-009	7.05876E+002	7.20711E+002	1.48345E+001	1.32570E-006	4.05690E+000	3.39696E-002	6.35000E-001	2.53200E-010	5.47700E-010
74	27	9	1	1.36000E-002	1.02000E-002	7.10000E-003	9.25300E-010	2.00510E-009	7.11121E+002	7.20340E+002	9.21890E+000	1.18080E-006	4.07160E+000	3.39086E-002	6.36200E-001	1.38000E-011	1.04700E-010
78	29	9	1	1.36000E-002	1.02000E-002	7.10000E-003	7.91700E-010	2.78750E-009	7.09674E+002	7.21786E+002	1.21111E+001	1.17190E-006	4.05670E+000	3.38989E-002	6.35100E-001	4.74600E-010	4.77200E-010
82	31	9	1	1.36000E-002	1.03000E-002	7.10000E-003	2.64700E-010	1.73340E-009	7.25061E+002	7.34707E+002	9.64620E+000	9.43200E-007	4.11400E+000	3.34416E-002	6.36400E-001	1.88100E-010	4.67800E-010
85	33	9	1	1.31000E-002	9.80000E-003	6.60000E-003	7.07400E-010	2.38690E-009	7.34017E+002	7.36567E+002	2.54970E+000	9.01600E-007	4.15120E+000	3.29769E-002	6.35800E-001	3.84900E-010	1.80800E-010
87	35	9	1	1.31000E-002	8.60000E-003	5.50000E-003	1.04000E-009	2.17140E-009	6.96041E+002	7.03559E+002	7.51800E+000	1.24690E-006	4.11410E+000	3.33879E-002	6.36200E-001	8.44200E-010	8.75100E-010
88	37	11	1	1.31000E-002	8.70000E-003	5.50000E-003	9.46300E-010	1.70760E-009	7.03587E+002	7.09002E+002	5.41440E+000	1.04310E-006	4.13960E+000	3.32784E-002	6.37300E-001	5.39000E-010	7.97800E-010
91	35	11	1	1.35000E-002	1.03000E-002	7.00000E-003	1.30010E-009	2.36820E-009	7.34922E+002	7.40746E+002	5.82340E+000	8.60000E-007	4.13600E+000	3.30210E-002	6.36200E-001	4.28700E-010	7.89000E-011
95	33	11	1	1.35000E-002	1.02000E-002	7.00000E-003	6.74600E-010	1.41720E-009	7.29744E+002	7.37032E+002	7.28760E+000	9.72900E-007	4.07000E+000	3.36253E-002	6.35300E-001	1.85100E-010	4.84700E-010
99	31	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.89600E-010	1.58820E-009	7.10099E+002	7.23849E+002	1.37497E+001	1.18900E-006	4.01550E+000	3.36954E-002	6.35300E-001	6.39700E-010	4.66400E-010
103	29	11	1	1.36000E-002	1.02000E-002	7.10000E-003	3.46700E-010	1.68190E-009	7.19643E+002	7.28377E+002	8.73400E+000	1.10590E-006	3.99590E+000	3.35135E-002	6.34600E-001	5.55200E-010	3.02200E-010
107	27	11	1	1.35000E-002	1.03000E-002	7.00000E-003	4.35700E-010	1.50380E-009	7.23314E+002	7.29795E+002	6.48060E+000	1.00210E-006	3.98190E+000	3.32557E-002	6.35400E-001	3.65200E-010	5.39700E-010
111	25	11	1	1.35000E-002	1.03000E-002	7.10000E-003	4.84900E-010	1.76390E-009	7.21654E+002	7.33356E+002	1.17022E+001	1.02970E-006	3.96130E+000	3.31351E-002	6.34900E-001	8.86400E-010	3.96100E-010
115	23	11	1	1.35000E-002	1.02000E-002	7.00000E-003	3.67800E-010	1.64440E-009	7.26448E+002	7.35500E+002	9.05200E+000	9.66200E-007	3.98430E+000	3.29641E-002	6.35200E-001	4.10000E-011	2.55600E-010
119	21	11	1	1.36000E-002	1.02000E-002	7.10000E-003	5.86000E-011	1.66080E-009	7.29217E+002	7.37175E+002	7.95780E+000	9.65500E-007	4.00720E+000	3.28451E-002	6.34900E-001	6.65300E-010	7.20500E-010
123	19	11	1	1.35000E-002	1.03000E-002	7.10000E-003	2.88100E-010	2.30730E-009	7.21129E+002	7.33097E+002	1.19684E+001	1.02980E-006	3.99660E+000	3.31381E-002	6.35300E-001	9.60000E-011	2.25100E-010
127	17	11	1	1.35000E-002	1.03000E-002	7.10000E-003	5.45800E-010	1.92310E-009	7.21902E+002	7.29436E+002	7.53410E+000	1.05390E-006	3.99300E+000	3.33349E-002	6.35300E-001	3.98900E-010	5.59800E-010
131	15	11	1	1.35000E-002	1.03000E-002	7.10000E-003	3.42000E-010	2.27450E-009	7.23758E+002	7.31493E+002	7.73510E+000	1.05320E-006	4.02850E+000	3.35597E-002	6.35200E-001	4.18100E-010	5.40900E-010
135	13	11	1	1.36000E-002	1.03000E-002	7.10000E-003	1.87000E-011	2.48530E-009	7.10204E+002	7.24831E+002	1.46278E+001	1.18180E-006	4.08970E+000	3.38243E-002	6.35700E-001	3.90200E-010	1.30500E-010
139	11	11	1	1.35000E-002	1.04000E-002	7.10000E-003	4.49700E-010	2.37990E-009	7.28412E+002	7.36048E+002	7.63600E+000	9.83000E-007	4.15520E+000	3.37211E-002	6.35600E-001	3.19300E-010	1.41000E-011
143	9	11	1	1.36000E-002	1.04000E-002	7.20000E-003	1.06110E-009	2.36350E-009	7.37975E+002	7.44015E+002	6.03940E+000	8.76500E-007	4.20560E+000	3.32342E-002	6.35800E-001	5.90300E-010	4.49300E-010
146	7	11	1	1.39000E-002	1.00000E-002	6.90000E-003	1.28370E-009	2.70550E-009	6.95950E+002	7.02306E+002	6.35560E+000	1.22890E-006	4.22200E+000	3.38511E-002	6.36600E-001	2.03800E-010	5.02900E-010
150	6	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.38200E-010	2.50410E-009	7.19632E+002	7.28063E+002	8.43010E+000	1.05220E-006	4.21620E+000	3.35223E-002	6.36400E-001	1.32600E-010	3.30000E-010
154	8	13	1	1.35000E-002	1.02000E-002	7.10000E-003	6.30100E-010	2.17140E-009	7.32802E+002	7.36623E+002	3.82100E+000	9.01900E-007	4.21280E+000	3.34131E-002	6.35600E-001	1.95600E-010	6.54200E-010
158	10	13	1	1.35000E-002	1.02000E-002	7.10000E-003	2.90500E-010	2.40330E-009	7.10508E+002	7.23996E+002	1.34881E+001	1.17920E-006	4.12770E+000	3.40219E-002	6.35400E-001	5.66600E-010	6.89000E-011
162	12	13	1	1.35000E-002	1.04000E-002	7.10000E-003	4.21600E-010	2.16910E-009	7.23156E+002	7.30910E+002	7.75340E+000	1.07210E-006	4.05040E+000	3.36491E-002	6.34900E-001	4.60500E-010	2.60900E-010
166	14	13	1	1.35000E-002	1.02000E-002	7.10000E-003	6.81600E-010	1.99340E-009	7.24222E+002	7.30880E+002	6.65780E+000	9.68100E-007	4.00240E+000	3.32247E-002	6.35500E-001	1.45700E-010	6.28000E-011
170	16	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.05640E-009	2.41270E-009	7.18472E+002	7.31315E+002	1.28439E+001	1.04650E-006	3.99900E+000	3.30973E-002	6.35000E-001	5.19800E-010	4.54900E-010
174	18	13	1	1.35000E-002	1.03000E-002	7.10000E-003	9.83800E-010	1.63270E-009	7.26365E+002	7.32754E+002	6.38900E+000	9.62300E-007	4.05910E+000	3.26022E-002	6.35100E-001	2.61900E-010	2.81000E-011
178	20	13	1	1.35000E-002	1.03000E-002	7.00000E-003	5.90300E-010	1.45230E-009	7.21369E+002	7.30367E+002	8.99800E+000	1.01270E-006	4.09300E+000	3.23096E-002	6.34900E-001	7.50000E-012	1.20200E-010
182	22	13	1	1.35000E-002	1.02000E-002	7.10000E-003	1.75700E-010	1.34460E-009	7.17534E+002	7.28904E+002	1.13699E+001	9.98100E-007	4.06550E+000	3.21443E-002	6.35500E-001	9.00200E-010	4.89600E-010
186	24	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.07750E-009	9.34600E-010	7.23482E+002	7.32008E+002	8.52610E+000	9.76000E-007	4.01890E+000	3.21173E-002	6.34800E-001	3.51600E-010	4.13900E-010
190	26	13	1	1.34000E-002	1.02000E-002	7.00000E-003	4.05200E-010	1.32110E-009	7.27787E+002	7.34312E+002	6.52510E+000	9.37300E-007	3.96250E+000	3.24490E-002	6.34700E-001	9.03500E-010	3.10100E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.45200E-010	1.61860E-009	7.25261E+002	7.37027E+002	1.17652E+001	9.53300E-007	3.92450E+000	3.29421E-002	6.34800E-001	1.07990E-009	3.68500E-010
198	30	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.10100E-010	1.63270E-009	7.33524E+002	7.39124E+002	5.59940E+000	8.82800E-007	3.93590E+000	3.28465E-002	6.35000E-001	1.30500E-010	5.85600E-010
202	32	13	1	1.36000E-002	1.02000E-002	7.00000E-003	2.13200E-010	1.49680E-009	7.27297E+002	7.34530E+002	7.23350E+000	9.40300E-007	3.99250E+000	3.31738E-002	6.35900E-001	4.11100E-010	1.72900E-010
206	34	13	1	1.35000E-002	1.02000E-002	7.00000E-003	2.57700E-010	1.81070E-009	7.20052E+002	7.32265E+002	1.22131E+001	1.02760E-006	4.01210E+000	3.35871E-002	6.35400E-001	1.70100E-010	4.41300E-010
