Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-200241@CP
Wafer number	19
Date	2025/02/13
Time	20:07:31

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
337	32	16	1	1.36000E-002	1.32000E-002	8.50000E-003	4.02800E-010	2.17560E-009	7.37856E+002	7.42675E+002	4.81880E+000	9.43300E-007	4.00770E+000	3.35206E-002	6.33000E-001	1.09040E-009	3.88500E-010
341	34	16	1	1.35000E-002	1.31000E-002	8.50000E-003	7.03000E-011	1.86880E-009	7.33244E+002	7.43063E+002	9.81970E+000	9.58200E-007	4.04450E+000	3.39283E-002	6.33300E-001	6.37400E-010	1.95100E-010
345	36	16	1	1.36000E-002	1.29000E-002	8.50000E-003	5.92500E-010	1.78210E-009	7.47013E+002	7.48845E+002	1.83180E+000	8.38300E-007	4.06980E+000	3.34468E-002	6.33200E-001	5.43100E-010	3.56400E-010
349	38	16	1	1.36000E-002	1.32000E-002	8.50000E-003	1.19400E-010	2.99050E-009	7.39511E+002	7.41120E+002	1.60830E+000	9.64300E-007	4.08510E+000	3.30221E-002	6.32700E-001	3.90900E-010	3.50000E-012
357	37	18	1	1.36000E-002	1.32000E-002	8.50000E-003	2.50600E-010	2.71180E-009	7.40030E+002	7.42036E+002	2.00590E+000	9.36700E-007	4.07780E+000	3.31347E-002	6.32900E-001	2.13000E-011	6.33900E-010
361	35	18	1	1.34000E-002	1.31000E-002	8.50000E-003	1.12400E-010	2.39100E-009	7.37482E+002	7.45608E+002	8.12620E+000	9.03700E-007	4.08780E+000	3.38641E-002	6.32800E-001	2.67900E-010	1.24100E-010
365	33	18	1	1.36000E-002	1.30000E-002	8.50000E-003	9.60000E-011	2.55960E-009	7.40233E+002	7.46941E+002	6.70720E+000	9.18700E-007	4.04410E+000	3.39106E-002	6.32900E-001	2.90900E-010	2.73300E-010
369	31	18	1	1.35000E-002	1.29000E-002	8.50000E-003	1.49900E-010	3.38860E-009	7.34823E+002	7.44177E+002	9.35390E+000	9.60300E-007	4.03000E+000	3.35935E-002	6.33200E-001	2.54600E-010	1.05400E-010
373	29	18	1	1.35000E-002	1.29000E-002	8.50000E-003	1.59200E-010	2.63920E-009	7.41003E+002	7.45948E+002	4.94490E+000	9.44000E-007	4.02080E+000	3.32062E-002	6.32500E-001	5.18200E-010	9.74000E-011
377	27	18	1	1.36000E-002	1.32000E-002	8.50000E-003	1.63900E-010	2.94370E-009	7.38280E+002	7.43699E+002	5.41920E+000	9.77400E-007	4.02040E+000	3.27428E-002	6.32500E-001	1.01200E-010	7.45000E-011
381	25	18	1	1.35000E-002	1.32000E-002	8.50000E-003	1.40500E-010	2.96010E-009	7.28604E+002	7.35287E+002	6.68240E+000	1.03600E-006	4.09860E+000	3.25063E-002	6.33100E-001	2.34200E-010	1.20600E-010
385	23	18	1	1.35000E-002	1.32000E-002	8.50000E-003	7.51700E-010	2.76570E-009	7.26657E+002	7.33856E+002	7.19920E+000	1.14490E-006	4.16990E+000	3.25373E-002	6.31900E-001	2.11200E-010	2.14500E-010
389	21	18	1	1.35000E-002	1.32000E-002	8.50000E-003	1.73300E-010	3.18960E-009	7.26729E+002	7.34018E+002	7.28970E+000	1.11570E-006	4.16720E+000	3.25595E-002	6.32400E-001	4.50100E-010	1.85900E-010
393	19	18	1	1.35000E-002	1.31000E-002	8.50000E-003	5.78400E-010	3.14980E-009	7.27025E+002	7.34648E+002	7.62310E+000	1.09900E-006	4.17190E+000	3.25873E-002	6.32400E-001	3.56900E-010	1.59200E-010
397	17	18	1	1.35000E-002	1.31000E-002	8.60000E-003	2.24800E-010	2.86410E-009	7.33486E+002	7.40661E+002	7.17510E+000	9.82500E-007	4.14250E+000	3.29746E-002	6.33300E-001	2.57400E-010	1.17600E-010
401	15	18	1	1.35000E-002	1.28000E-002	8.50000E-003	4.21500E-010	3.02330E-009	7.37698E+002	7.44497E+002	6.79890E+000	9.95000E-007	4.04820E+000	3.33841E-002	6.32400E-001	5.00000E-010	2.33000E-010
405	13	18	1	1.35000E-002	1.30000E-002	8.50000E-003	2.95100E-010	2.28330E-009	7.26893E+002	7.37185E+002	1.02919E+001	1.05120E-006	4.08390E+000	3.37609E-002	6.33600E-001	4.47300E-010	4.89000E-011
409	11	18	1	1.35000E-002	1.30000E-002	8.50000E-003	4.96500E-010	3.04910E-009	7.24800E+002	7.35337E+002	1.05373E+001	1.05620E-006	4.12330E+000	3.41815E-002	6.33100E-001	4.04900E-010	7.77000E-010
413	9	18	1	1.35000E-002	1.28000E-002	8.50000E-003	9.74200E-010	2.91790E-009	7.33944E+002	7.41792E+002	7.84740E+000	9.91600E-007	4.11440E+000	3.41428E-002	6.32900E-001	3.93000E-011	1.17600E-010
417	7	18	1	1.35000E-002	1.29000E-002	8.50000E-003	5.83100E-010	2.98580E-009	7.33196E+002	7.37692E+002	4.49630E+000	9.63900E-007	4.15730E+000	3.35328E-002	6.33200E-001	5.12200E-010	3.91300E-010
421	8	20	1	1.35000E-002	1.19000E-002	8.00000E-003	2.85700E-010	3.36990E-009	7.34662E+002	7.37261E+002	2.59930E+000	9.39700E-007	4.06590E+000	3.34519E-002	6.33200E-001	1.22700E-010	1.05000E-011
424	10	20	1	1.35000E-002	1.27000E-002	8.50000E-003	4.75400E-010	2.90860E-009	7.31639E+002	7.41521E+002	9.88180E+000	9.93200E-007	4.04390E+000	3.40735E-002	6.33000E-001	3.98300E-010	2.72100E-010
428	12	20	1	1.36000E-002	1.28000E-002	8.50000E-003	1.66300E-010	2.69310E-009	7.31703E+002	7.40013E+002	8.31010E+000	1.00550E-006	4.03650E+000	3.41065E-002	6.33300E-001	3.74900E-010	1.10300E-010
432	14	20	1	1.35000E-002	1.28000E-002	8.50000E-003	7.75100E-010	2.40510E-009	7.33199E+002	7.39944E+002	6.74550E+000	1.01800E-006	4.00930E+000	3.38092E-002	6.32800E-001	3.26900E-010	2.44500E-010
436	16	20	1	1.36000E-002	1.28000E-002	8.50000E-003	2.36500E-010	2.40970E-009	7.29237E+002	7.39257E+002	1.00201E+001	1.04170E-006	4.00030E+000	3.36292E-002	6.33100E-001	4.33700E-010	3.16600E-010
440	18	20	1	1.35000E-002	1.29000E-002	8.50000E-003	1.35800E-010	2.51750E-009	7.37821E+002	7.43265E+002	5.44430E+000	9.82000E-007	3.98820E+000	3.33103E-002	6.32700E-001	1.01200E-010	3.93000E-010
444	20	20	1	1.35000E-002	1.27000E-002	8.50000E-003	4.16800E-010	2.40970E-009	7.35711E+002	7.42123E+002	6.41210E+000	9.90300E-007	3.98530E+000	3.30073E-002	6.32700E-001	5.62500E-010	1.68600E-010
448	22	20	1	1.35000E-002	1.28000E-002	8.50000E-003	6.32000E-011	2.81720E-009	7.33326E+002	7.41298E+002	7.97260E+000	1.00450E-006	3.99480E+000	3.30792E-002	6.32500E-001	2.87800E-010	1.26900E-010
452	24	20	1	1.35000E-002	1.29000E-002	8.50000E-003	3.27900E-010	2.60650E-009	7.40176E+002	7.44939E+002	4.76320E+000	9.32500E-007	3.97570E+000	3.28903E-002	6.33000E-001	2.57800E-010	1.56700E-010
456	26	20	1	1.36000E-002	1.29000E-002	8.50000E-003	2.57600E-010	2.46830E-009	7.39573E+002	7.44789E+002	5.21560E+000	9.83200E-007	3.95760E+000	3.32488E-002	6.32200E-001	4.58500E-010	8.00400E-010
460	28	20	1	1.36000E-002	1.29000E-002	8.50000E-003	5.10500E-010	2.20600E-009	7.36499E+002	7.44517E+002	8.01800E+000	9.62000E-007	3.96750E+000	3.33694E-002	6.32900E-001	3.32500E-010	2.97000E-011
464	30	20	1	1.35000E-002	1.28000E-002	8.50000E-003	1.12400E-010	2.73290E-009	7.43395E+002	7.48005E+002	4.60930E+000	8.92700E-007	3.98350E+000	3.34952E-002	6.33200E-001	2.55300E-010	6.07000E-011
468	32	20	1	1.36000E-002	1.29000E-002	8.50000E-003	1.28800E-010	2.34180E-009	7.40696E+002	7.47466E+002	6.77040E+000	8.83400E-007	3.99000E+000	3.38434E-002	6.33600E-001	1.08700E-010	7.54000E-011
472	34	20	1	1.35000E-002	1.28000E-002	8.50000E-003	1.42900E-010	2.53390E-009	7.41521E+002	7.48135E+002	6.61370E+000	8.92700E-007	3.99430E+000	3.37883E-002	6.32800E-001	2.04200E-010	4.28600E-010
476	36	20	1	1.35000E-002	1.29000E-002	8.50000E-003	4.82400E-010	2.55030E-009	7.39287E+002	7.40782E+002	1.49520E+000	9.25700E-007	4.02380E+000	3.29990E-002	6.33000E-001	4.46800E-010	5.76000E-011
482	34	22	1	1.35000E-002	1.26000E-002	8.50000E-003	4.59000E-010	2.78440E-009	7.38588E+002	7.40803E+002	2.21490E+000	9.52900E-007	4.07650E+000	3.31418E-002	6.32800E-001	4.00000E-011	2.22000E-011
486	32	22	1	1.35000E-002	1.27000E-002	8.50000E-003	2.29500E-010	2.82190E-009	7.42394E+002	7.47414E+002	5.02030E+000	8.81800E-007	4.01020E+000	3.35500E-002	6.33000E-001	3.61300E-010	1.10500E-010
490	30	22	1	1.35000E-002	1.30000E-002	8.60000E-003	3.13800E-010	2.72820E-009	7.39664E+002	7.45890E+002	6.22620E+000	9.44200E-007	4.04580E+000	3.39929E-002	6.32800E-001	8.90000E-012	1.50600E-010
494	28	22	1	1.35000E-002	1.26000E-002	8.50000E-003	8.80500E-010	2.20600E-009	7.28674E+002	7.39410E+002	1.07358E+001	1.05470E-006	4.05630E+000	3.41744E-002	6.33200E-001	3.00200E-010	6.60000E-012
498	26	22	1	1.36000E-002	1.29000E-002	8.50000E-003	6.18200E-010	2.00930E-009	7.34413E+002	7.42521E+002	8.10790E+000	1.02800E-006	3.99380E+000	3.38756E-002	6.32700E-001	5.07000E-010	5.68100E-010
502	24	22	1	1.36000E-002	1.28000E-002	8.60000E-003	8.87600E-010	2.21070E-009	7.39800E+002	7.45047E+002	5.24750E+000	9.73900E-007	4.03490E+000	3.34985E-002	6.32700E-001	3.20800E-010	3.19200E-010
506	22	22	1	1.36000E-002	1.30000E-002	8.50000E-003	2.58000E-011	2.46360E-009	7.34603E+002	7.43078E+002	8.47460E+000	1.01280E-006	4.03320E+000	3.36060E-002	6.32800E-001	4.99700E-010	1.68800E-010
510	20	22	1	1.36000E-002	1.27000E-002	8.50000E-003	5.31600E-010	2.06080E-009	7.36831E+002	7.43959E+002	7.12730E+000	9.98600E-007	4.00050E+000	3.37164E-002	6.32500E-001	4.60900E-010	3.33000E-011
514	18	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.75000E-011	2.64630E-009	7.35866E+002	7.43602E+002	7.73600E+000	1.03610E-006	4.05960E+000	3.40993E-002	6.32400E-001	3.50000E-012	1.02600E-010
518	16	22	1	1.36000E-002	1.27000E-002	8.50000E-003	5.69100E-010	2.75870E-009	7.23778E+002	7.35516E+002	1.17384E+001	1.12980E-006	4.08380E+000	3.43651E-002	6.33000E-001	1.03300E-010	5.63400E-010
522	14	22	1	1.35000E-002	1.27000E-002	8.50000E-003	3.09100E-010	3.35120E-009	7.29572E+002	7.38767E+002	9.19470E+000	1.04830E-006	4.04990E+000	3.43253E-002	6.33200E-001	3.43500E-010	2.86200E-010
526	12	22	1	1.35000E-002	1.27000E-002	8.50000E-003	4.96500E-010	3.05140E-009	7.41156E+002	7.46405E+002	5.24840E+000	8.90700E-007	4.10690E+000	3.38291E-002	6.33200E-001	4.80300E-010	5.06000E-011
530	10	22	1	1.35000E-002	1.22000E-002	8.00000E-003	1.64000E-011	3.15680E-009	7.34924E+002	7.39709E+002	4.78490E+000	9.64600E-007	4.08850E+000	3.34875E-002	6.33000E-001	1.54100E-010	3.07200E-010
533	13	24	1	1.38000E-002	1.16000E-002	7.60000E-003	9.43800E-010	3.02800E-009	7.31277E+002	7.36449E+002	5.17190E+000	1.00460E-006	4.13490E+000	3.35315E-002	6.33000E-001	1.56700E-010	1.04700E-010
535	15	24	1	1.35000E-002	1.22000E-002	8.10000E-003	5.62000E-010	2.99750E-009	7.43119E+002	7.46879E+002	3.76010E+000	9.01400E-007	4.12280E+000	3.34336E-002	6.33100E-001	4.75200E-010	2.72000E-011
538	17	24	1	1.35000E-002	1.26000E-002	8.50000E-003	1.96700E-010	3.23170E-009	7.38451E+002	7.43918E+002	5.46740E+000	9.17500E-007	4.08970E+000	3.38109E-002	6.33300E-001	5.18200E-010	8.38000E-011
542	19	24	1	1.35000E-002	1.26000E-002	8.50000E-003	3.84100E-010	2.74460E-009	7.32587E+002	7.42187E+002	9.59990E+000	9.89600E-007	4.11350E+000	3.41476E-002	6.33400E-001	3.35100E-010	1.15200E-010
546	21	24	1	1.35000E-002	1.26000E-002	8.50000E-003	8.57100E-010	2.48230E-009	7.38942E+002	7.43792E+002	4.85020E+000	9.05400E-007	4.10460E+000	3.38304E-002	6.33500E-001	7.11700E-010	2.01400E-010
550	23	24	1	1.35000E-002	1.28000E-002	8.50000E-003	7.98600E-010	1.77040E-009	7.35739E+002	7.40729E+002	4.99050E+000	9.69200E-007	4.02800E+000	3.38013E-002	6.32500E-001	3.68600E-010	2.85900E-010
554	25	24	1	1.35000E-002	1.28000E-002	8.50000E-003	3.77000E-010	2.54320E-009	7.31789E+002	7.40811E+002	9.02260E+000	1.02060E-006	4.08110E+000	3.40403E-002	6.32800E-001	8.13800E-010	7.19000E-011
558	27	24	1	1.35000E-002	1.32000E-002	8.60000E-003	1.71000E-010	2.22940E-009	7.39078E+002	7.43769E+002	4.69080E+000	9.24900E-007	4.07950E+000	3.36922E-002	6.33300E-001	6.23600E-010	5.20000E-011
562	29	24	1	1.35000E-002	1.29000E-002	8.50000E-003	7.26000E-011	2.24350E-009	7.40871E+002	7.43182E+002	2.31030E+000	9.24100E-007	4.03010E+000	3.31842E-002	6.32800E-001	6.21300E-010	4.05800E-010
566	31	24	1	1.38000E-002	1.20000E-002	7.60000E-003	1.61600E-010	3.02560E-009	7.31414E+002	7.34790E+002	3.37670E+000	1.02590E-006	4.09930E+000	3.32761E-002	6.32500E-001	3.56700E-010	4.86200E-010
570	23	26	1	1.37000E-002	1.16000E-002	7.60000E-003	4.33200E-010	3.08650E-009	7.25866E+002	7.32614E+002	6.74840E+000	1.06440E-006	4.12910E+000	3.33688E-002	6.33400E-001	3.23900E-010	4.13600E-010
572	21	26	1	1.37000E-002	1.15000E-002	7.50000E-003	3.32500E-010	2.68370E-009	7.28518E+002	7.34559E+002	6.04110E+000	1.03970E-006	4.14940E+000	3.33733E-002	6.33400E-001	9.81000E-010	5.21800E-010

1	21	5	5	1.10000E-002	9.60000E-003	6.30000E-003	2.06100E-010	2.28150E-009	5.95904E+002
3	23	5	5	1.32000E-002	8.50000E-003	5.50000E-003	1.00960E-009	2.16910E-009	5.72679E+002
4	31	7	1	1.32000E-002	8.60000E-003	5.50000E-003	6.77000E-010	1.55070E-009	6.95447E+002	7.03550E+002	8.10280E+000	1.45230E-006	4.10250E+000	3.36625E-002	6.34000E-001	1.26730E-009	5.92600E-010
6	29	7	1	1.31000E-002	9.70000E-003	6.50000E-003	5.10700E-010	2.55090E-009	7.29396E+002	7.36609E+002	7.21290E+000	1.09050E-006	4.03490E+000	3.32267E-002	6.33200E-001	5.67600E-010	3.11100E-010
10	27	7	1	1.35000E-002	1.02000E-002	7.10000E-003	2.06100E-010	2.03090E-009	7.34971E+002	7.39588E+002	4.61710E+000	9.83500E-007	4.09290E+000	3.33367E-002	6.33800E-001	1.46400E-010	3.50400E-010
14	25	7	1	1.35000E-002	1.02000E-002	7.10000E-003	5.45800E-010	1.81770E-009	7.29577E+002	7.38359E+002	8.78160E+000	1.02100E-006	4.10610E+000	3.36131E-002	6.34000E-001	2.57700E-010	9.75600E-010
18	23	7	1	1.35000E-002	1.03000E-002	7.00000E-003	7.35500E-010	2.55090E-009	7.29436E+002	7.36922E+002	7.48550E+000	1.02290E-006	4.07030E+000	3.38041E-002	6.34100E-001	4.50000E-012	3.00800E-010
22	21	7	1	1.35000E-002	1.02000E-002	7.10000E-003	5.80900E-010	2.56030E-009	7.33856E+002	7.39846E+002	5.98990E+000	9.72500E-007	4.13600E+000	3.37341E-002	6.34400E-001	1.17100E-010	5.12500E-010
26	19	7	1	1.35000E-002	1.02000E-002	7.10000E-003	4.42700E-010	2.52510E-009	7.35247E+002	7.42705E+002	7.45790E+000	9.51700E-007	4.14240E+000	3.34199E-002	6.34300E-001	2.97000E-011	1.86000E-010
30	17	7	1	1.36000E-002	1.03000E-002	7.10000E-003	9.44000E-010	2.34480E-009	7.39913E+002	7.43284E+002	3.37110E+000	9.39800E-007	4.11140E+000	3.32031E-002	6.33900E-001	3.52500E-010	5.92900E-010
34	15	7	1	1.35000E-002	1.04000E-002	7.10000E-003	7.73000E-010	2.19250E-009	7.39821E+002	7.43623E+002	3.80220E+000	9.50800E-007	4.17940E+000	3.31837E-002	6.34000E-001	1.16000E-010	5.43700E-010
36	13	7	1	1.11000E-002	9.40000E-003	6.30000E-003	5.27000E-010	2.11050E-009	7.18268E+002	7.24837E+002	6.56920E+000	1.11090E-006	4.14150E+000	3.33741E-002	6.34400E-001	9.34200E-010	3.81600E-010
38	9	9	1	1.09000E-002	9.50000E-003	6.20000E-003	1.49900E-010	2.15040E-009	7.12722E+002	7.19957E+002	7.23500E+000	1.12730E-006	4.15600E+000	3.37853E-002	6.35100E-001	6.83100E-010	6.13700E-010
42	11	9	1	1.35000E-002	1.03000E-002	7.10000E-003	3.53700E-010	2.19720E-009	7.40144E+002	7.42603E+002	2.45900E+000	8.97800E-007	4.12870E+000	3.30855E-002	6.34300E-001	3.16700E-010	6.77000E-010
46	13	9	1	1.35000E-002	1.03000E-002	7.10000E-003	1.42900E-010	3.23960E-009	7.40679E+002	7.47733E+002	7.05360E+000	8.99400E-007	4.15850E+000	3.36509E-002	6.34200E-001	2.28900E-010	4.47200E-010
50	15	9	1	1.36000E-002	1.03000E-002	7.10000E-003	1.09390E-009	2.62820E-009	7.37069E+002	7.43762E+002	6.69280E+000	9.79500E-007	4.15460E+000	3.40853E-002	6.33800E-001	3.09900E-010	1.63000E-010
54	17	9	1	1.35000E-002	1.03000E-002	7.10000E-003	3.72400E-010	2.38230E-009	7.30300E+002	7.36989E+002	6.68950E+000	9.99900E-007	4.09780E+000	3.40201E-002	6.35100E-001	2.57400E-010	4.45000E-011
58	19	9	1	1.35000E-002	1.02000E-002	7.10000E-003	5.64500E-010	1.80370E-009	7.22377E+002	7.34318E+002	1.19411E+001	1.20780E-006	4.08890E+000	3.42795E-002	6.33400E-001	2.52500E-010	2.78500E-010
62	21	9	1	1.35000E-002	1.02000E-002	7.00000E-003	1.13840E-009	2.04030E-009	7.27540E+002	7.34847E+002	7.30710E+000	1.13950E-006	4.06920E+000	3.40959E-002	6.33300E-001	5.86500E-010	6.32000E-011
66	23	9	1	1.35000E-002	1.02000E-002	7.10000E-003	3.13900E-010	2.55790E-009	7.22588E+002	7.32010E+002	9.42200E+000	1.19710E-006	4.02600E+000	3.40977E-002	6.33200E-001	7.65000E-010	6.35000E-011
70	25	9	3	1.36000E-002	1.03000E-002	7.00000E-003	1.39990E-005
74	27	9	1	1.35000E-002	1.02000E-002	7.10000E-003	1.03300E-009	2.28150E-009	7.21563E+002	7.29574E+002	8.01100E+000	1.14210E-006	4.08430E+000	3.40976E-002	6.34500E-001	6.19600E-010	4.23700E-010
78	29	9	1	1.36000E-002	1.02000E-002	7.10000E-003	2.92800E-010	2.13630E-009	7.22135E+002	7.31584E+002	9.44820E+000	1.15020E-006	4.02480E+000	3.40768E-002	6.33200E-001	3.21000E-011	2.09600E-010
82	31	9	1	1.35000E-002	1.03000E-002	7.10000E-003	2.34200E-010	2.43610E-009	7.30415E+002	7.39400E+002	8.98580E+000	9.97000E-007	4.07690E+000	3.36068E-002	6.34000E-001	2.09200E-010	1.91600E-010
85	33	9	1	1.31000E-002	9.80000E-003	6.60000E-003	3.98200E-010	2.32140E-009	7.30053E+002	7.33489E+002	3.43560E+000	1.03210E-006	4.09180E+000	3.33059E-002	6.33500E-001	4.97300E-010	7.77500E-010
87	35	9	1	1.32000E-002	8.60000E-003	5.50000E-003	1.08690E-009	2.31200E-009	6.88781E+002	6.97961E+002	9.18030E+000	1.56840E-006	4.09530E+000	3.37874E-002	6.33900E-001	5.50000E-010	7.99200E-010
88	37	11	1	1.31000E-002	8.60000E-003	5.50000E-003	1.25790E-009	1.79200E-009	7.02217E+002	7.07761E+002	5.54460E+000	1.23860E-006	4.09330E+000	3.35720E-002	6.34300E-001	6.07400E-010	7.02000E-010
91	35	11	1	1.36000E-002	1.02000E-002	7.10000E-003	3.51400E-010	2.07770E-009	7.38157E+002	7.42380E+002	4.22370E+000	9.19800E-007	4.07140E+000	3.31590E-002	6.34000E-001	6.25900E-010	3.84600E-010
95	33	11	1	1.35000E-002	1.02000E-002	7.10000E-003	7.68300E-010	2.21830E-009	7.37736E+002	7.43417E+002	5.68170E+000	9.79900E-007	4.06060E+000	3.37675E-002	6.33300E-001	6.54900E-010	2.79000E-011
99	31	11	1	1.35000E-002	1.02000E-002	7.10000E-003	8.90100E-010	1.78730E-009	7.24412E+002	7.35635E+002	1.12228E+001	1.09270E-006	4.05550E+000	3.39127E-002	6.33700E-001	5.92900E-010	4.50000E-011
103	29	11	1	1.35000E-002	1.02000E-002	7.10000E-003	1.73300E-010	1.82940E-009	7.28953E+002	7.35748E+002	6.79520E+000	1.10290E-006	4.05880E+000	3.37983E-002	6.33200E-001	6.85200E-010	7.48900E-010
107	27	11	1	1.36000E-002	1.02000E-002	7.10000E-003	2.01400E-010	1.55070E-009	7.32440E+002	7.37070E+002	4.62950E+000	1.01990E-006	4.03920E+000	3.34669E-002	6.33900E-001	1.09900E-010	2.12500E-010
111	25	11	1	1.35000E-002	1.02000E-002	7.00000E-003	1.49900E-010	1.65610E-009	7.28958E+002	7.37547E+002	8.58920E+000	1.09270E-006	4.01350E+000	3.34341E-002	6.33300E-001	1.85000E-011	6.72300E-010
115	23	11	1	1.36000E-002	1.02000E-002	7.10000E-003	4.96600E-010	2.06600E-009	7.34051E+002	7.39962E+002	5.91110E+000	1.01200E-006	4.05100E+000	3.32451E-002	6.33700E-001	6.65700E-010	5.05700E-010
119	21	11	1	1.35000E-002	1.02000E-002	7.00000E-003	1.03100E-010	2.06370E-009	7.37335E+002	7.42139E+002	4.80380E+000	1.01040E-006	4.08620E+000	3.32085E-002	6.33300E-001	3.23500E-010	2.82300E-010
123	19	11	1	1.35000E-002	1.03000E-002	7.10000E-003	3.23300E-010	2.41740E-009	7.33123E+002	7.41591E+002	8.46890E+000	1.03300E-006	4.06180E+000	3.34673E-002	6.33500E-001	3.78300E-010	3.47400E-010
127	17	11	1	1.35000E-002	1.02000E-002	7.10000E-003	5.10700E-010	2.32600E-009	7.35933E+002	7.41887E+002	5.95370E+000	9.91600E-007	4.06530E+000	3.35559E-002	6.33900E-001	1.98600E-010	3.40400E-010
131	15	11	1	1.35000E-002	1.03000E-002	7.10000E-003	1.05640E-009	2.31670E-009	7.39456E+002	7.45076E+002	5.61960E+000	9.70300E-007	4.08810E+000	3.38044E-002	6.33700E-001	3.48100E-010	1.93300E-010
135	13	11	1	1.35000E-002	1.03000E-002	7.10000E-003	4.89600E-010	2.23940E-009	7.26508E+002	7.38768E+002	1.22607E+001	1.07010E-006	4.11180E+000	3.40205E-002	6.34000E-001	7.25500E-010	5.47700E-010
139	11	11	1	1.36000E-002	1.03000E-002	7.10000E-003	4.98900E-010	1.80840E-009	7.39543E+002	7.45419E+002	5.87690E+000	9.57100E-007	4.12170E+000	3.39109E-002	6.33500E-001	3.97300E-010	5.18400E-010
143	9	11	1	1.35000E-002	1.03000E-002	7.10000E-003	1.41000E-011	1.99340E-009	7.42599E+002	7.46850E+002	4.25000E+000	9.08700E-007	4.15420E+000	3.32930E-002	6.33800E-001	6.52600E-010	5.02700E-010
146	7	11	1	1.39000E-002	1.01000E-002	6.80000E-003	3.56100E-010	2.97260E-009	7.03586E+002	7.09011E+002	5.42450E+000	1.22370E-006	4.15740E+000	3.38605E-002	6.34500E-001	4.30300E-010	2.08000E-010
150	6	13	1	1.35000E-002	1.02000E-002	7.10000E-003	6.72300E-010	2.78980E-009	7.25572E+002	7.33561E+002	7.98900E+000	1.07020E-006	4.15050E+000	3.36831E-002	6.34400E-001	2.39400E-010	5.27500E-010
154	8	13	1	1.36000E-002	1.02000E-002	7.10000E-003	8.64400E-010	2.83430E-009	7.41055E+002	7.43176E+002	2.12050E+000	9.04500E-007	4.17960E+000	3.35327E-002	6.34000E-001	3.25800E-010	2.23200E-010
158	10	13	1	1.35000E-002	1.02000E-002	7.10000E-003	7.12100E-010	2.40100E-009	7.30337E+002	7.41090E+002	1.07528E+001	1.02340E-006	4.11910E+000	3.41401E-002	6.33800E-001	2.07300E-010	5.67100E-010
162	12	13	1	1.36000E-002	1.02000E-002	7.10000E-003	1.08920E-009	1.88330E-009	7.42617E+002	7.48290E+002	5.67300E+000	9.50600E-007	4.07650E+000	3.36791E-002	6.33400E-001	3.77800E-010	7.75000E-011
166	14	13	1	1.35000E-002	1.02000E-002	7.10000E-003	9.15900E-010	1.96760E-009	7.42834E+002	7.47748E+002	4.91400E+000	8.91800E-007	4.08030E+000	3.33039E-002	6.34100E-001	5.13000E-011	2.40600E-010
170	16	13	1	1.35000E-002	1.03000E-002	7.00000E-003	7.05100E-010	2.30260E-009	7.39685E+002	7.45838E+002	6.15280E+000	9.56000E-007	4.07470E+000	3.31142E-002	6.33500E-001	3.45300E-010	2.24200E-010
174	18	13	1	1.34000E-002	1.02000E-002	7.10000E-003	1.00490E-009	1.58820E-009	7.35758E+002	7.38867E+002	3.10920E+000	9.99800E-007	4.14650E+000	3.28478E-002	6.33700E-001	3.75500E-010	3.45700E-010
178	20	13	1	1.35000E-002	1.02000E-002	7.10000E-003	9.83800E-010	1.97230E-009	7.29462E+002	7.35638E+002	6.17580E+000	1.08170E-006	4.20990E+000	3.25189E-002	6.33300E-001	4.09000E-010	6.37600E-010
182	22	13	1	1.35000E-002	1.02000E-002	7.10000E-003	2.50600E-010	2.42440E-009	7.26432E+002	7.34204E+002	7.77270E+000	1.08610E-006	4.18490E+000	3.24141E-002	6.33600E-001	3.45700E-010	1.58600E-010
186	24	13	1	1.35000E-002	1.03000E-002	7.10000E-003	5.52800E-010	2.19020E-009	7.32276E+002	7.37672E+002	5.39620E+000	1.04790E-006	4.13360E+000	3.23247E-002	6.33300E-001	3.55800E-010	7.70000E-012
190	26	13	1	1.35000E-002	1.04000E-002	7.10000E-003	1.03770E-009	2.57900E-009	7.36707E+002	7.40146E+002	3.43910E+000	9.97800E-007	4.05150E+000	3.26170E-002	6.33200E-001	2.05200E-010	7.03700E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.20000E-003	8.36200E-010	1.70060E-009	7.36016E+002	7.43832E+002	7.81610E+000	9.77100E-007	3.99550E+000	3.31737E-002	6.33500E-001	1.88600E-010	3.63000E-011
198	30	13	1	1.35000E-002	1.02000E-002	7.10000E-003	9.51000E-010	2.04490E-009	7.40683E+002	7.44892E+002	4.20810E+000	9.25400E-007	4.01160E+000	3.32325E-002	6.33600E-001	4.27700E-010	3.37300E-010
202	32	13	1	1.36000E-002	1.02000E-002	7.10000E-003	4.52100E-010	2.07770E-009	7.36317E+002	7.41949E+002	5.63210E+000	9.56700E-007	4.07110E+000	3.35298E-002	6.34000E-001	7.75000E-011	2.41000E-010
