Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-200837@CP
Wafer number	20
Date	2025/02/13
Time	20:14:00

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
361	35	18	1	1.36000E-002	1.31000E-002	8.60000E-003	2.85700E-010	2.79150E-009	7.29654E+002	7.37112E+002	7.45790E+000	9.94700E-007	4.17620E+000	3.41153E-002	6.33100E-001	9.89400E-010	7.69800E-010
365	33	18	1	1.35000E-002	1.31000E-002	8.50000E-003	6.62700E-010	3.05610E-009	7.25537E+002	7.33753E+002	8.21550E+000	1.11660E-006	4.04030E+000	3.41346E-002	6.32800E-001	7.21000E-010	2.81000E-010
369	31	18	1	1.36000E-002	1.31000E-002	8.50000E-003	5.78400E-010	2.32540E-009	7.16458E+002	7.29401E+002	1.29435E+001	1.19270E-006	4.01700E+000	3.38002E-002	6.33100E-001	2.75600E-010	8.95000E-011
373	29	18	1	1.35000E-002	1.29000E-002	8.50000E-003	2.34200E-010	2.71650E-009	7.22862E+002	7.35098E+002	1.22354E+001	1.13580E-006	4.02020E+000	3.36212E-002	6.32200E-001	5.81500E-010	9.09000E-011
377	27	18	1	1.35000E-002	1.32000E-002	8.60000E-003	1.89700E-010	2.77040E-009	7.23624E+002	7.37495E+002	1.38712E+001	1.08210E-006	4.01290E+000	3.31053E-002	6.32300E-001	4.69800E-010	1.45900E-010
381	25	18	1	1.36000E-002	1.30000E-002	8.50000E-003	1.54600E-010	2.81250E-009	7.13668E+002	7.29220E+002	1.55523E+001	1.16350E-006	4.08270E+000	3.30078E-002	6.32600E-001	2.32800E-010	2.30000E-012
385	23	18	1	1.35000E-002	1.31000E-002	8.50000E-003	4.35600E-010	2.60880E-009	7.11728E+002	7.28387E+002	1.66596E+001	1.27680E-006	4.10630E+000	3.31111E-002	6.31700E-001	4.40000E-012	4.61000E-011
389	21	18	1	1.36000E-002	1.29000E-002	8.50000E-003	1.17000E-011	3.30900E-009	7.13345E+002	7.28879E+002	1.55335E+001	1.22440E-006	4.08150E+000	3.31293E-002	6.32100E-001	6.65000E-011	1.73300E-010
393	19	18	1	1.35000E-002	1.29000E-002	8.60000E-003	3.58300E-010	3.03970E-009	7.09744E+002	7.25815E+002	1.60712E+001	1.25450E-006	4.08990E+000	3.29804E-002	6.32200E-001	1.10100E-010	1.27900E-010
397	17	18	1	1.35000E-002	1.28000E-002	8.60000E-003	2.90400E-010	2.80320E-009	7.13079E+002	7.28318E+002	1.52385E+001	1.18450E-006	4.09810E+000	3.33326E-002	6.33200E-001	4.00900E-010	6.98000E-011
401	15	18	1	1.36000E-002	1.29000E-002	8.50000E-003	4.44900E-010	3.12630E-009	7.15343E+002	7.27710E+002	1.23672E+001	1.28500E-006	4.00820E+000	3.36414E-002	6.32200E-001	4.86900E-010	1.70700E-010
405	13	18	1	1.35000E-002	1.29000E-002	8.60000E-003	5.69100E-010	2.98350E-009	6.93544E+002	7.12623E+002	1.90791E+001	1.48620E-006	4.02580E+000	3.39997E-002	6.33200E-001	7.29200E-010	1.36800E-010
409	11	18	1	1.36000E-002	1.29000E-002	8.50000E-003	4.26200E-010	2.95540E-009	6.99141E+002	7.15067E+002	1.59256E+001	1.42730E-006	4.05020E+000	3.43451E-002	6.33200E-001	7.18900E-010	1.64400E-010
413	9	18	1	1.35000E-002	1.27000E-002	8.50000E-003	7.37700E-010	2.63460E-009	7.18486E+002	7.30857E+002	1.23712E+001	1.15010E-006	4.18880E+000	3.43579E-002	6.33100E-001	3.09600E-010	1.14500E-010
417	7	18	1	1.35000E-002	1.26000E-002	8.50000E-003	5.62000E-011	3.25750E-009	7.32294E+002	7.36311E+002	4.01690E+000	1.01320E-006	3.80570E+000	3.35564E-002	6.32300E-001	2.72000E-011	5.57000E-011
421	8	20	1	1.35000E-002	1.21000E-002	8.00000E-003	5.41000E-010	3.39570E-009	7.32552E+002	7.34646E+002	2.09390E+000	9.94800E-007	4.30950E+000	3.35406E-002	6.33800E-001	1.80100E-010	2.67000E-010
424	10	20	1	1.36000E-002	1.26000E-002	8.50000E-003	8.90000E-011	2.89920E-009	7.18050E+002	7.28814E+002	1.07640E+001	1.16670E-006	4.23570E+000	3.43027E-002	6.33500E-001	8.73500E-010	6.74000E-011
428	12	20	1	1.35000E-002	1.26000E-002	8.50000E-003	2.34200E-010	3.09120E-009	7.02828E+002	7.21360E+002	1.85314E+001	1.29060E-006	4.00220E+000	3.43235E-002	6.33100E-001	9.36500E-010	8.13000E-011
432	14	20	1	1.35000E-002	1.27000E-002	8.60000E-003	4.47300E-010	3.41910E-009	7.02634E+002	7.19047E+002	1.64128E+001	1.39930E-006	3.98430E+000	3.40639E-002	6.32800E-001	2.70700E-010	1.09400E-010
436	16	20	1	1.35000E-002	1.27000E-002	8.50000E-003	1.68600E-010	3.22000E-009	7.03437E+002	7.20898E+002	1.74612E+001	1.38140E-006	3.97140E+000	3.39708E-002	6.32600E-001	5.43300E-010	2.37900E-010
440	18	20	1	1.35000E-002	1.27000E-002	8.50000E-003	1.45200E-010	2.58540E-009	7.17219E+002	7.28147E+002	1.09277E+001	1.24460E-006	3.99790E+000	3.37476E-002	6.32400E-001	2.00900E-010	2.25300E-010
444	20	20	1	1.36000E-002	1.26000E-002	8.50000E-003	2.74000E-010	2.62750E-009	7.16692E+002	7.28941E+002	1.22495E+001	1.18190E-006	4.00620E+000	3.34687E-002	6.32600E-001	3.21000E-011	2.00700E-010
448	22	20	1	1.35000E-002	1.29000E-002	8.50000E-003	4.70700E-010	3.10060E-009	7.20035E+002	7.34101E+002	1.40661E+001	1.09890E-006	4.00490E+000	3.33345E-002	6.32400E-001	1.92000E-010	6.70000E-011
452	24	20	1	1.36000E-002	1.28000E-002	8.50000E-003	2.62300E-010	3.08180E-009	7.27056E+002	7.36241E+002	9.18540E+000	1.04160E-006	3.98440E+000	3.32427E-002	6.32700E-001	3.27200E-010	3.45700E-010
456	26	20	1	1.35000E-002	1.28000E-002	8.50000E-003	6.01900E-010	3.10990E-009	7.21594E+002	7.32933E+002	1.13395E+001	1.15930E-006	3.94950E+000	3.36030E-002	6.32000E-001	4.12600E-010	3.14300E-010
460	28	20	1	1.36000E-002	1.28000E-002	8.60000E-003	1.17100E-010	3.17080E-009	7.19154E+002	7.32186E+002	1.30320E+001	1.16010E-006	3.94670E+000	3.37278E-002	6.32700E-001	6.96000E-011	4.10000E-011
464	30	20	1	1.35000E-002	1.28000E-002	8.50000E-003	2.03700E-010	3.08890E-009	7.26203E+002	7.33261E+002	7.05790E+000	1.07550E-006	3.96650E+000	3.38716E-002	6.33100E-001	3.72000E-011	1.01400E-010
468	32	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.98100E-010	2.65800E-009	7.23041E+002	7.32339E+002	9.29830E+000	1.08410E-006	3.99030E+000	3.41647E-002	6.33400E-001	7.14000E-011	1.89900E-010
472	34	20	1	1.36000E-002	1.28000E-002	8.50000E-003	2.48200E-010	3.30900E-009	7.36375E+002	7.44971E+002	8.59650E+000	9.56200E-007	4.07170E+000	3.39741E-002	6.33100E-001	5.95000E-011	1.20000E-012
476	36	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.18500E-010	3.70480E-009	7.35775E+002	7.37269E+002	1.49430E+000	9.58300E-007	4.17510E+000	3.30867E-002	6.33600E-001	4.33000E-011	5.48500E-010
482	34	22	1	1.36000E-002	1.28000E-002	8.50000E-003	8.40700E-010	3.17550E-009	7.37451E+002	7.39216E+002	1.76590E+000	9.89100E-007	4.20990E+000	3.31661E-002	6.33200E-001	1.52000E-010	1.59000E-011
486	32	22	1	1.36000E-002	1.28000E-002	8.50000E-003	1.17790E-009	2.30440E-009	7.36676E+002	7.42305E+002	5.62900E+000	9.37600E-007	4.04160E+000	3.36266E-002	6.33600E-001	2.60400E-010	1.01000E-011
490	30	22	1	1.36000E-002	1.27000E-002	8.60000E-003	2.83400E-010	2.62750E-009	7.29843E+002	7.37766E+002	7.92380E+000	1.07590E-006	4.03450E+000	3.41009E-002	6.32800E-001	4.95100E-010	2.31400E-010
494	28	22	1	1.36000E-002	1.28000E-002	8.50000E-003	1.42900E-010	2.85470E-009	7.13288E+002	7.26957E+002	1.36688E+001	1.30730E-006	4.02010E+000	3.42756E-002	6.32900E-001	2.95800E-010	2.45700E-010
498	26	22	1	1.36000E-002	1.27000E-002	8.50000E-003	2.43600E-010	3.16380E-009	7.16995E+002	7.28175E+002	1.11802E+001	1.29270E-006	3.95610E+000	3.40857E-002	6.32300E-001	1.93200E-010	2.02100E-010
502	24	22	1	1.35000E-002	1.26000E-002	8.50000E-003	4.07500E-010	2.90390E-009	7.23701E+002	7.32009E+002	8.30850E+000	1.18570E-006	4.00240E+000	3.37998E-002	6.32300E-001	5.09800E-010	5.88000E-011
506	22	22	1	1.36000E-002	1.28000E-002	8.50000E-003	5.97200E-010	2.67910E-009	7.15622E+002	7.27238E+002	1.16166E+001	1.27360E-006	4.01380E+000	3.38953E-002	6.32700E-001	5.03000E-011	2.30700E-010
510	20	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.79400E-010	3.02330E-009	7.11520E+002	7.23934E+002	1.24142E+001	1.34110E-006	3.98450E+000	3.40932E-002	6.32600E-001	2.04200E-010	5.40000E-012
514	18	22	1	1.35000E-002	1.28000E-002	8.50000E-003	6.20600E-010	3.55020E-009	7.10816E+002	7.22448E+002	1.16327E+001	1.41480E-006	4.04740E+000	3.43027E-002	6.32200E-001	2.04000E-010	2.43100E-010
518	16	22	1	1.35000E-002	1.27000E-002	8.50000E-003	4.61300E-010	3.21060E-009	6.91291E+002	7.13265E+002	2.19733E+001	1.57630E-006	4.05430E+000	3.45786E-002	6.32800E-001	1.88500E-010	1.50100E-010
522	14	22	1	1.35000E-002	1.26000E-002	8.50000E-003	5.64400E-010	2.89450E-009	7.13427E+002	7.25526E+002	1.20996E+001	1.31710E-006	4.02030E+000	3.44609E-002	6.32800E-001	9.84000E-011	3.91800E-010
526	12	22	1	1.35000E-002	1.27000E-002	8.50000E-003	8.96900E-010	2.96710E-009	7.32874E+002	7.38991E+002	6.11750E+000	9.60600E-007	4.26560E+000	3.38452E-002	6.34000E-001	4.00900E-010	1.18500E-010
530	10	22	1	1.35000E-002	1.21000E-002	8.00000E-003	5.85000E-011	3.41670E-009	7.34092E+002	7.37518E+002	3.42590E+000	1.00820E-006	4.30080E+000	3.36030E-002	6.33600E-001	2.53900E-010	1.08000E-011
533	13	24	1	1.37000E-002	1.16000E-002	7.60000E-003	9.48400E-010	3.40970E-009	7.30573E+002	7.35308E+002	4.73530E+000	1.05210E-006	4.16460E+000	3.36375E-002	6.33400E-001	9.58700E-010	1.95300E-010
535	15	24	1	1.36000E-002	1.21000E-002	8.10000E-003	1.42900E-010	3.47760E-009	7.38644E+002	7.42558E+002	3.91420E+000	9.66100E-007	4.12380E+000	3.35070E-002	6.33300E-001	1.36000E-011	4.00000E-010
538	17	24	1	1.36000E-002	1.27000E-002	8.50000E-003	8.17300E-010	3.57360E-009	7.29677E+002	7.36705E+002	7.02800E+000	1.04180E-006	4.04030E+000	3.39453E-002	6.33300E-001	5.89900E-010	2.47800E-010
542	19	24	1	1.36000E-002	1.26000E-002	8.50000E-003	2.90400E-010	3.36990E-009	7.20500E+002	7.31257E+002	1.07563E+001	1.14860E-006	4.06740E+000	3.42718E-002	6.33700E-001	7.24600E-010	1.77000E-010
546	21	24	1	1.36000E-002	1.29000E-002	8.50000E-003	5.69100E-010	2.52220E-009	7.26981E+002	7.34288E+002	7.30710E+000	1.05680E-006	4.04220E+000	3.39858E-002	6.33000E-001	8.08400E-010	2.01400E-010
550	23	24	1	1.36000E-002	1.27000E-002	8.50000E-003	6.09000E-011	2.48700E-009	7.22087E+002	7.30107E+002	8.02040E+000	1.11180E-006	3.97640E+000	3.40082E-002	6.32500E-001	1.30900E-010	4.75000E-011
554	25	24	1	1.35000E-002	1.28000E-002	8.50000E-003	1.47500E-010	2.96480E-009	7.25099E+002	7.35550E+002	1.04513E+001	1.12480E-006	4.04400E+000	3.42605E-002	6.32700E-001	1.78700E-010	3.02000E-011
558	27	24	1	1.36000E-002	1.30000E-002	8.50000E-003	4.70000E-012	3.12630E-009	7.35079E+002	7.39849E+002	4.77020E+000	9.68600E-007	4.13210E+000	3.38140E-002	6.33800E-001	3.12400E-010	1.00200E-010
562	29	24	1	1.35000E-002	1.30000E-002	8.50000E-003	5.36300E-010	3.01160E-009	7.37899E+002	7.40263E+002	2.36380E+000	9.78600E-007	4.04620E+000	3.33988E-002	6.33000E-001	7.68000E-011	2.53000E-011
566	31	24	1	1.37000E-002	1.21000E-002	7.60000E-003	1.00700E-010	3.39100E-009	7.31722E+002	7.34712E+002	2.99030E+000	1.05150E-006	4.10770E+000	3.33589E-002	6.33000E-001	2.72600E-010	3.54800E-010
570	23	26	1	1.37000E-002	1.16000E-002	7.60000E-003	5.39000E-011	3.46820E-009	7.24129E+002	7.29642E+002	5.51320E+000	1.10870E-006	3.69700E+000	3.34577E-002	6.32800E-001	5.87100E-010	3.11900E-010
572	21	26	1	1.37000E-002	1.15000E-002	7.60000E-003	1.52200E-010	3.52210E-009	7.26413E+002	7.31348E+002	4.93480E+000	1.08990E-006	4.16840E+000	3.33748E-002	6.33700E-001	6.31600E-010	3.81700E-010

1	21	5	5	1.11000E-002	1.01000E-002	6.30000E-003	7.23800E-010	2.85310E-009	5.65886E+002
3	23	5	5	1.32000E-002	8.50000E-003	5.50000E-003	1.52730E-009	2.02150E-009	5.47152E+002
4	31	7	1	1.31000E-002	8.60000E-003	5.50000E-003	7.66000E-010	2.36590E-009	7.01518E+002	7.07738E+002	6.21990E+000	1.33620E-006	4.11370E+000	3.36306E-002	6.34500E-001	5.91700E-010	6.34600E-010
6	29	7	1	1.31000E-002	9.70000E-003	6.50000E-003	3.74800E-010	2.41970E-009	7.29710E+002	7.35358E+002	5.64820E+000	1.10200E-006	4.19250E+000	3.33977E-002	6.33900E-001	8.57000E-011	7.48200E-010
10	27	7	1	1.36000E-002	1.03000E-002	7.10000E-003	1.96800E-010	2.66800E-009	7.31935E+002	7.36169E+002	4.23390E+000	1.04310E-006	4.08830E+000	3.34324E-002	6.33900E-001	5.97800E-010	1.97000E-011
14	25	7	1	1.36000E-002	1.03000E-002	7.10000E-003	7.00400E-010	2.33310E-009	7.22837E+002	7.32371E+002	9.53410E+000	1.10170E-006	4.08160E+000	3.38163E-002	6.34200E-001	8.08000E-011	1.46200E-010
18	23	7	1	1.35000E-002	1.03000E-002	7.00000E-003	4.24000E-010	2.53450E-009	7.19956E+002	7.28016E+002	8.06010E+000	1.14530E-006	4.06900E+000	3.39947E-002	6.34200E-001	6.05500E-010	1.44800E-010
22	21	7	1	1.36000E-002	1.04000E-002	7.10000E-003	6.30100E-010	2.58370E-009	7.24880E+002	7.31358E+002	6.47820E+000	1.07740E-006	4.13340E+000	3.38838E-002	6.34500E-001	4.40400E-010	4.04100E-010
26	19	7	1	1.35000E-002	1.03000E-002	7.10000E-003	1.20640E-009	2.55560E-009	7.27342E+002	7.35063E+002	7.72060E+000	1.04840E-006	4.09920E+000	3.36770E-002	6.34300E-001	6.48200E-010	3.39400E-010
30	17	7	1	1.35000E-002	1.03000E-002	7.00000E-003	5.57500E-010	2.65870E-009	7.35484E+002	7.39131E+002	3.64710E+000	1.01160E-006	4.07230E+000	3.34756E-002	6.33800E-001	7.26600E-010	2.71000E-010
34	15	7	1	1.36000E-002	1.02000E-002	7.10000E-003	5.95000E-010	2.86250E-009	7.38150E+002	7.40849E+002	2.69970E+000	9.94100E-007	4.12140E+000	3.31608E-002	6.34300E-001	1.44100E-010	1.00070E-009
36	13	7	1	1.11000E-002	9.40000E-003	6.30000E-003	3.05000E-011	3.04050E-009	7.16368E+002	7.22469E+002	6.10050E+000	1.12960E-006	4.21660E+000	3.35537E-002	6.34900E-001	5.69700E-010	8.16800E-010
38	9	9	1	1.09000E-002	9.50000E-003	6.30000E-003	1.37740E-009	3.37310E-009	7.12178E+002	7.19204E+002	7.02600E+000	1.16000E-006	3.76170E+000	3.38536E-002	6.34000E-001	4.33100E-010	4.34100E-010
42	11	9	1	1.36000E-002	1.03000E-002	7.10000E-003	7.77700E-010	3.22320E-009	7.38863E+002	7.40754E+002	1.89110E+000	9.74600E-007	3.79470E+000	3.33275E-002	6.33700E-001	2.95000E-011	2.96800E-010
46	13	9	1	1.35000E-002	1.03000E-002	7.10000E-003	6.98000E-010	3.04750E-009	7.33824E+002	7.41124E+002	7.29990E+000	9.79800E-007	4.12920E+000	3.37872E-002	6.34400E-001	4.89100E-010	2.60000E-011
50	15	9	1	1.35000E-002	1.03000E-002	7.10000E-003	3.81800E-010	2.39160E-009	7.19141E+002	7.29573E+002	1.04327E+001	1.16930E-006	4.08650E+000	3.42597E-002	6.33600E-001	7.50000E-012	1.99800E-010
54	17	9	1	1.35000E-002	1.02000E-002	7.00000E-003	7.16800E-010	2.75240E-009	7.05591E+002	7.18677E+002	1.30866E+001	1.37980E-006	4.04810E+000	3.42535E-002	6.34400E-001	4.20200E-010	1.54600E-010
58	19	9	8	1.36000E-002	1.03000E-002	7.10000E-003	7.05100E-010	2.22060E-009	6.79156E+002	7.06469E+002	2.73129E+001	1.40944E-005
62	21	9	8	1.35000E-002	1.02000E-002	7.10000E-003	4.09900E-010	2.07070E-009	6.91679E+002	7.09696E+002	1.80165E+001	1.40943E-005
66	23	9	8	1.36000E-002	1.02000E-002	7.00000E-003	1.26260E-009	2.00040E-009	6.75940E+002	6.98967E+002	2.30270E+001	1.40945E-005
70	25	9	8	1.35000E-002	1.02000E-002	7.10000E-003	8.31600E-010	2.15040E-009	6.66017E+002	6.97326E+002	3.13085E+001	1.40946E-005
74	27	9	8	1.35000E-002	1.02000E-002	7.00000E-003	1.10100E-010	2.39160E-009	6.94507E+002	7.11625E+002	1.71183E+001	1.40968E-005
78	29	9	8	1.35000E-002	1.01000E-002	7.00000E-003	1.56900E-010	1.93490E-009	6.95585E+002	7.14087E+002	1.85019E+001	1.40973E-005
82	31	9	1	1.35000E-002	1.02000E-002	7.10000E-003	8.22200E-010	2.58140E-009	7.24105E+002	7.32570E+002	8.46510E+000	1.09600E-006	4.06470E+000	3.37303E-002	6.33800E-001	8.81000E-011	5.28000E-010
85	33	9	1	1.31000E-002	9.70000E-003	6.50000E-003	7.02700E-010	2.97960E-009	7.34278E+002	7.36343E+002	2.06540E+000	1.00510E-006	4.08290E+000	3.32375E-002	6.34100E-001	6.35700E-010	5.00800E-010
87	35	9	1	1.31000E-002	8.70000E-003	5.50000E-003	4.54400E-010	2.09410E-009	7.02113E+002	7.08683E+002	6.56980E+000	1.32380E-006	4.05290E+000	3.37230E-002	6.34300E-001	1.15360E-009	8.22400E-010
88	37	11	1	1.32000E-002	8.70000E-003	5.50000E-003	5.62200E-010	2.78750E-009	7.14090E+002	7.18840E+002	4.75000E+000	1.05360E-006	4.08740E+000	3.34954E-002	6.35400E-001	7.76800E-010	1.11830E-009
91	35	11	1	1.36000E-002	1.02000E-002	7.10000E-003	3.70100E-010	2.62590E-009	7.37278E+002	7.40668E+002	3.39010E+000	9.70300E-007	4.08700E+000	3.32068E-002	6.33900E-001	4.45800E-010	1.55500E-010
95	33	11	1	1.35000E-002	1.02000E-002	7.00000E-003	1.68700E-010	2.31670E-009	7.29528E+002	7.37440E+002	7.91150E+000	1.08830E-006	4.05780E+000	3.39012E-002	6.33300E-001	3.71500E-010	6.53800E-010
99	31	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.87200E-010	2.20890E-009	6.98237E+002	7.17452E+002	1.92146E+001	1.42570E-006	4.01690E+000	3.41212E-002	6.33700E-001	2.51300E-010	5.20000E-011
103	29	11	1	1.36000E-002	1.02000E-002	7.10000E-003	3.98000E-011	2.36350E-009	6.98631E+002	7.16884E+002	1.82525E+001	1.45440E-006	4.01390E+000	3.39931E-002	6.33100E-001	7.68000E-011	1.22810E-009
107	27	11	1	1.35000E-002	1.03000E-002	7.10000E-003	4.14600E-010	3.08500E-009	7.06149E+002	7.19179E+002	1.30302E+001	1.33520E-006	4.01840E+000	3.37584E-002	6.33800E-001	4.50000E-012	6.53500E-010
111	25	11	1	1.35000E-002	1.03000E-002	7.10000E-003	7.00400E-010	2.52510E-009	6.97469E+002	7.15231E+002	1.77626E+001	1.53940E-006	4.00470E+000	3.38353E-002	6.33300E-001	6.34600E-010	6.09300E-010
115	23	11	1	1.36000E-002	1.02000E-002	7.10000E-003	4.28700E-010	2.49470E-009	7.07385E+002	7.20938E+002	1.35537E+001	1.35980E-006	4.00950E+000	3.37613E-002	6.33600E-001	5.43200E-010	9.41700E-010
119	21	11	1	1.35000E-002	1.03000E-002	7.10000E-003	9.48700E-010	2.04960E-009	7.11416E+002	7.23954E+002	1.25377E+001	1.31730E-006	4.02390E+000	3.37085E-002	6.33300E-001	3.44600E-010	3.44800E-010
123	19	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.17000E-010	2.06600E-009	7.03468E+002	7.20569E+002	1.71013E+001	1.44190E-006	4.00400E+000	3.38943E-002	6.33400E-001	4.80000E-010	7.95300E-010
127	17	11	1	1.36000E-002	1.04000E-002	7.10000E-003	1.12400E-010	2.04260E-009	7.04225E+002	7.19280E+002	1.50551E+001	1.40470E-006	4.02140E+000	3.38864E-002	6.33600E-001	7.70200E-010	1.54800E-010
131	15	11	1	1.36000E-002	1.04000E-002	7.10000E-003	2.29600E-010	2.25810E-009	7.11028E+002	7.24607E+002	1.35785E+001	1.30230E-006	4.03750E+000	3.39952E-002	6.33400E-001	2.73100E-010	6.92900E-010
135	13	11	1	1.36000E-002	1.04000E-002	7.10000E-003	3.65400E-010	2.44320E-009	7.07025E+002	7.22794E+002	1.57685E+001	1.30830E-006	4.04980E+000	3.41122E-002	6.34200E-001	5.84400E-010	8.88000E-011
139	11	11	1	1.35000E-002	1.05000E-002	7.10000E-003	3.51400E-010	2.97020E-009	7.30020E+002	7.38397E+002	8.37710E+000	1.08350E-006	4.07940E+000	3.40461E-002	6.33500E-001	5.32700E-010	2.94000E-010
143	9	11	1	1.36000E-002	1.04000E-002	7.10000E-003	5.62200E-010	2.52980E-009	7.40277E+002	7.42976E+002	2.69820E+000	9.59000E-007	3.59170E+000	3.32356E-002	6.32000E-001	6.33600E-010	6.38800E-010
146	7	11	1	1.40000E-002	1.01000E-002	6.80000E-003	1.56900E-010	2.83670E-009	7.06997E+002	7.12294E+002	5.29690E+000	1.19000E-006	3.81510E+000	3.39103E-002	6.33800E-001	2.13400E-010	5.11000E-011
150	6	13	1	1.35000E-002	1.04000E-002	7.10000E-003	0.00000E+000	3.20210E-009	7.31501E+002	7.36856E+002	5.35420E+000	1.02500E-006	3.80890E+000	3.35874E-002	6.34300E-001	3.98000E-011	8.06000E-011
154	8	13	1	1.34000E-002	1.04000E-002	7.10000E-003	7.26000E-011	2.66800E-009	7.38949E+002	7.40839E+002	1.89010E+000	9.38600E-007	3.82520E+000	3.35723E-002	6.33600E-001	1.22300E-010	3.85800E-010
158	10	13	1	1.35000E-002	1.02000E-002	7.10000E-003	5.78600E-010	2.21360E-009	7.14473E+002	7.28004E+002	1.35311E+001	1.20850E-006	4.06950E+000	3.42666E-002	6.33600E-001	3.84900E-010	7.14900E-010
162	12	13	1	1.35000E-002	1.03000E-002	7.10000E-003	5.39000E-011	2.40330E-009	7.12085E+002	7.25606E+002	1.35209E+001	1.28640E-006	4.02330E+000	3.39879E-002	6.33100E-001	5.27000E-011	2.42200E-010
166	14	13	1	1.35000E-002	1.02000E-002	7.00000E-003	3.65400E-010	2.08010E-009	7.09429E+002	7.23660E+002	1.42311E+001	1.24990E-006	4.02590E+000	3.37379E-002	6.33800E-001	5.56600E-010	5.59800E-010
170	16	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.96800E-010	1.79900E-009	7.08073E+002	7.24712E+002	1.66389E+001	1.34020E-006	4.00600E+000	3.35743E-002	6.33300E-001	6.98000E-010	5.00800E-010
174	18	13	1	1.35000E-002	1.02000E-002	7.10000E-003	4.63800E-010	2.08480E-009	7.13305E+002	7.24905E+002	1.15998E+001	1.22410E-006	4.01430E+000	3.32018E-002	6.33100E-001	4.42500E-010	4.22600E-010
178	20	13	1	1.36000E-002	1.02000E-002	7.10000E-003	8.43000E-011	1.98870E-009	7.10820E+002	7.22011E+002	1.11903E+001	1.27040E-006	4.07030E+000	3.29310E-002	6.33100E-001	7.46800E-010	3.44300E-010
182	22	13	1	1.36000E-002	1.03000E-002	7.10000E-003	2.43600E-010	1.43590E-009	7.06768E+002	7.23267E+002	1.64993E+001	1.26590E-006	4.05990E+000	3.28228E-002	6.33200E-001	1.89700E-010	8.85900E-010
186	24	13	1	1.36000E-002	1.03000E-002	7.10000E-003	1.28800E-010	2.11290E-009	7.15646E+002	7.26576E+002	1.09301E+001	1.19040E-006	4.03060E+000	3.27660E-002	6.32900E-001	1.01000E-011	6.63600E-010
190	26	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.31900E-010	1.82480E-009	7.16829E+002	7.27500E+002	1.06714E+001	1.18440E-006	4.01880E+000	3.30632E-002	6.33000E-001	9.14000E-011	3.41500E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.10000E-003	9.60000E-011	2.30030E-009	7.09951E+002	7.25793E+002	1.58417E+001	1.28010E-006	4.00730E+000	3.35428E-002	6.33400E-001	8.36000E-011	4.11300E-010
198	30	13	1	1.35000E-002	1.03000E-002	7.10000E-003	5.64500E-010	2.56970E-009	7.17340E+002	7.28112E+002	1.07713E+001	1.17600E-006	4.00840E+000	3.35538E-002	6.33700E-001	1.68400E-010	9.42000E-011
202	32	13	1	1.36000E-002	1.04000E-002	7.10000E-003	1.92100E-010	2.18780E-009	7.05552E+002	7.22511E+002	1.69596E+001	1.30010E-006	4.03360E+000	3.39125E-002	6.33600E-001	6.96000E-011	3.31700E-010
206	34	13	1	1.35000E-002	1.02000E-002	7.10000E-003	7.73000E-010	1.97230E-009	7.16339E+002	7.29143E+002	1.28040E+001	1.16440E-006	4.05000E+000	3.40530E-002	6.33900E-001	5.24700E-010	7.78400E-010
210	36	13	1	1.35000E-002	1.04000E-002	7.10000E-003	4.66100E-010	2.14570E-009	7.41233E+002	7.43065E+002	1.83150E+000	9.14000E-007	4.07510E+000	3.32581E-002	6.33900E-001	6.76300E-010	9.25000E-011
213	38	13	1	1.34000E-002	9.10000E-003	5.80000E-003	1.10090E-009	2.48770E-009	7.34974E+002	7.37762E+002	2.78790E+000	9.87000E-007	4.16120E+000	3.32859E-002	6.34800E-001	1.18500E-010	1.22300E-010
215	39	15	1	1.35000E-002	9.10000E-003	5.80000E-003	3.56100E-010	3.17870E-009	7.19985E+002	7.23330E+002	3.34580E+000	1.05040E-006	4.05650E+000	3.34790E-002	6.34400E-001	6.16500E-010	7.05800E-010
218	37	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.28800E-010	1.98170E-009	7.39245E+002	7.41142E+002	1.89740E+000	9.30500E-007	4.11230E+000	3.31554E-002	6.33900E-001	6.75000E-011	5.78300E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	4.56800E-010	2.61180E-009	7.25921E+002	7.35014E+002	9.09290E+000	1.05360E-006	4.00100E+000	3.40154E-002	6.33300E-001	8.13300E-010	5.40000E-012
226	33	15	1	1.35000E-002	1.03000E-002	7.10000E-003	2.17800E-010	2.68440E-009	7.24759E+002	7.33836E+002	9.07760E+000	1.16240E-006	3.96630E+000	3.40515E-002	6.33000E-001	5.62400E-010	6.93000E-011
