Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-191126@CP
Wafer number	15
Date	2025/02/13
Time	19:16:16

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
337	32	16	1	1.36000E-002	1.31000E-002	8.50000E-003	5.12900E-010	2.58300E-009	7.27779E+002	7.35385E+002	7.60510E+000	9.77500E-007	4.06020E+000	3.35935E-002	6.34300E-001	6.26900E-010	1.91100E-010
341	34	16	1	1.35000E-002	1.31000E-002	8.50000E-003	4.96500E-010	2.69540E-009	7.16578E+002	7.28133E+002	1.15550E+001	1.11520E-006	4.09110E+000	3.41060E-002	6.34900E-001	3.31400E-010	5.03700E-010
345	36	16	1	1.35000E-002	1.29000E-002	8.50000E-003	3.95800E-010	2.20130E-009	7.37294E+002	7.40423E+002	3.12890E+000	8.86600E-007	4.14360E+000	3.35902E-002	6.34500E-001	4.92700E-010	2.21300E-010
349	38	16	1	1.35000E-002	1.30000E-002	8.50000E-003	1.12400E-010	3.07950E-009	7.30068E+002	7.34337E+002	4.26950E+000	1.01200E-006	4.15910E+000	3.31436E-002	6.34100E-001	1.04200E-010	1.13300E-010
357	37	18	1	1.36000E-002	1.27000E-002	8.50000E-003	6.88500E-010	3.48230E-009	7.32586E+002	7.35236E+002	2.65070E+000	9.61200E-007	4.14300E+000	3.31158E-002	6.34400E-001	4.37000E-010	8.50000E-011
361	35	18	1	1.36000E-002	1.31000E-002	8.60000E-003	3.58300E-010	2.76800E-009	7.32473E+002	7.41035E+002	8.56210E+000	9.50300E-007	4.13970E+000	3.38294E-002	6.34300E-001	1.52200E-010	7.00000E-013
365	33	18	1	1.35000E-002	1.32000E-002	8.50000E-003	4.05100E-010	3.14740E-009	7.30397E+002	7.37663E+002	7.26660E+000	9.72600E-007	4.08210E+000	3.38345E-002	6.34300E-001	4.22900E-010	3.58000E-011
369	31	18	1	1.35000E-002	1.32000E-002	8.50000E-003	3.84100E-010	2.70010E-009	7.26468E+002	7.36111E+002	9.64290E+000	1.01490E-006	4.05160E+000	3.34933E-002	6.34400E-001	5.28300E-010	2.86000E-011
373	29	18	1	1.35000E-002	1.34000E-002	8.50000E-003	2.90400E-010	2.67670E-009	7.29543E+002	7.36059E+002	6.51550E+000	1.00140E-006	4.05220E+000	3.32068E-002	6.33700E-001	5.30900E-010	6.76600E-010
377	27	18	1	1.35000E-002	1.34000E-002	8.50000E-003	2.06100E-010	3.26450E-009	7.26011E+002	7.32987E+002	6.97640E+000	1.04990E-006	4.06170E+000	3.27878E-002	6.33900E-001	9.13000E-011	1.12400E-010
381	25	18	1	1.35000E-002	1.33000E-002	8.50000E-003	2.64600E-010	3.18720E-009	7.14289E+002	7.21364E+002	7.07430E+000	1.17720E-006	4.13980E+000	3.25985E-002	6.34300E-001	3.02300E-010	2.49400E-010
385	23	18	1	1.35000E-002	1.32000E-002	8.50000E-003	5.08200E-010	3.24340E-009	7.09671E+002	7.18479E+002	8.80750E+000	1.35180E-006	4.20970E+000	3.27339E-002	6.33200E-001	1.05900E-010	8.88000E-010
389	21	18	1	1.35000E-002	1.34000E-002	8.60000E-003	8.66000E-011	2.93900E-009	7.10168E+002	7.19358E+002	9.19060E+000	1.32350E-006	4.21650E+000	3.27486E-002	6.33700E-001	9.37000E-011	2.85000E-010
393	19	18	1	1.35000E-002	1.32000E-002	8.50000E-003	4.89400E-010	3.22700E-009	7.11535E+002	7.20373E+002	8.83760E+000	1.27120E-006	4.20670E+000	3.27415E-002	6.33800E-001	2.61300E-010	4.21800E-010
397	17	18	1	1.36000E-002	1.32000E-002	8.50000E-003	3.81700E-010	3.02800E-009	7.21828E+002	7.29681E+002	7.85340E+000	1.07590E-006	4.17930E+000	3.28922E-002	6.34800E-001	1.59900E-010	1.88500E-010
401	15	18	1	1.35000E-002	1.29000E-002	8.50000E-003	2.57600E-010	3.42380E-009	7.28443E+002	7.34753E+002	6.31020E+000	1.05060E-006	4.10760E+000	3.33126E-002	6.34000E-001	8.92900E-010	1.07500E-010
405	13	18	1	1.35000E-002	1.31000E-002	8.50000E-003	1.96700E-010	3.12400E-009	7.19556E+002	7.31252E+002	1.16963E+001	1.10060E-006	4.13400E+000	3.38550E-002	6.34600E-001	5.13000E-011	2.62000E-011
409	11	18	1	1.35000E-002	1.31000E-002	8.50000E-003	2.67000E-010	2.81720E-009	7.16359E+002	7.27119E+002	1.07602E+001	1.09570E-006	4.17930E+000	3.42684E-002	6.34500E-001	1.59900E-010	1.19400E-010
413	9	18	1	1.36000E-002	1.29000E-002	8.50000E-003	1.26500E-010	3.77970E-009	7.23868E+002	7.33298E+002	9.43030E+000	1.03960E-006	4.20330E+000	3.43106E-002	6.34500E-001	6.18000E-011	3.34400E-010
417	7	18	1	1.36000E-002	1.30000E-002	8.50000E-003	3.25500E-010	3.54790E-009	7.26774E+002	7.32771E+002	5.99700E+000	9.81100E-007	4.21380E+000	3.36737E-002	6.34500E-001	1.31100E-010	7.00000E-011
421	8	20	1	1.35000E-002	1.22000E-002	8.00000E-003	3.02100E-010	3.86640E-009	7.27455E+002	7.30296E+002	2.84070E+000	9.51800E-007	4.14380E+000	3.34350E-002	6.34700E-001	3.19400E-010	4.35800E-010
424	10	20	1	1.35000E-002	1.28000E-002	8.50000E-003	1.49900E-010	3.27150E-009	7.23712E+002	7.34280E+002	1.05677E+001	1.02750E-006	4.15690E+000	3.42097E-002	6.34400E-001	4.19400E-010	2.20000E-011
428	12	20	1	1.35000E-002	1.26000E-002	8.50000E-003	3.04000E-011	3.49170E-009	7.21591E+002	7.31501E+002	9.90950E+000	1.05440E-006	4.12630E+000	3.42781E-002	6.34700E-001	6.39000E-011	1.54300E-010
432	14	20	1	1.35000E-002	1.27000E-002	8.50000E-003	6.86200E-010	3.24110E-009	7.24405E+002	7.31888E+002	7.48350E+000	1.04720E-006	4.08270E+000	3.39135E-002	6.34500E-001	3.79100E-010	2.03500E-010
436	16	20	1	1.35000E-002	1.27000E-002	8.50000E-003	5.50300E-010	3.17550E-009	7.24242E+002	7.34551E+002	1.03090E+001	1.04520E-006	4.07110E+000	3.36468E-002	6.34600E-001	3.34900E-010	4.72300E-010
440	18	20	1	1.35000E-002	1.29000E-002	8.50000E-003	3.41900E-010	2.81020E-009	7.29799E+002	7.35976E+002	6.17680E+000	1.02040E-006	4.04000E+000	3.33502E-002	6.34100E-001	9.54300E-010	2.77700E-010
444	20	20	1	1.35000E-002	1.29000E-002	8.50000E-003	5.99500E-010	3.26690E-009	7.27154E+002	7.34115E+002	6.96110E+000	1.05340E-006	4.02410E+000	3.31014E-002	6.34000E-001	2.26900E-010	3.05400E-010
448	22	20	1	1.35000E-002	1.28000E-002	8.60000E-003	7.07200E-010	2.70720E-009	7.26203E+002	7.33894E+002	7.69150E+000	1.05330E-006	4.02050E+000	3.29951E-002	6.33900E-001	4.74000E-010	3.26700E-010
452	24	20	1	1.36000E-002	1.28000E-002	8.50000E-003	5.73700E-010	2.57370E-009	7.29521E+002	7.35370E+002	5.84940E+000	1.01950E-006	4.00900E+000	3.28721E-002	6.34100E-001	4.10800E-010	3.22000E-010
456	26	20	1	1.35000E-002	1.30000E-002	8.50000E-003	2.76300E-010	2.23640E-009	7.29086E+002	7.35323E+002	6.23650E+000	1.04660E-006	3.98990E+000	3.31948E-002	6.33600E-001	7.06100E-010	3.26200E-010
460	28	20	1	1.36000E-002	1.28000E-002	8.50000E-003	1.82700E-010	2.90860E-009	7.29845E+002	7.39073E+002	9.22810E+000	9.83100E-007	4.00850E+000	3.34039E-002	6.34400E-001	3.90400E-010	1.97900E-010
464	30	20	1	1.36000E-002	1.27000E-002	8.50000E-003	1.17330E-009	2.69540E-009	7.36511E+002	7.41773E+002	5.26190E+000	8.94100E-007	4.02320E+000	3.34797E-002	6.34800E-001	1.17700E-009	4.89200E-010
468	32	20	1	1.35000E-002	1.27000E-002	8.50000E-003	3.02100E-010	2.95540E-009	7.32500E+002	7.40694E+002	8.19350E+000	9.14500E-007	4.06680E+000	3.37829E-002	6.35000E-001	4.40000E-011	1.25300E-010
472	34	20	1	1.35000E-002	1.28000E-002	8.50000E-003	2.97400E-010	2.45890E-009	7.33907E+002	7.42074E+002	8.16690E+000	9.11200E-007	4.08300E+000	3.37220E-002	6.34300E-001	3.08700E-010	6.79000E-011
476	36	20	1	1.35000E-002	1.29000E-002	8.50000E-003	1.04210E-009	2.89680E-009	7.34737E+002	7.36067E+002	1.33000E+000	9.41900E-007	4.10560E+000	3.29325E-002	6.34400E-001	2.35800E-010	7.14000E-010
482	34	22	1	1.35000E-002	1.31000E-002	8.50000E-003	7.04900E-010	2.85470E-009	7.28248E+002	7.31691E+002	3.44320E+000	1.01510E-006	4.12160E+000	3.32447E-002	6.34000E-001	1.66000E-010	1.75200E-010
486	32	22	1	1.36000E-002	1.29000E-002	8.50000E-003	1.59200E-010	2.38160E-009	7.33019E+002	7.40081E+002	7.06200E+000	9.28000E-007	4.06140E+000	3.36346E-002	6.34300E-001	6.69500E-010	7.00000E-011
490	30	22	1	1.36000E-002	1.28000E-002	8.50000E-003	1.42900E-010	2.81960E-009	7.30482E+002	7.38420E+002	7.93820E+000	9.93800E-007	4.09410E+000	3.40199E-002	6.34000E-001	3.02000E-011	1.77700E-010
494	28	22	1	1.35000E-002	1.26000E-002	8.50000E-003	7.21300E-010	2.63460E-009	7.18771E+002	7.30532E+002	1.17616E+001	1.12620E-006	4.08400E+000	3.42073E-002	6.34300E-001	2.59900E-010	3.80500E-010
498	26	22	1	1.35000E-002	1.29000E-002	8.50000E-003	6.74400E-010	2.89450E-009	7.24627E+002	7.34027E+002	9.40010E+000	1.07760E-006	4.02880E+000	3.40054E-002	6.33900E-001	4.60200E-010	8.24000E-011
502	24	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.95800E-010	3.14270E-009	7.30570E+002	7.36967E+002	6.39700E+000	1.02030E-006	4.06310E+000	3.35799E-002	6.34000E-001	5.20000E-012	2.33500E-010
506	22	22	1	1.36000E-002	1.28000E-002	8.60000E-003	5.71400E-010	3.50340E-009	7.25059E+002	7.34671E+002	9.61150E+000	1.06810E-006	4.06920E+000	3.38093E-002	6.34200E-001	2.87300E-010	1.26700E-010
510	20	22	1	1.35000E-002	1.28000E-002	8.50000E-003	2.78700E-010	3.18250E-009	7.29941E+002	7.37840E+002	7.89910E+000	1.01610E-006	4.05220E+000	3.37817E-002	6.34000E-001	3.00000E-012	2.22000E-010
514	18	22	1	1.35000E-002	1.29000E-002	8.50000E-003	7.51700E-010	3.11930E-009	7.30756E+002	7.39016E+002	8.26050E+000	1.02790E-006	4.11200E+000	3.39871E-002	6.33900E-001	6.63000E-011	2.22000E-011
518	16	22	1	1.35000E-002	1.28000E-002	8.50000E-003	5.39000E-011	3.32070E-009	7.19414E+002	7.31761E+002	1.23472E+001	1.11470E-006	4.12900E+000	3.42642E-002	6.34400E-001	3.62000E-010	3.39800E-010
522	14	22	1	1.35000E-002	1.26000E-002	8.50000E-003	4.12200E-010	3.15910E-009	7.25283E+002	7.35131E+002	9.84820E+000	1.04670E-006	4.11550E+000	3.42921E-002	6.34300E-001	6.16600E-010	1.51800E-010
526	12	22	1	1.35000E-002	1.28000E-002	8.50000E-003	4.68000E-011	3.17790E-009	7.36145E+002	7.42179E+002	6.03450E+000	8.92600E-007	4.18280E+000	3.37908E-002	6.34700E-001	4.69100E-010	1.50800E-010
530	10	22	1	1.35000E-002	1.23000E-002	8.00000E-003	2.81000E-011	3.50810E-009	7.30250E+002	7.35326E+002	5.07600E+000	9.62500E-007	4.16330E+000	3.34989E-002	6.34400E-001	1.43600E-010	1.85200E-010
533	13	24	1	1.37000E-002	1.18000E-002	7.60000E-003	1.00700E-010	3.12870E-009	7.27194E+002	7.33118E+002	5.92420E+000	1.00810E-006	4.17620E+000	3.34821E-002	6.34300E-001	6.40000E-010	4.61000E-011
535	15	24	1	1.35000E-002	1.22000E-002	8.00000E-003	2.97400E-010	3.66730E-009	7.38133E+002	7.42018E+002	3.88560E+000	8.99600E-007	4.17820E+000	3.34468E-002	6.34300E-001	5.53800E-010	2.08000E-010
538	17	24	1	1.35000E-002	1.26000E-002	8.50000E-003	7.49000E-011	3.35580E-009	7.32685E+002	7.39452E+002	6.76620E+000	9.33100E-007	4.15490E+000	3.37590E-002	6.34700E-001	6.23900E-010	1.36800E-010
542	19	24	1	1.35000E-002	1.28000E-002	8.50000E-003	1.56900E-010	3.29260E-009	7.25804E+002	7.36114E+002	1.03105E+001	9.91200E-007	4.15840E+000	3.40344E-002	6.35100E-001	3.04700E-010	3.79600E-010
546	21	24	1	1.35000E-002	1.29000E-002	8.50000E-003	5.80800E-010	2.82660E-009	7.29835E+002	7.35908E+002	6.07280E+000	9.63500E-007	4.13470E+000	3.38962E-002	6.34500E-001	5.95000E-011	1.39800E-010
550	23	24	1	1.35000E-002	1.30000E-002	8.50000E-003	1.24100E-010	2.69310E-009	7.24692E+002	7.31526E+002	6.83440E+000	1.02800E-006	4.09280E+000	3.39173E-002	6.34000E-001	4.82200E-010	1.30200E-010
554	25	24	1	1.35000E-002	1.32000E-002	8.50000E-003	1.64000E-011	3.16380E-009	7.21226E+002	7.32216E+002	1.09909E+001	1.08350E-006	4.12510E+000	3.42164E-002	6.34300E-001	1.39100E-010	3.20100E-010
558	27	24	1	1.35000E-002	1.29000E-002	8.50000E-003	0.00000E+000	2.74460E-009	7.30070E+002	7.36714E+002	6.64340E+000	9.73900E-007	4.13820E+000	3.38148E-002	6.34500E-001	4.89000E-010	4.50000E-011
562	29	24	1	1.36000E-002	1.32000E-002	8.60000E-003	3.91100E-010	2.85470E-009	7.33547E+002	7.38366E+002	4.81890E+000	9.62900E-007	4.07390E+000	3.33795E-002	6.34000E-001	2.83000E-011	2.61600E-010
566	31	24	1	1.38000E-002	1.22000E-002	7.60000E-003	6.39300E-010	3.10290E-009	7.21785E+002	7.26031E+002	4.24510E+000	1.08660E-006	4.12130E+000	3.33515E-002	6.34000E-001	4.45000E-011	1.29000E-010
570	23	26	1	1.38000E-002	1.16000E-002	7.50000E-003	2.58000E-011	3.32070E-009	7.16655E+002	7.24353E+002	7.69810E+000	1.13420E-006	4.15400E+000	3.33089E-002	6.34400E-001	4.11900E-010	1.60000E-012
572	21	26	1	1.38000E-002	1.17000E-002	7.50000E-003	7.44700E-010	3.55260E-009	7.19857E+002	7.26771E+002	6.91350E+000	1.10090E-006	4.16420E+000	3.33351E-002	6.34400E-001	2.93400E-010	2.37200E-010

1	21	5	5	1.10000E-002	9.80000E-003	6.30000E-003	6.98000E-010	2.36350E-009	5.60492E+002
3	23	5	5	1.31000E-002	8.50000E-003	5.50000E-003	6.88700E-010	2.20890E-009	5.41726E+002
4	31	7	1	1.31000E-002	8.60000E-003	5.50000E-003	1.59520E-009	1.74750E-009	6.84162E+002	6.93581E+002	9.41870E+000	1.56380E-006	4.18700E+000	3.35911E-002	6.35400E-001	1.83600E-010	7.57100E-010
6	29	7	1	1.31000E-002	9.80000E-003	6.60000E-003	4.14600E-010	2.55330E-009	7.20426E+002	7.29002E+002	8.57640E+000	1.13980E-006	4.12590E+000	3.33862E-002	6.34600E-001	6.97300E-010	9.59200E-010
10	27	7	1	1.34000E-002	1.02000E-002	7.10000E-003	1.19500E-010	2.40330E-009	7.25236E+002	7.30753E+002	5.51750E+000	1.02570E-006	4.15560E+000	3.33590E-002	6.35400E-001	6.03600E-010	4.79000E-010
14	25	7	1	1.35000E-002	1.03000E-002	7.10000E-003	6.32500E-010	2.35650E-009	7.21950E+002	7.31920E+002	9.97000E+000	1.05750E-006	4.16110E+000	3.35408E-002	6.35200E-001	8.53000E-011	8.50300E-010
18	23	7	1	1.35000E-002	1.03000E-002	7.00000E-003	9.37000E-011	2.59540E-009	7.22187E+002	7.30164E+002	7.97660E+000	1.06670E-006	4.12500E+000	3.37593E-002	6.35400E-001	1.31400E-010	8.32500E-010
22	21	7	1	1.35000E-002	1.04000E-002	7.10000E-003	2.83400E-010	2.34010E-009	7.25776E+002	7.32545E+002	6.76860E+000	1.01860E-006	4.16060E+000	3.36641E-002	6.35600E-001	6.28000E-011	3.32900E-010
26	19	7	1	1.35000E-002	1.04000E-002	7.10000E-003	1.00700E-010	2.72660E-009	7.24652E+002	7.34097E+002	9.44520E+000	1.03030E-006	4.14660E+000	3.35044E-002	6.35300E-001	9.39000E-011	5.87500E-010
30	17	7	1	1.35000E-002	1.04000E-002	7.20000E-003	2.83400E-010	2.13400E-009	7.29410E+002	7.34540E+002	5.12990E+000	9.92300E-007	4.12390E+000	3.32432E-002	6.35300E-001	2.81800E-010	2.85500E-010
34	15	7	1	1.35000E-002	1.04000E-002	7.10000E-003	1.99100E-010	2.78520E-009	7.30742E+002	7.37052E+002	6.30960E+000	1.00080E-006	4.16910E+000	3.30979E-002	6.35400E-001	2.30000E-012	6.66400E-010
36	13	7	1	1.10000E-002	9.60000E-003	6.30000E-003	4.66100E-010	2.46190E-009	7.02605E+002	7.10418E+002	7.81300E+000	1.26120E-006	4.16810E+000	3.35139E-002	6.35500E-001	7.76500E-010	2.16000E-010
38	9	9	1	1.09000E-002	9.60000E-003	6.30000E-003	7.98800E-010	3.15760E-009	7.07833E+002	7.14853E+002	7.02020E+000	1.16890E-006	4.19340E+000	3.36967E-002	6.36200E-001	7.80700E-010	2.60900E-010
42	11	9	1	1.35000E-002	1.05000E-002	7.10000E-003	5.59800E-010	2.90930E-009	7.33751E+002	7.37233E+002	3.48200E+000	9.55900E-007	4.15810E+000	3.32667E-002	6.35200E-001	7.54000E-010	2.56700E-010
46	13	9	1	1.35000E-002	1.03000E-002	7.10000E-003	2.81000E-011	2.61420E-009	7.30455E+002	7.39210E+002	8.75520E+000	9.66800E-007	4.17230E+000	3.37526E-002	6.35200E-001	1.66500E-010	8.24800E-010
50	15	9	1	1.35000E-002	1.04000E-002	7.10000E-003	8.43000E-011	2.26750E-009	7.27563E+002	7.34922E+002	7.35940E+000	1.04400E-006	4.15420E+000	3.41437E-002	6.35000E-001	2.52700E-010	9.11000E-011
54	17	9	1	1.35000E-002	1.02000E-002	7.10000E-003	6.34800E-010	1.98400E-009	7.19769E+002	7.28534E+002	8.76500E+000	1.09360E-006	4.10260E+000	3.40740E-002	6.35900E-001	3.27000E-010	3.25400E-010
58	19	9	1	1.36000E-002	1.03000E-002	7.10000E-003	8.26900E-010	2.35880E-009	7.16826E+002	7.29078E+002	1.22521E+001	1.21430E-006	4.10400E+000	3.41897E-002	6.34600E-001	5.80700E-010	3.00800E-010
62	21	9	1	1.34000E-002	1.03000E-002	7.10000E-003	4.87200E-010	2.67270E-009	7.24250E+002	7.31610E+002	7.35990E+000	1.12310E-006	4.10900E+000	3.40129E-002	6.34600E-001	4.87900E-010	2.94200E-010
66	23	9	1	1.35000E-002	1.03000E-002	7.10000E-003	5.69200E-010	2.60710E-009	7.20731E+002	7.29756E+002	9.02510E+000	1.16700E-006	4.07030E+000	3.40482E-002	6.34500E-001	3.56500E-010	4.38000E-010
70	25	9	1	1.35000E-002	1.02000E-002	7.10000E-003	5.78600E-010	1.89030E-009	7.12191E+002	7.25451E+002	1.32605E+001	1.27470E-006	4.11950E+000	3.42426E-002	6.34500E-001	4.92100E-010	2.61200E-010
74	27	9	1	1.35000E-002	1.02000E-002	7.10000E-003	2.81100E-010	2.55090E-009	7.13790E+002	7.23254E+002	9.46410E+000	1.17820E-006	4.15030E+000	3.41068E-002	6.35800E-001	3.10800E-010	2.27900E-010
78	29	9	1	1.35000E-002	1.04000E-002	7.10000E-003	2.95100E-010	1.75920E-009	7.14155E+002	7.24467E+002	1.03118E+001	1.18980E-006	4.10510E+000	3.40793E-002	6.34800E-001	8.92000E-011	2.98700E-010
82	31	9	1	1.35000E-002	1.03000E-002	7.10000E-003	1.42900E-010	1.99340E-009	7.22302E+002	7.32912E+002	1.06101E+001	1.05520E-006	4.15700E+000	3.36201E-002	6.35100E-001	2.55300E-010	4.87200E-010
85	33	9	1	1.31000E-002	9.80000E-003	6.60000E-003	2.74100E-010	2.59310E-009	7.25042E+002	7.29839E+002	4.79680E+000	1.02080E-006	4.17950E+000	3.31350E-002	6.35300E-001	1.19500E-010	6.44000E-011
87	35	9	1	1.32000E-002	8.80000E-003	5.60000E-003	4.02900E-010	1.82240E-009	6.83932E+002	6.92706E+002	8.77410E+000	1.57560E-006	4.16210E+000	3.36979E-002	6.35400E-001	6.51200E-010	5.35000E-010
88	37	11	1	1.31000E-002	8.60000E-003	5.60000E-003	5.78600E-010	2.26050E-009	6.91985E+002	6.97812E+002	5.82630E+000	1.27650E-006	4.18410E+000	3.36210E-002	6.36200E-001	1.16090E-009	8.60400E-010
91	35	11	1	1.35000E-002	1.03000E-002	7.10000E-003	1.54600E-010	2.31670E-009	7.29198E+002	7.36243E+002	7.04460E+000	9.85700E-007	4.16200E+000	3.32723E-002	6.35100E-001	7.01800E-010	1.36100E-010
95	33	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.00600E-010	2.42910E-009	7.26711E+002	7.33809E+002	7.09830E+000	1.03560E-006	4.13400E+000	3.37995E-002	6.35000E-001	1.35200E-010	6.98000E-011
99	31	11	1	1.35000E-002	1.02000E-002	7.10000E-003	2.34200E-010	2.11290E-009	7.15259E+002	7.27829E+002	1.25696E+001	1.13620E-006	4.11220E+000	3.38827E-002	6.35500E-001	3.97300E-010	1.28400E-010
103	29	11	1	1.36000E-002	1.03000E-002	7.10000E-003	7.23800E-010	2.47600E-009	7.22905E+002	7.30235E+002	7.33020E+000	1.09590E-006	4.09890E+000	3.37045E-002	6.34900E-001	4.00300E-010	1.01660E-009
107	27	11	1	1.35000E-002	1.03000E-002	7.10000E-003	4.66100E-010	2.45250E-009	7.26277E+002	7.31672E+002	5.39500E+000	1.04710E-006	4.08400E+000	3.34598E-002	6.35100E-001	7.87000E-011	3.65700E-010
111	25	11	1	1.35000E-002	1.03000E-002	7.10000E-003	2.43600E-010	1.92080E-009	7.24738E+002	7.34152E+002	9.41420E+000	1.08520E-006	4.07570E+000	3.33866E-002	6.34700E-001	5.40000E-012	6.25900E-010
115	23	11	1	1.35000E-002	1.02000E-002	7.00000E-003	5.43400E-010	2.31430E-009	7.25298E+002	7.32045E+002	6.74700E+000	1.07310E-006	4.12390E+000	3.32431E-002	6.35100E-001	3.28900E-010	4.78300E-010
119	21	11	1	1.35000E-002	1.03000E-002	7.10000E-003	9.14000E-011	2.82970E-009	7.27743E+002	7.32978E+002	5.23540E+000	1.07740E-006	4.13260E+000	3.32049E-002	6.34600E-001	4.40800E-010	5.17900E-010
123	19	11	1	1.36000E-002	1.03000E-002	7.10000E-003	7.03000E-011	2.04730E-009	7.22698E+002	7.32317E+002	9.61880E+000	1.11750E-006	4.09690E+000	3.34626E-002	6.34700E-001	2.98200E-010	7.96400E-010
127	17	11	1	1.36000E-002	1.03000E-002	7.10000E-003	9.20600E-010	2.18780E-009	7.29085E+002	7.35926E+002	6.84060E+000	1.01540E-006	4.08590E+000	3.35575E-002	6.35200E-001	2.46700E-010	8.45600E-010
131	15	11	1	1.35000E-002	1.04000E-002	7.10000E-003	5.97300E-010	2.39160E-009	7.33731E+002	7.39610E+002	5.87920E+000	9.66200E-007	4.11660E+000	3.37561E-002	6.35200E-001	2.69000E-011	7.15600E-010
135	13	11	1	1.35000E-002	1.02000E-002	7.10000E-003	4.96600E-010	3.18100E-009	7.23034E+002	7.35379E+002	1.23442E+001	1.02870E-006	4.13090E+000	3.38537E-002	6.35700E-001	3.90500E-010	3.51600E-010
139	11	11	1	1.35000E-002	1.05000E-002	7.10000E-003	1.24100E-010	2.55790E-009	7.32316E+002	7.38594E+002	6.27810E+000	9.78600E-007	4.16710E+000	3.39764E-002	6.35000E-001	1.92300E-010	3.14000E-011
143	9	11	1	1.35000E-002	1.05000E-002	7.20000E-003	5.88000E-010	3.69170E-009	7.36748E+002	7.42141E+002	5.39260E+000	9.07100E-007	4.19980E+000	3.33299E-002	6.35500E-001	1.17100E-010	4.72900E-010
146	7	11	1	1.40000E-002	1.00000E-002	6.80000E-003	9.81500E-010	2.84840E-009	7.03132E+002	7.08925E+002	5.79280E+000	1.18640E-006	4.18000E+000	3.37190E-002	6.35800E-001	6.99500E-010	2.78500E-010
150	6	13	1	1.35000E-002	1.04000E-002	7.10000E-003	7.47200E-010	3.30750E-009	7.23139E+002	7.31505E+002	8.36580E+000	1.04190E-006	4.19270E+000	3.35022E-002	6.35700E-001	9.42000E-011	8.80100E-010
154	8	13	1	1.36000E-002	1.02000E-002	7.00000E-003	5.85600E-010	2.73600E-009	7.35702E+002	7.38123E+002	2.42140E+000	9.07000E-007	4.21850E+000	3.34471E-002	6.35200E-001	1.17400E-010	1.59500E-010
158	10	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.46000E-010	2.51340E-009	7.23601E+002	7.35784E+002	1.21826E+001	1.03440E-006	4.17590E+000	3.41364E-002	6.35200E-001	6.10200E-010	4.87500E-010
162	12	13	1	1.35000E-002	1.03000E-002	7.10000E-003	7.68300E-010	1.86930E-009	7.33377E+002	7.39740E+002	6.36280E+000	9.74700E-007	4.12600E+000	3.37452E-002	6.34900E-001	5.66900E-010	7.69700E-010
166	14	13	1	1.36000E-002	1.03000E-002	7.10000E-003	7.96400E-010	2.12690E-009	7.32528E+002	7.38459E+002	5.93110E+000	9.49100E-007	4.13790E+000	3.34165E-002	6.35400E-001	1.89300E-010	2.73400E-010
170	16	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.81000E-011	2.09880E-009	7.26751E+002	7.34057E+002	7.30600E+000	1.04570E-006	4.12050E+000	3.32329E-002	6.34900E-001	3.27200E-010	4.41300E-010
174	18	13	1	1.35000E-002	1.02000E-002	7.10000E-003	9.60000E-011	1.73570E-009	7.24837E+002	7.28116E+002	3.27940E+000	1.08490E-006	4.19770E+000	3.28012E-002	6.35000E-001	6.75000E-011	4.35700E-010
178	20	13	1	1.36000E-002	1.03000E-002	7.10000E-003	1.00700E-010	2.74070E-009	7.17544E+002	7.24347E+002	6.80310E+000	1.19510E-006	4.25370E+000	3.24784E-002	6.34600E-001	3.70000E-011	2.49900E-010
182	22	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.38900E-010	2.43140E-009	7.11427E+002	7.21161E+002	9.73440E+000	1.26730E-006	4.23400E+000	3.24627E-002	6.34500E-001	2.88400E-010	3.18800E-010
186	24	13	1	1.35000E-002	1.03000E-002	7.10000E-003	4.26300E-010	2.11520E-009	7.17929E+002	7.25093E+002	7.16400E+000	1.19340E-006	4.18560E+000	3.24530E-002	6.34500E-001	4.76700E-010	8.19400E-010
190	26	13	1	1.36000E-002	1.03000E-002	7.10000E-003	1.99100E-010	1.64200E-009	7.23590E+002	7.27740E+002	4.15090E+000	1.10520E-006	4.09810E+000	3.27321E-002	6.34600E-001	3.16200E-010	3.74800E-010
194	28	13	1	1.35000E-002	1.03000E-002	7.10000E-003	4.89600E-010	2.78980E-009	7.22558E+002	7.31912E+002	9.35320E+000	1.07690E-006	4.05730E+000	3.33334E-002	6.35000E-001	4.76900E-010	3.01500E-010
198	30	13	1	1.35000E-002	1.03000E-002	7.10000E-003	9.29900E-010	1.97700E-009	7.29683E+002	7.35095E+002	5.41260E+000	9.95200E-007	4.05720E+000	3.33465E-002	6.35100E-001	1.44800E-010	5.33100E-010
202	32	13	1	1.36000E-002	1.03000E-002	7.10000E-003	4.77900E-010	2.45720E-009	7.25458E+002	7.32487E+002	7.02980E+000	1.05430E-006	4.12400E+000	3.36623E-002	6.35200E-001	5.32700E-010	6.59600E-010
