Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-185303@CP
Wafer number	14
Date	2025/02/13
Time	18:57:51

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
341	34	16	1	1.34000E-002	1.29000E-002	8.50000E-003	1.82700E-010	2.52680E-009	7.19032E+002	7.31652E+002	1.26196E+001	1.06170E-006	4.09540E+000	3.41030E-002	6.35200E-001	4.86200E-010	1.68400E-010
345	36	16	1	1.36000E-002	1.30000E-002	8.50000E-003	2.06100E-010	2.89220E-009	7.36519E+002	7.39210E+002	2.69100E+000	8.73400E-007	4.14250E+000	3.35093E-002	6.34900E-001	1.11500E-010	1.02600E-010
349	38	16	1	1.35000E-002	1.29000E-002	8.50000E-003	1.82700E-010	3.29260E-009	7.28961E+002	7.32594E+002	3.63360E+000	1.00770E-006	4.16600E+000	3.31842E-002	6.34500E-001	8.77200E-010	3.82900E-010
357	37	18	1	1.35000E-002	1.32000E-002	8.60000E-003	8.90000E-011	3.66260E-009	7.28562E+002	7.31091E+002	2.52900E+000	9.68400E-007	4.17490E+000	3.31249E-002	6.34900E-001	4.34600E-010	1.60200E-010
361	35	18	1	1.36000E-002	1.34000E-002	8.50000E-003	1.19400E-010	3.61340E-009	7.25820E+002	7.35686E+002	9.86620E+000	9.71500E-007	4.17070E+000	3.39413E-002	6.34700E-001	7.21000E-011	3.00500E-010
365	33	18	1	1.36000E-002	1.31000E-002	8.50000E-003	1.27160E-009	3.12170E-009	7.23171E+002	7.30475E+002	7.30440E+000	1.04160E-006	4.10780E+000	3.39447E-002	6.34800E-001	9.09000E-011	3.03300E-010
369	31	18	1	1.35000E-002	1.33000E-002	8.50000E-003	3.13800E-010	2.83600E-009	7.21336E+002	7.32392E+002	1.10567E+001	1.03640E-006	4.10990E+000	3.36800E-002	6.34700E-001	5.66000E-010	4.33500E-010
373	29	18	1	1.35000E-002	1.32000E-002	8.50000E-003	2.17800E-010	2.74930E-009	7.27738E+002	7.38796E+002	1.10582E+001	9.65600E-007	4.12230E+000	3.33770E-002	6.34200E-001	3.41400E-010	1.43100E-010
377	27	18	1	1.35000E-002	1.31000E-002	8.50000E-003	7.73000E-011	2.54790E-009	7.28654E+002	7.41381E+002	1.27271E+001	9.37300E-007	4.15240E+000	3.28955E-002	6.34100E-001	1.79900E-010	1.10800E-010
381	25	18	1	1.35000E-002	1.30000E-002	8.50000E-003	2.20100E-010	3.21060E-009	7.20953E+002	7.33517E+002	1.25641E+001	9.82200E-007	4.23690E+000	3.28254E-002	6.34700E-001	6.02300E-010	2.17300E-010
385	23	18	1	1.35000E-002	1.32000E-002	8.50000E-003	7.51700E-010	3.25050E-009	7.20204E+002	7.32907E+002	1.27033E+001	1.06770E-006	4.27410E+000	3.28448E-002	6.33500E-001	1.07000E-009	5.33000E-010
389	21	18	1	1.35000E-002	1.32000E-002	8.50000E-003	8.87600E-010	2.66730E-009	7.23334E+002	7.35465E+002	1.21313E+001	1.02590E-006	4.24760E+000	3.28265E-002	6.33700E-001	2.59700E-010	7.96000E-011
393	19	18	1	1.34000E-002	1.30000E-002	8.60000E-003	3.11500E-010	3.20360E-009	7.20696E+002	7.34297E+002	1.36002E+001	1.01990E-006	4.24120E+000	3.27763E-002	6.34000E-001	3.63500E-010	4.63700E-010
397	17	18	1	1.36000E-002	1.29000E-002	8.50000E-003	1.13580E-009	3.21300E-009	7.20108E+002	7.33108E+002	1.30001E+001	1.01770E-006	4.23010E+000	3.32065E-002	6.35000E-001	2.36800E-010	2.44500E-010
401	15	18	1	1.35000E-002	1.32000E-002	8.50000E-003	4.63700E-010	2.84530E-009	7.22480E+002	7.33214E+002	1.07348E+001	1.07770E-006	4.11630E+000	3.35405E-002	6.34100E-001	3.42800E-010	2.61600E-010
405	13	18	1	1.36000E-002	1.30000E-002	8.50000E-003	2.90400E-010	2.60410E-009	7.10106E+002	7.24440E+002	1.43341E+001	1.17570E-006	4.11870E+000	3.38953E-002	6.35200E-001	5.65600E-010	9.30000E-011
409	11	18	1	1.35000E-002	1.31000E-002	8.50000E-003	6.56000E-011	3.39570E-009	7.10587E+002	7.23993E+002	1.34057E+001	1.17160E-006	4.12550E+000	3.42710E-002	6.34500E-001	1.14000E-010	4.15000E-011
413	9	18	1	1.35000E-002	1.28000E-002	8.50000E-003	3.13800E-010	3.79610E-009	7.23311E+002	7.33603E+002	1.02920E+001	1.02920E-006	4.13230E+000	3.41796E-002	6.34500E-001	2.29700E-010	3.18500E-010
417	7	18	1	1.36000E-002	1.29000E-002	8.50000E-003	1.54600E-010	3.46820E-009	7.24991E+002	7.29531E+002	4.54000E+000	1.00210E-006	4.14470E+000	3.35435E-002	6.34600E-001	2.94800E-010	1.12000E-011
421	8	20	1	1.35000E-002	1.21000E-002	8.00000E-003	1.33500E-010	3.83120E-009	7.25328E+002	7.28156E+002	2.82850E+000	1.00230E-006	4.10090E+000	3.32940E-002	6.34500E-001	1.13600E-010	3.18500E-010
424	10	20	1	1.35000E-002	1.27000E-002	8.50000E-003	4.80100E-010	3.50340E-009	7.23838E+002	7.34381E+002	1.05427E+001	1.00330E-006	4.10800E+000	3.40088E-002	6.34600E-001	5.33500E-010	6.88000E-011
428	12	20	1	1.35000E-002	1.28000E-002	8.50000E-003	2.95100E-010	2.48940E-009	7.14196E+002	7.27611E+002	1.34153E+001	1.08380E-006	4.08580E+000	3.41608E-002	6.34800E-001	5.66700E-010	2.69800E-010
432	14	20	1	1.36000E-002	1.29000E-002	8.50000E-003	3.23200E-010	2.45190E-009	7.15091E+002	7.26575E+002	1.14840E+001	1.14210E-006	4.09100E+000	3.39942E-002	6.34500E-001	5.85900E-010	9.98000E-011
436	16	20	1	1.36000E-002	1.30000E-002	8.50000E-003	2.31800E-010	2.97410E-009	7.16217E+002	7.29323E+002	1.31060E+001	1.10070E-006	4.08070E+000	3.37189E-002	6.34900E-001	3.88700E-010	2.00000E-013
440	18	20	1	1.35000E-002	1.29000E-002	8.50000E-003	3.95800E-010	3.21300E-009	7.24474E+002	7.33327E+002	8.85370E+000	1.02390E-006	4.13250E+000	3.35133E-002	6.34600E-001	2.51300E-010	1.69500E-010
444	20	20	1	1.35000E-002	1.28000E-002	8.50000E-003	4.37900E-010	2.61350E-009	7.23937E+002	7.34256E+002	1.03185E+001	1.01550E-006	4.15650E+000	3.32753E-002	6.34300E-001	5.70200E-010	3.65300E-010
448	22	20	1	1.35000E-002	1.28000E-002	8.50000E-003	1.45200E-010	2.72350E-009	7.22354E+002	7.35410E+002	1.30562E+001	1.00270E-006	4.14990E+000	3.32652E-002	6.34300E-001	7.16400E-010	2.65100E-010
452	24	20	1	1.35000E-002	1.31000E-002	8.50000E-003	5.33900E-010	2.58070E-009	7.30985E+002	7.39377E+002	8.39210E+000	9.15400E-007	4.13660E+000	3.30534E-002	6.34700E-001	4.70500E-010	2.41700E-010
456	26	20	1	1.35000E-002	1.29000E-002	8.50000E-003	2.64600E-010	2.99050E-009	7.26834E+002	7.36817E+002	9.98360E+000	1.00300E-006	4.07590E+000	3.33795E-002	6.34100E-001	6.44200E-010	4.47300E-010
460	28	20	1	1.35000E-002	1.28000E-002	8.50000E-003	2.99800E-010	2.68140E-009	7.24585E+002	7.36167E+002	1.15825E+001	9.92000E-007	4.05970E+000	3.35677E-002	6.34700E-001	5.56700E-010	3.11700E-010
464	30	20	1	1.36000E-002	1.27000E-002	8.60000E-003	2.85700E-010	2.87580E-009	7.30851E+002	7.36744E+002	5.89310E+000	9.49400E-007	4.06280E+000	3.36859E-002	6.34600E-001	5.21500E-010	6.96000E-011
468	32	20	1	1.35000E-002	1.29000E-002	8.50000E-003	5.39000E-011	3.23410E-009	7.26310E+002	7.34327E+002	8.01740E+000	9.56000E-007	4.07240E+000	3.38767E-002	6.35300E-001	2.30700E-010	3.42000E-011
472	34	20	1	1.35000E-002	1.30000E-002	8.50000E-003	3.25500E-010	2.77510E-009	7.32321E+002	7.40572E+002	8.25080E+000	9.06600E-007	4.10040E+000	3.37781E-002	6.34700E-001	5.20800E-010	1.00900E-010
476	36	20	1	1.35000E-002	1.29000E-002	8.50000E-003	1.56900E-010	2.87340E-009	7.32847E+002	7.34585E+002	1.73760E+000	9.42300E-007	4.13760E+000	3.30001E-002	6.34800E-001	2.32300E-010	1.51500E-010
482	34	22	1	1.35000E-002	1.28000E-002	8.50000E-003	3.30200E-010	3.02800E-009	7.28489E+002	7.31952E+002	3.46260E+000	9.84500E-007	4.19330E+000	3.31963E-002	6.34700E-001	3.88500E-010	2.61800E-010
486	32	22	1	1.36000E-002	1.28000E-002	8.50000E-003	1.14700E-010	3.28790E-009	7.33284E+002	7.39684E+002	6.39960E+000	9.08900E-007	4.12470E+000	3.35519E-002	6.34800E-001	1.10300E-010	9.27000E-011
490	30	22	1	1.35000E-002	1.27000E-002	8.50000E-003	7.51700E-010	3.00690E-009	7.30034E+002	7.37700E+002	7.66690E+000	9.77400E-007	4.13990E+000	3.40037E-002	6.34500E-001	3.85500E-010	2.17600E-010
494	28	22	1	1.35000E-002	1.28000E-002	8.50000E-003	2.31800E-010	2.83360E-009	7.16877E+002	7.28938E+002	1.20605E+001	1.13280E-006	4.11950E+000	3.42017E-002	6.34900E-001	3.69500E-010	7.24000E-011
498	26	22	1	1.35000E-002	1.28000E-002	8.50000E-003	1.21800E-010	2.36290E-009	7.21267E+002	7.31471E+002	1.02039E+001	1.09410E-006	4.06510E+000	3.40787E-002	6.34600E-001	2.56200E-010	1.13600E-010
502	24	22	1	1.35000E-002	1.25000E-002	8.50000E-003	1.45200E-010	3.48000E-009	7.28301E+002	7.34964E+002	6.66310E+000	1.00690E-006	4.10130E+000	3.36689E-002	6.34300E-001	4.09100E-010	3.09000E-011
506	22	22	1	1.35000E-002	1.27000E-002	8.50000E-003	4.40300E-010	2.92260E-009	7.23669E+002	7.34039E+002	1.03702E+001	1.05820E-006	4.10720E+000	3.38161E-002	6.34300E-001	4.28800E-010	1.88500E-010
510	20	22	1	1.35000E-002	1.29000E-002	8.50000E-003	3.32500E-010	3.08890E-009	7.24587E+002	7.34119E+002	9.53130E+000	1.06520E-006	4.08550E+000	3.39724E-002	6.34100E-001	3.93400E-010	3.58300E-010
514	18	22	1	1.34000E-002	1.29000E-002	8.50000E-003	2.59900E-010	3.42840E-009	7.24796E+002	7.33567E+002	8.77100E+000	1.07990E-006	4.11760E+000	3.41375E-002	6.34100E-001	6.77000E-011	7.80000E-011
518	16	22	1	1.35000E-002	1.28000E-002	8.50000E-003	6.34600E-010	3.71880E-009	7.09006E+002	7.23842E+002	1.48353E+001	1.23190E-006	4.13600E+000	3.43861E-002	6.34500E-001	6.04000E-011	3.45700E-010
522	14	22	1	1.35000E-002	1.26000E-002	8.50000E-003	6.72100E-010	3.56890E-009	7.20432E+002	7.31102E+002	1.06704E+001	1.06760E-006	4.11830E+000	3.43828E-002	6.34900E-001	1.83000E-011	9.95000E-011
526	12	22	1	1.36000E-002	1.26000E-002	8.60000E-003	6.56000E-011	3.10990E-009	7.33711E+002	7.39291E+002	5.58040E+000	9.03800E-007	4.16430E+000	3.37632E-002	6.34800E-001	3.39100E-010	9.60000E-012
530	10	22	1	1.36000E-002	1.20000E-002	8.00000E-003	6.32300E-010	3.34180E-009	7.29537E+002	7.32840E+002	3.30330E+000	9.68100E-007	4.14430E+000	3.31547E-002	6.34800E-001	8.66000E-011	1.16900E-010
533	13	24	1	1.37000E-002	1.19000E-002	7.60000E-003	1.80300E-010	4.54780E-009	7.22758E+002	7.27775E+002	5.01680E+000	1.06080E-006	4.18000E+000	3.32888E-002	6.34400E-001	6.97900E-010	3.72400E-010
535	15	24	1	1.35000E-002	1.22000E-002	8.00000E-003	5.36300E-010	4.07950E-009	7.32689E+002	7.37594E+002	4.90540E+000	9.39700E-007	4.20160E+000	3.32687E-002	6.34700E-001	3.00500E-010	3.50000E-012
538	17	24	1	1.36000E-002	1.27000E-002	8.50000E-003	3.23200E-010	3.22000E-009	7.28428E+002	7.34809E+002	6.38110E+000	9.59400E-007	4.16210E+000	3.37724E-002	6.34900E-001	2.23200E-010	1.17300E-010
542	19	24	1	1.35000E-002	1.25000E-002	8.50000E-003	3.75000E-011	3.18720E-009	7.26495E+002	7.36518E+002	1.00223E+001	9.97400E-007	4.17220E+000	3.40106E-002	6.34400E-001	3.15700E-010	7.70000E-011
546	21	24	1	1.36000E-002	1.28000E-002	8.50000E-003	6.62700E-010	2.40510E-009	7.31536E+002	7.36816E+002	5.28010E+000	8.98200E-007	4.16290E+000	3.38403E-002	6.35200E-001	3.70000E-011	1.05900E-010
550	23	24	1	1.35000E-002	1.28000E-002	8.50000E-003	1.68600E-010	3.78670E-009	7.27973E+002	7.34018E+002	6.04490E+000	9.72600E-007	4.12770E+000	3.39085E-002	6.34300E-001	1.85500E-010	7.30900E-010
554	25	24	1	1.35000E-002	1.27000E-002	8.50000E-003	8.47700E-010	3.21300E-009	7.22554E+002	7.32325E+002	9.77140E+000	1.03090E-006	4.16450E+000	3.41062E-002	6.34700E-001	5.60900E-010	6.06100E-010
558	27	24	1	1.36000E-002	1.28000E-002	8.60000E-003	5.50300E-010	3.26920E-009	7.32957E+002	7.38595E+002	5.63860E+000	9.26400E-007	4.17930E+000	3.36191E-002	6.35200E-001	4.80100E-010	2.75400E-010
562	29	24	1	1.35000E-002	1.25000E-002	8.60000E-003	4.96500E-010	2.82190E-009	7.33363E+002	7.36243E+002	2.88020E+000	9.30800E-007	4.13850E+000	3.31535E-002	6.34800E-001	7.34400E-010	3.00000E-011
566	31	24	1	1.37000E-002	1.19000E-002	7.60000E-003	3.18500E-010	3.17550E-009	7.22142E+002	7.26147E+002	4.00550E+000	1.06440E-006	4.20310E+000	3.31606E-002	6.34400E-001	9.30000E-011	2.63900E-010
570	23	26	1	1.37000E-002	1.16000E-002	7.60000E-003	3.84100E-010	2.97410E-009	7.15156E+002	7.22979E+002	7.82310E+000	1.13970E-006	4.19620E+000	3.33622E-002	6.34800E-001	3.97600E-010	4.96000E-011
572	21	26	1	1.37000E-002	1.17000E-002	7.60000E-003	1.66300E-010	3.29500E-009	7.17534E+002	7.24333E+002	6.79940E+000	1.12780E-006	4.18870E+000	3.33293E-002	6.34700E-001	5.95300E-010	2.34400E-010

1	21	5	5	1.10000E-002	1.00000E-002	6.40000E-003	8.01100E-010	2.49240E-009	5.38933E+002
3	23	5	5	1.31000E-002	8.60000E-003	5.50000E-003	1.45700E-009	3.05920E-009	5.16792E+002
4	31	7	1	1.31000E-002	8.70000E-003	5.60000E-003	3.49000E-010	2.36820E-009	6.80065E+002	6.88118E+002	8.05260E+000	1.69050E-006	4.03240E+000	3.36299E-002	6.35400E-001	1.56170E-009	6.96900E-010
6	29	7	1	1.31000E-002	9.90000E-003	6.60000E-003	4.75500E-010	2.29790E-009	7.16262E+002	7.24817E+002	8.55490E+000	1.19070E-006	3.99290E+000	3.31970E-002	6.34400E-001	3.99400E-010	2.45700E-010
10	27	7	1	1.34000E-002	1.03000E-002	7.10000E-003	2.67000E-010	2.68210E-009	7.23341E+002	7.27616E+002	4.27500E+000	1.04220E-006	4.05710E+000	3.32398E-002	6.35400E-001	3.88600E-010	8.22400E-010
14	25	7	1	1.35000E-002	1.03000E-002	7.10000E-003	5.27000E-010	3.25130E-009	7.19354E+002	7.29704E+002	1.03504E+001	1.08700E-006	4.06350E+000	3.34827E-002	6.35100E-001	1.53400E-010	4.12300E-010
18	23	7	1	1.35000E-002	1.03000E-002	7.10000E-003	3.95900E-010	2.85540E-009	7.18229E+002	7.27400E+002	9.17070E+000	1.10660E-006	4.02720E+000	3.37170E-002	6.35200E-001	2.11300E-010	3.22300E-010
22	21	7	1	1.35000E-002	1.03000E-002	7.00000E-003	5.71600E-010	3.13420E-009	7.24820E+002	7.31878E+002	7.05790E+000	1.01430E-006	4.05580E+000	3.35374E-002	6.35400E-001	1.98900E-010	3.54000E-011
26	19	7	1	1.36000E-002	1.03000E-002	7.10000E-003	9.08900E-010	2.84840E-009	7.24473E+002	7.33957E+002	9.48370E+000	1.02030E-006	4.05340E+000	3.34342E-002	6.35300E-001	7.60400E-010	5.29000E-011
30	17	7	1	1.35000E-002	1.02000E-002	7.10000E-003	5.17700E-010	3.11310E-009	7.30191E+002	7.34409E+002	4.21870E+000	9.66500E-007	4.00810E+000	3.31253E-002	6.35400E-001	3.99400E-010	6.58700E-010
34	15	7	1	1.35000E-002	1.04000E-002	7.10000E-003	3.09200E-010	3.25360E-009	7.30293E+002	7.35706E+002	5.41330E+000	1.01860E-006	4.03200E+000	3.30618E-002	6.35000E-001	3.20400E-010	1.00980E-009
36	13	7	1	1.11000E-002	9.60000E-003	6.30000E-003	7.73000E-010	3.05450E-009	7.07588E+002	7.13967E+002	6.37860E+000	1.18870E-006	4.03590E+000	3.33093E-002	6.35500E-001	6.38500E-010	7.84200E-010
38	9	9	1	1.10000E-002	9.50000E-003	6.30000E-003	8.69000E-010	3.15290E-009	7.09740E+002	7.15945E+002	6.20540E+000	1.13410E-006	4.05230E+000	3.35359E-002	6.35800E-001	8.95000E-011	1.67500E-010
42	11	9	1	1.35000E-002	1.03000E-002	7.10000E-003	7.73000E-010	3.07330E-009	7.33563E+002	7.35513E+002	1.94950E+000	9.21600E-007	4.02790E+000	3.29599E-002	6.35600E-001	3.43900E-010	3.14400E-010
46	13	9	1	1.35000E-002	1.04000E-002	7.10000E-003	1.14310E-009	2.89760E-009	7.35573E+002	7.42179E+002	6.60640E+000	8.91600E-007	4.06770E+000	3.34561E-002	6.35300E-001	4.11100E-010	1.08900E-010
50	15	9	1	1.36000E-002	1.03000E-002	7.10000E-003	3.51400E-010	2.39400E-009	7.29470E+002	7.36723E+002	7.25320E+000	9.95700E-007	4.07470E+000	3.39984E-002	6.34900E-001	2.59500E-010	2.40600E-010
54	17	9	1	1.35000E-002	1.03000E-002	7.10000E-003	1.38200E-010	2.68210E-009	7.17721E+002	7.26641E+002	8.91920E+000	1.07750E-006	4.04660E+000	3.40219E-002	6.36200E-001	3.96100E-010	1.01400E-010
58	19	9	1	1.35000E-002	1.02000E-002	7.10000E-003	3.25600E-010	2.61420E-009	7.12855E+002	7.26359E+002	1.35039E+001	1.23510E-006	4.07040E+000	3.42393E-002	6.34800E-001	2.85300E-010	1.74300E-010
62	21	9	1	1.36000E-002	1.02000E-002	7.10000E-003	4.63800E-010	2.91870E-009	7.13527E+002	7.25079E+002	1.15520E+001	1.20800E-006	4.08010E+000	3.40772E-002	6.34800E-001	1.73300E-010	3.90700E-010
66	23	9	1	1.35000E-002	1.02000E-002	7.10000E-003	8.73700E-010	2.66800E-009	7.07398E+002	7.20929E+002	1.35309E+001	1.30780E-006	4.04650E+000	3.42745E-002	6.35000E-001	2.70100E-010	4.71000E-011
70	25	9	1	1.35000E-002	1.03000E-002	7.10000E-003	6.11400E-010	2.12930E-009	6.93769E+002	7.13136E+002	1.93670E+001	1.50710E-006	4.07490E+000	3.44595E-002	6.34700E-001	7.36000E-010	2.16000E-010
74	27	9	1	1.35000E-002	1.02000E-002	7.20000E-003	4.09900E-010	2.56500E-009	7.03812E+002	7.16447E+002	1.26345E+001	1.31050E-006	4.09810E+000	3.43193E-002	6.35800E-001	5.45800E-010	1.14800E-010
78	29	9	1	1.35000E-002	1.03000E-002	7.10000E-003	2.97500E-010	2.59540E-009	7.03612E+002	7.18083E+002	1.44709E+001	1.28860E-006	4.03360E+000	3.42451E-002	6.34800E-001	2.80400E-010	3.79500E-010
82	31	9	1	1.35000E-002	1.02000E-002	7.10000E-003	1.12200E-009	2.48060E-009	7.19063E+002	7.29497E+002	1.04339E+001	1.04480E-006	4.06840E+000	3.36442E-002	6.35700E-001	1.57000E-011	3.01900E-010
85	33	9	1	1.31000E-002	9.80000E-003	6.60000E-003	3.88800E-010	2.15740E-009	7.22464E+002	7.26253E+002	3.78930E+000	1.06290E-006	4.05570E+000	3.32152E-002	6.35100E-001	1.26500E-010	6.47000E-011
87	35	9	1	1.31000E-002	8.70000E-003	5.60000E-003	1.51790E-009	2.71250E-009	6.82003E+002	6.89413E+002	7.41010E+000	1.60550E-006	4.00640E+000	3.36697E-002	6.35500E-001	6.69900E-010	7.45100E-010
88	37	11	1	1.32000E-002	8.80000E-003	5.50000E-003	1.15250E-009	2.38690E-009	6.92622E+002	6.98038E+002	5.41610E+000	1.35330E-006	4.07760E+000	3.36240E-002	6.35500E-001	1.05360E-009	7.37900E-010
91	35	11	1	1.35000E-002	1.02000E-002	7.10000E-003	3.49000E-010	2.81090E-009	7.29201E+002	7.33842E+002	4.64100E+000	9.35700E-007	4.09430E+000	3.30667E-002	6.35900E-001	6.35700E-010	2.01700E-010
95	33	11	1	1.35000E-002	1.03000E-002	7.10000E-003	7.19100E-010	2.80160E-009	7.28992E+002	7.35860E+002	6.86860E+000	1.00100E-006	4.07990E+000	3.37251E-002	6.34900E-001	6.30800E-010	2.43400E-010
99	31	11	1	1.35000E-002	1.03000E-002	7.10000E-003	1.04940E-009	2.27450E-009	7.00760E+002	7.17231E+002	1.64708E+001	1.34340E-006	4.07350E+000	3.40649E-002	6.35300E-001	3.62400E-010	4.41500E-010
103	29	11	1	1.35000E-002	1.02000E-002	7.10000E-003	3.77100E-010	2.48060E-009	7.03496E+002	7.18394E+002	1.48982E+001	1.29410E-006	4.07690E+000	3.39768E-002	6.35200E-001	3.05700E-010	3.17900E-010
107	27	11	1	1.35000E-002	1.04000E-002	7.10000E-003	5.39000E-011	2.53690E-009	7.10242E+002	7.21217E+002	1.09748E+001	1.14870E-006	4.06070E+000	3.37246E-002	6.35600E-001	2.87900E-010	1.71200E-010
111	25	11	1	1.35000E-002	1.03000E-002	7.10000E-003	8.76100E-010	2.85780E-009	7.16053E+002	7.27400E+002	1.13468E+001	1.16260E-006	4.04600E+000	3.36643E-002	6.34900E-001	5.58400E-010	3.34000E-010
115	23	11	1	1.35000E-002	1.04000E-002	7.10000E-003	7.75300E-010	2.57200E-009	7.22025E+002	7.30781E+002	8.75640E+000	1.04590E-006	4.06700E+000	3.34802E-002	6.35500E-001	6.16000E-011	4.97800E-010
119	21	11	1	1.36000E-002	1.03000E-002	7.10000E-003	7.44900E-010	2.91630E-009	7.27730E+002	7.33767E+002	6.03760E+000	1.01050E-006	4.08880E+000	3.33699E-002	6.34900E-001	3.03800E-010	2.62600E-010
123	19	11	1	1.36000E-002	1.03000E-002	7.10000E-003	1.17000E-011	2.68210E-009	7.21941E+002	7.32402E+002	1.04614E+001	1.04920E-006	4.06570E+000	3.35777E-002	6.35200E-001	6.93000E-011	4.19000E-011
127	17	11	1	1.35000E-002	1.03000E-002	7.10000E-003	7.47200E-010	2.58600E-009	7.25576E+002	7.33448E+002	7.87270E+000	1.01490E-006	4.08850E+000	3.36290E-002	6.35400E-001	1.76600E-010	4.92000E-011
131	15	11	1	1.34000E-002	1.04000E-002	7.10000E-003	3.37300E-010	3.62840E-009	7.31385E+002	7.37689E+002	6.30440E+000	9.67100E-007	4.08940E+000	3.38112E-002	6.35300E-001	1.08000E-011	1.90000E-011
135	13	11	1	1.35000E-002	1.04000E-002	7.10000E-003	3.51400E-010	3.03350E-009	7.25528E+002	7.37208E+002	1.16799E+001	1.01000E-006	4.07360E+000	3.39304E-002	6.35100E-001	5.97600E-010	1.06600E-010
139	11	11	1	1.35000E-002	1.02000E-002	7.20000E-003	2.29600E-010	3.15060E-009	7.36292E+002	7.42251E+002	5.95890E+000	9.05000E-007	4.07980E+000	3.37869E-002	6.35000E-001	5.29200E-010	3.12900E-010
143	9	11	1	1.35000E-002	1.05000E-002	7.20000E-003	5.43400E-010	3.12480E-009	7.35669E+002	7.37147E+002	1.47740E+000	8.91400E-007	4.07180E+000	3.29743E-002	6.35500E-001	1.93000E-010	2.58400E-010
146	7	11	1	1.39000E-002	1.03000E-002	6.90000E-003	1.31880E-009	2.97960E-009	7.02621E+002	7.07592E+002	4.97110E+000	1.17490E-006	4.06500E+000	3.35930E-002	6.35900E-001	2.27000E-010	7.47700E-010
150	6	13	1	1.35000E-002	1.05000E-002	7.20000E-003	1.12400E-010	2.68680E-009	7.27248E+002	7.32478E+002	5.23010E+000	1.00070E-006	4.09830E+000	3.31239E-002	6.35800E-001	4.58900E-010	5.80000E-010
154	8	13	1	1.35000E-002	1.04000E-002	7.10000E-003	5.48100E-010	2.95620E-009	7.37059E+002	7.39013E+002	1.95400E+000	8.73700E-007	4.12490E+000	3.31241E-002	6.35200E-001	8.90000E-011	3.46400E-010
158	10	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.96800E-010	2.58140E-009	7.26791E+002	7.38306E+002	1.15149E+001	9.70700E-007	4.09880E+000	3.38550E-002	6.35300E-001	4.07100E-010	5.25000E-011
162	12	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.61600E-010	2.98890E-009	7.30501E+002	7.37549E+002	7.04850E+000	9.76300E-007	4.08970E+000	3.36518E-002	6.35000E-001	2.69600E-010	4.63100E-010
166	14	13	1	1.35000E-002	1.04000E-002	7.10000E-003	1.40780E-009	2.45250E-009	7.29500E+002	7.37055E+002	7.55480E+000	9.38100E-007	4.10960E+000	3.34748E-002	6.35600E-001	8.85000E-010	8.63700E-010
170	16	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.28130E-009	2.03320E-009	7.27349E+002	7.38451E+002	1.11024E+001	9.78700E-007	4.08630E+000	3.33597E-002	6.35200E-001	2.90500E-010	2.96100E-010
174	18	13	1	1.35000E-002	1.02000E-002	7.10000E-003	9.62700E-010	2.33070E-009	7.31886E+002	7.38151E+002	6.26450E+000	9.04200E-007	4.14030E+000	3.29769E-002	6.35500E-001	5.25400E-010	7.96000E-011
178	20	13	1	1.35000E-002	1.03000E-002	7.10000E-003	6.34800E-010	2.27920E-009	7.26227E+002	7.34797E+002	8.56990E+000	9.72400E-007	4.19840E+000	3.26775E-002	6.35000E-001	1.02150E-009	3.14800E-010
182	22	13	1	1.35000E-002	1.02000E-002	7.10000E-003	5.31700E-010	2.49240E-009	7.21059E+002	7.33781E+002	1.27219E+001	9.95800E-007	4.17380E+000	3.26627E-002	6.35000E-001	6.74900E-010	5.23800E-010
186	24	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.53000E-010	2.15970E-009	7.27638E+002	7.35750E+002	8.11180E+000	9.63900E-007	4.13920E+000	3.26005E-002	6.34700E-001	9.80000E-012	4.94500E-010
190	26	13	1	1.35000E-002	1.03000E-002	7.10000E-003	8.62000E-010	2.10590E-009	7.28078E+002	7.35691E+002	7.61350E+000	9.51100E-007	4.11880E+000	3.28894E-002	6.35000E-001	4.40600E-010	3.28900E-010
194	28	13	1	1.35000E-002	1.02000E-002	7.10000E-003	8.78400E-010	2.07540E-009	7.22503E+002	7.34490E+002	1.19874E+001	1.00970E-006	4.08800E+000	3.33518E-002	6.35400E-001	1.05570E-009	6.21700E-010
198	30	13	1	1.35000E-002	1.03000E-002	7.10000E-003	2.83400E-010	1.81300E-009	7.25324E+002	7.32693E+002	7.36890E+000	1.00190E-006	4.07820E+000	3.34307E-002	6.35200E-001	6.32000E-010	5.18800E-010
202	32	13	1	1.35000E-002	1.04000E-002	7.10000E-003	6.32500E-010	3.23720E-009	7.15864E+002	7.27934E+002	1.20695E+001	1.08720E-006	4.12450E+000	3.36714E-002	6.35900E-001	7.00900E-010	7.32000E-010
206	34	13	1	1.36000E-002	1.04000E-002	7.00000E-003	2.22500E-010	2.11050E-009	7.18285E+002	7.30537E+002	1.22517E+001	1.10470E-006	4.11020E+000	3.39455E-002	6.34900E-001	1.75900E-010	2.37500E-010
